"Cluster"	"cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"short_desc"
"4"	"4"	"GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM"	"GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM"	"25/213"	"498/17939"	1.28139027952034e-09	2.88045672191362e-07	2.24673949138153e-07	"FOXD1/MICAL2/ADAMTS12/RHOB/TNC/FGF2/DLC1/VEGFA/ITGA5/TGFB1I1/CTHRC1/CCN1/FLNA/ACTB/SULF1/KIF26B/WNT5A/LMO4/VASP/PHLDB2/FZD2/IRX3/COL4A1/EZR/SRF"	25	"Morphogenesis of an epithelium"
"4"	"4"	"GOBP_CELL_SUBSTRATE_ADHESION"	"GOBP_CELL_SUBSTRATE_ADHESION"	"21/213"	"351/17939"	1.33678654497649e-09	2.88045672191362e-07	2.24673949138153e-07	"COL8A1/ADAMTS12/CDH13/CCN2/MYADM/DLC1/SERPINE1/VEGFA/THBS1/ITGA5/ACTN1/CCN1/FLNA/CCDC80/EDIL3/PHLDB2/FZD7/HAS2/GBP1/NEDD9/SRF"	21	"Cell substrate adhesion"
"4"	"4"	"GOBP_MUSCLE_SYSTEM_PROCESS"	"GOBP_MUSCLE_SYSTEM_PROCESS"	"23/213"	"434/17939"	2.20094915599348e-09	4.52695224130478e-07	3.53099642107471e-07	"ACTA2/CNN1/SCN9A/LMOD1/ANXA6/TPM1/FLNA/MYL9/TPM2/TPM4/CALD1/MYL6/SULF1/F2R/MYLK/RAP1GDS1/SPHK1/SNTB1/ATP2A2/KCNE4/SGCD/PPP1R13L/SRF"	23	"Muscle system process"
"4"	"4"	"GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION"	"GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION"	"16/213"	"210/17939"	4.45129252181896e-09	8.75743420053512e-07	6.83074774629701e-07	"CNN1/KRT19/CSRP2/LMOD1/MYH10/CSRP1/CCN2/DLC1/MYH9/TPM1/CNN2/MYL9/PDLIM1/PHLDB2/TGFBR1/SRF"	16	"Actomyosin structure"
"4"	"4"	"GOCC_CELL_LEADING_EDGE"	"GOCC_CELL_LEADING_EDGE"	"22/213"	"425/17939"	7.71146550906704e-09	1.45393255952202e-06	1.13405894087289e-06	"ACTA2/CDH2/MYH10/MYADM/DLC1/PALLD/ITGA5/ACTR3/ACTN1/PDLIM7/MYH9/ARPC5/TPM1/ACTB/DPYSL3/MYLK/LMO4/VASP/PHLDB2/NEDD9/PEAR1/EZR"	22	"Cell leading edge"
"4"	"4"	"WP_PLEURAL_MESOTHELIOMA"	"WP_PLEURAL_MESOTHELIOMA"	"22/213"	"437/17939"	1.27587696414102e-08	2.30933730509524e-06	1.80126966769045e-06	"ACTA2/CDH2/CDH13/FGF2/CCN2/VEGFA/EIF4EBP1/CTHRC1/SPARC/ACTB/ATF3/BDNF/WNT5A/SLC2A1/FZD7/FZD2/COL4A1/FGF5/IL6/TEAD3/STK38L/PDK1"	22	"Pleural mesothelioma"
"4"	"4"	"HALLMARK_GLYCOLYSIS"	"HALLMARK_GLYCOLYSIS"	"15/213"	"198/17939"	1.48424027395918e-08	2.5831489383328e-06	2.01484114922475e-06	"PLOD2/IER3/SLC16A3/VEGFA/PGK1/P4HA2/TPI1/STC2/SPAG4/CTH/ERO1A/AK4/GOT1/ENO2/GYS1"	15	"Glycolysis"
"4"	"4"	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"15/213"	"199/17939"	1.58859496396641e-08	2.66236748590667e-06	2.07663115562549e-06	"INHBA/KLF2/RHOB/TNC/IER3/SERPINE1/VEGFA/CCN1/ATF3/SGK1/GADD45B/TUBB2A/SPHK1/RCAN1/IL6"	15	"TFNa signaling via NFKb"
"4"	"4"	"GOCC_I_BAND"	"GOCC_I_BAND"	"13/213"	"145/17939"	1.88479011000559e-08	3.04595544563403e-06	2.37582753340178e-06	"KRT19/CSRP2/CSRP1/NEXN/PALLD/FHL3/ACTN1/PDLIM7/FLNA/MYL9/PDLIM1/SLC2A1/SYNPO2"	13	"I band"
"4"	"4"	"GOCC_CORTICAL_ACTIN_CYTOSKELETON"	"GOCC_CORTICAL_ACTIN_CYTOSKELETON"	"10/213"	"76/17939"	2.17447353047151e-08	3.39292852599434e-06	2.64646451821088e-06	"KRT19/CDH2/MYADM/DLC1/ACTR2/ACTN1/MYH9/CAP1/CALD1/SLC2A1"	10	"Cortical actin cytoskeleton"
"4"	"4"	"GOMF_ACTIN_FILAMENT_BINDING"	"GOMF_ACTIN_FILAMENT_BINDING"	"15/213"	"210/17939"	3.26828722073785e-08	4.92966655794625e-06	3.84511124601193e-06	"CNN1/MYH10/NEXN/PLS3/ACTR2/ACTR3/ACTN1/MYH9/ARPC5/TPM1/FLNA/CNN2/TPM2/TPM4/EZR"	15	"Actin filament binding"
"4"	"4"	"GOBP_MUSCLE_CELL_DIFFERENTIATION"	"GOBP_MUSCLE_CELL_DIFFERENTIATION"	"20/213"	"398/17939"	6.2521769864901e-08	9.12616156898958e-06	7.11835294930435e-06	"KRT19/CDH2/CSRP2/LMOD1/CSRP1/VEGFA/ACTN1/MYH9/TPM1/MYL9/LOX/BDNF/RCAN1/FZD7/CTH/IRX3/ATP2A2/SGCD/RORA/SRF"	20	"Muscle cell differentiation"
"4"	"4"	"WP_CLEAR_CELL_RENAL_CELL_CARCINOMA_PATHWAYS"	"WP_CLEAR_CELL_RENAL_CELL_CARCINOMA_PATHWAYS"	"10/213"	"85/17939"	6.49635211132385e-08	9.18624790741889e-06	7.16521994383845e-06	"CDH13/PLOD2/PSAT1/VEGFA/PGK1/TPI1/SLC2A1/TOX2/ALDOC/ENO2"	10	"Clear cell renal cell carcinoma pathways"
"4"	"4"	"GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON"	"GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON"	"11/213"	"109/17939"	7.08555583451198e-08	9.71580004580809e-06	7.57826753209527e-06	"KRT19/TUBB6/ACTR2/ACTR3/TUBA1A/TUBA1B/ARPC5/TPM1/TUBB/ACTB/TUBB2A"	11	"Structural constituent of cytoskeleton"
"4"	"4"	"GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT"	"GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT"	"17/213"	"293/17939"	8.30327098209075e-08	1.10506768217531e-05	8.61946365416418e-06	"KLF2/RHOB/FGF2/SERPINE1/VEGFA/THBS1/ITGA5/THBS2/PGK1/HSPB6/SPARC/SULF1/WNT5A/SPHK1/DDAH1/IL6/TGFBR1"	17	"Regulation of vasculature development"
"4"	"4"	"GOBP_HEART_MORPHOGENESIS"	"GOBP_HEART_MORPHOGENESIS"	"16/213"	"263/17939"	1.05845679899444e-07	1.31928693113689e-05	1.02903613378354e-05	"MICAL2/COL11A1/DLC1/VEGFA/CCN1/TPM1/FLNA/WNT5A/PITX2/NRP2/HAS2/FZD2/PIM1/PPP1R13L/TGFBR1/SRF"	16	"Heart morphogenesis"
"4"	"4"	"REACTOME_RHO_GTPASE_EFFECTORS"	"REACTOME_RHO_GTPASE_EFFECTORS"	"16/213"	"263/17939"	1.05845679899444e-07	1.31928693113689e-05	1.02903613378354e-05	"MYH10/RHOB/TUBB6/ACTR2/ACTR3/TUBA1A/MYH9/TUBA1B/ARPC5/FLNA/MYL9/ACTB/MYL6/MYLK/TUBB2A/SRF"	16	"Rho gtpase effectors"
"4"	"4"	"HALLMARK_MYOGENESIS"	"HALLMARK_MYOGENESIS"	"14/213"	"198/17939"	1.07875395474177e-07	1.31928693113689e-05	1.02903613378354e-05	"CDH13/FGF2/PDLIM7/MYH9/TAGLN/TPM2/SPARC/MYLK/GADD45B/SPHK1/STC2/TPD52L1/SCD/SGCD"	14	"Myogenesis"
"4"	"4"	"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION"	"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION"	"17/213"	"300/17939"	1.16614911176891e-07	1.38863808704061e-05	1.0831296320668e-05	"COL11A1/COL8A1/TNC/FGF2/PLOD2/SERPINE1/THBS1/ITGA5/ACTN1/P4HA2/LOX/SERPINH1/SPARC/ADAM19/ASPN/COL4A1/LOXL4"	17	"Extracellular matrix organization"
"4"	"4"	"REACTOME_RHO_GTPASES_ACTIVATE_PAKS"	"REACTOME_RHO_GTPASES_ACTIVATE_PAKS"	"6/213"	"21/17939"	1.22126960697794e-07	1.41698589014748e-05	1.10524075362943e-05	"MYH10/MYH9/FLNA/MYL9/MYL6/MYLK"	6	"Rho gtpases activate paks"
"4"	"4"	"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION"	"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION"	"11/213"	"123/17939"	2.4618619281869e-07	2.78498130626143e-05	2.17226922242386e-05	"COL8A1/CDH13/MYADM/VEGFA/ITGA5/CCN1/FLNA/CCDC80/EDIL3/HAS2/NEDD9"	11	"Pos. reg. cell substrate adhesion"
"4"	"4"	"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION"	"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION"	"8/213"	"55/17939"	2.61185496249417e-07	2.81396278697288e-05	2.19487460883282e-05	"TUBB6/TUBA1A/TUBA1B/ARPC5/TUBB/ACTB/TUBB2A/EZR"	8	"Pathogenic escherichia coli infection"
"4"	"4"	"WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION"	"WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION"	"8/213"	"55/17939"	2.61185496249417e-07	2.81396278697288e-05	2.19487460883282e-05	"TUBB6/TUBA1A/TUBA1B/ARPC5/TUBB/ACTB/TUBB2A/EZR"	8	"Pathogenic escherichia coli infection"
"4"	"4"	"GOBP_SYNAPSE_ORGANIZATION"	"GOBP_SYNAPSE_ORGANIZATION"	"21/213"	"495/17939"	4.89215903514169e-07	5.03467355514873e-05	3.92701609314654e-05	"CDH2/RHOB/TNC/ACTN1/TUBA1A/THBS2/SEPTIN11/FLNA/MAP1B/TUBB/ACTB/F2R/BDNF/WNT5A/NRP2/COL4A1/NEDD9/CAP2/EZR/STK38L/DOCK10"	21	"Synapse organization"
"4"	"4"	"GOBP_EPITHELIAL_TUBE_MORPHOGENESIS"	"GOBP_EPITHELIAL_TUBE_MORPHOGENESIS"	"17/213"	"332/17939"	4.89559417517224e-07	5.03467355514873e-05	3.92701609314654e-05	"FOXD1/MICAL2/ADAMTS12/RHOB/TNC/FGF2/DLC1/VEGFA/CTHRC1/KIF26B/WNT5A/LMO4/VASP/FZD2/IRX3/COL4A1/SRF"	17	"Epithelial tube morphogenesis"
"4"	"4"	"GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS"	"GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS"	"18/213"	"372/17939"	5.11184207476545e-07	5.14024119740303e-05	4.00935824016106e-05	"ACTA2/LMOD1/CCN2/CDC42EP3/MYADM/DLC1/MYH9/ARPC5/TPM1/FLNA/CNN2/VASP/PHLDB2/ATP2A2/SYNPO2/NEDD9/TGFBR1/EZR"	18	"Regulationofactinfilamentbasedprocess."
"4"	"4"	"GOBP_MUSCLE_CELL_DEVELOPMENT"	"GOBP_MUSCLE_CELL_DEVELOPMENT"	"13/213"	"194/17939"	5.75065900372105e-07	5.65689825909516e-05	4.41234774358734e-05	"KRT19/CSRP2/LMOD1/CSRP1/VEGFA/ACTN1/TPM1/MYL9/LOX/RCAN1/ATP2A2/SGCD/SRF"	13	"Muscle cell development"
"4"	"4"	"GOBP_MUSCLE_TISSUE_DEVELOPMENT"	"GOBP_MUSCLE_TISSUE_DEVELOPMENT"	"19/213"	"420/17939"	6.76787568779879e-07	6.51524003214854e-05	5.08184933475872e-05	"COL11A1/CSRP2/CSRP1/FGF2/VEGFA/TPM1/LOX/MYL6/ATF3/MYLK/WNT5A/RCAN1/FZD7/IRX3/SGCD/PIM1/PPP1R13L/TGFBR1/SRF"	19	"Muscle tissue development"
"4"	"4"	"HALLMARK_UNFOLDED_PROTEIN_RESPONSE"	"HALLMARK_UNFOLDED_PROTEIN_RESPONSE"	"10/213"	"109/17939"	6.91119384625702e-07	6.51524003214854e-05	5.08184933475872e-05	"PSAT1/VEGFA/EIF4EBP1/ATF3/CHAC1/TUBB2A/STC2/ERO1A/ASNS/SLC1A4"	10	"Unfolded protein response"
"4"	"4"	"KEGG_FOCAL_ADHESION"	"KEGG_FOCAL_ADHESION"	"13/213"	"198/17939"	7.25383141952591e-07	6.69869125986831e-05	5.2249402254931e-05	"COL11A1/TNC/VEGFA/THBS1/ITGA5/ACTN1/THBS2/FLNA/MYL9/ACTB/MYLK/VASP/COL4A1"	13	"Focal adhesion"
"4"	"4"	"WP_NEUROINFLAMMATION_AND_GLUTAMATERGIC_SIGNALING"	"WP_NEUROINFLAMMATION_AND_GLUTAMATERGIC_SIGNALING"	"11/213"	"140/17939"	9.08353648097475e-07	8.07259661573425e-05	6.29657841292398e-05	"FGF2/PSAT1/GLS/BDNF/SLC2A1/TRAF5/IL6/SLC38A1/GOT1/TGFBR1/SLC1A4"	11	"Neuroinflammationandglutamatergicsignalng."
"4"	"4"	"REACTOME_MUSCLE_CONTRACTION"	"REACTOME_MUSCLE_CONTRACTION"	"13/213"	"202/17939"	9.09839618568943e-07	8.07259661573425e-05	6.29657841292398e-05	"ACTA2/SCN9A/LMOD1/ANXA6/TPM1/MYL9/TPM2/TPM4/CALD1/MYL6/MYLK/ATP2A2/KCNE4"	13	"Muscle contraction"
"4"	"4"	"HALLMARK_UV_RESPONSE_DN"	"HALLMARK_UV_RESPONSE_DN"	"11/213"	"144/17939"	1.2018639598297e-06	0.000104585277273642	8.15759080426921e-05	"COL11A1/DLC1/SERPINE1/CCN1/MAP1B/BDNF/NEK7/HAS2/DDAH1/FZD2/CAP2"	11	"UV response down"
"4"	"4"	"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPG_TO_MICROTUBULE_RHOA_SIGNALING_PATHWAY"	"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPG_TO_MICROTUBULE_RHOA_SIGNALING_PATHWAY"	"5/213"	"17/17939"	1.24055257635056e-06	0.000105915102037477	8.26131636246955e-05	"TUBB6/TUBA1A/TUBA1B/TUBB/TUBB2A"	5	"Medcspthgneschrchespgtmcrtblrhsgnlngpthwy."
"4"	"4"	"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_DCTN1_TO_RETROGRADE_AXONAL_TRANSPORT"	"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_DCTN1_TO_RETROGRADE_AXONAL_TRANSPORT"	"5/213"	"18/17939"	1.70113332675562e-06	0.000139956878246713	0.000109165551093045	"TUBB6/TUBA1A/TUBA1B/TUBB/TUBB2A"	5	"Mdcsvrntmttncsdabrrntdctn1trtrgrdaxnltrns."
"4"	"4"	"REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS"	"REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS"	"5/213"	"18/17939"	1.70113332675562e-06	0.000139956878246713	0.000109165551093045	"ACTN1/FLNA/ACTB/VASP/FBLIM1"	5	"Cell extracellular matrix interactions"
"4"	"4"	"GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION"	"GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION"	"16/213"	"327/17939"	1.94345742508213e-06	0.000157038300866011	0.000122488961396624	"COL11A1/COL8A1/ADAMTS12/CCN1/LOX/CCDC80/SERPINH1/SULF1/PHLDB2/HAS2/COL4A1/IL6/ERO1A/ADAMTS6/TGFBR1/LOXL4"	16	"External encapsulating structure"
"4"	"4"	"GOCC_MEMBRANE_MICRODOMAIN"	"GOCC_MEMBRANE_MICRODOMAIN"	"15/213"	"290/17939"	2.07646990877506e-06	0.000164842567319423	0.000128576243843449	"CDH2/CDH13/MYADM/DLC1/PGK1/TUBB/SERPINH1/SULF1/F2R/SLC2A1/BAALC/HAS2/STX12/TGFBR1/EZR"	15	"Membrane microdomain"
"4"	"4"	"GOBP_NEGATIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION"	"GOBP_NEGATIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION"	"7/213"	"51/17939"	2.24060622242044e-06	0.000166872913368631	0.000130159901954061	"TRIB3/VEGFA/TGFB1I1/ENPP1/WNT5A/IL6/RORA"	7	"Negativregulationoffatcelldifferentiation."
"4"	"4"	"KEGG_MEDICUS_ENV_FACTOR_IRON_TO_ANTEROGRADE_AXONAL_TRANSPORT"	"KEGG_MEDICUS_ENV_FACTOR_IRON_TO_ANTEROGRADE_AXONAL_TRANSPORT"	"5/213"	"19/17939"	2.28643549808953e-06	0.000166872913368631	0.000130159901954061	"TUBB6/TUBA1A/TUBA1B/TUBB/TUBB2A"	5	"Medicusenvfactorirontanterogrdaxnltrnsprt."
"4"	"4"	"KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT"	"KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT"	"5/213"	"19/17939"	2.28643549808953e-06	0.000166872913368631	0.000130159901954061	"TUBB6/TUBA1A/TUBA1B/TUBB/TUBB2A"	5	"Medicusenvfactorzntanterogradaxonltrnsprt."
"4"	"4"	"REACTOME_RHO_GTPASES_ACTIVATE_CIT"	"REACTOME_RHO_GTPASES_ACTIVATE_CIT"	"5/213"	"19/17939"	2.28643549808953e-06	0.000166872913368631	0.000130159901954061	"MYH10/RHOB/MYH9/MYL9/MYL6"	5	"Rho gtpases activate cit"
"4"	"4"	"REACTOME_RHO_GTPASES_ACTIVATE_ROCKS"	"REACTOME_RHO_GTPASES_ACTIVATE_ROCKS"	"5/213"	"19/17939"	2.28643549808953e-06	0.000166872913368631	0.000130159901954061	"MYH10/RHOB/MYH9/MYL9/MYL6"	5	"Rho gtpases activate rocks"
"4"	"4"	"GOCC_ADHERENS_JUNCTION"	"GOCC_ADHERENS_JUNCTION"	"12/213"	"188/17939"	2.62623651602746e-06	0.00018863047992102	0.000147130677330661	"CDH2/CDH13/NEXN/VEGFA/PDLIM7/MYH9/ACTB/PDLIM1/LIN7A/AJM1/EZR/PVR"	12	"Adherens junction"
"4"	"4"	"GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION"	"GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION"	"15/213"	"296/17939"	2.67225802773752e-06	0.000188936993367379	0.000147369756036248	"KRT19/CDH2/CSRP2/LMOD1/CSRP1/VEGFA/MYH9/TPM1/MYL9/BDNF/RCAN1/FZD7/IRX3/SGCD/SRF"	15	"Striated muscle cell differentiation"
"4"	"4"	"GOBP_AMINO_ACID_BIOSYNTHETIC_PROCESS"	"GOBP_AMINO_ACID_BIOSYNTHETIC_PROCESS"	"8/213"	"75/17939"	2.95329378899225e-06	0.000196030316288145	0.000152902506662204	"PLOD2/PSAT1/GLS/BCAT1/CTH/ASNS/SLC38A1/GOT1"	8	"Amino acid biosynthetic process"
"4"	"4"	"WP_PI3KAKT_SIGNALING"	"WP_PI3KAKT_SIGNALING"	"16/213"	"338/17939"	2.97868862242705e-06	0.000196030316288145	0.000152902506662204	"TNC/FGF2/PCK2/VEGFA/THBS1/ITGA5/EIF4EBP1/THBS2/F2R/BDNF/SGK1/GNB4/COL4A1/FGF5/IL6/GYS1"	16	"Pi3kakt signaling"
"4"	"4"	"KEGG_MEDICUS_REFERENCE_KINETOCHORE_MICROTUBULE_ATTACHMENT"	"KEGG_MEDICUS_REFERENCE_KINETOCHORE_MICROTUBULE_ATTACHMENT"	"5/213"	"20/17939"	3.01921291295062e-06	0.000196030316288145	0.000152902506662204	"TUBB6/TUBA1A/TUBA1B/TUBB/TUBB2A"	5	"Kinetochore microtubule attachment"
"4"	"4"	"KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION_AT_THE_MINUS_ENDS"	"KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION_AT_THE_MINUS_ENDS"	"5/213"	"20/17939"	3.01921291295062e-06	0.000196030316288145	0.000152902506662204	"TUBB6/TUBA1A/TUBA1B/TUBB/TUBB2A"	5	"Microtubuledepolymerizationattheminusends."
"4"	"4"	"REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE"	"REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE"	"5/213"	"20/17939"	3.01921291295062e-06	0.000196030316288145	0.000152902506662204	"MYH10/RHOB/MYH9/MYL9/MYL6"	5	"Sema4dinducedcellmigrationandgrwthcncllps."
"4"	"4"	"GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY"	"GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY"	"13/213"	"225/17939"	3.03251318014809e-06	0.000196030316288145	0.000152902506662204	"ACTR2/ACTR3/MYH9/CAP1/MAP1B/ACTB/PDLIM1/KIF26B/WNT5A/PHLDB2/LIN7A/CAP2/EZR"	13	"Establishmentormaintenanceofcellpolarity."
"4"	"4"	"GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION"	"GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION"	"18/213"	"423/17939"	3.19259272621948e-06	0.000203471578678072	0.000158706648050614	"ACTA2/CDH2/PTN/CDH13/RHOB/FGF2/VEGFA/THBS1/MYH9/CAP1/SPARC/PDLIM1/WNT5A/PITX2/NRP2/HAS2/TGFBR1/SRF"	18	"Ameboidal type cell migration"
"4"	"4"	"GOBP_PLATELET_AGGREGATION"	"GOBP_PLATELET_AGGREGATION"	"8/213"	"76/17939"	3.26739097730474e-06	0.000205346446837555	0.000160169034311444	"CSRP1/ACTN1/MYH9/FLNA/MYL9/ACTB/IL6/PEAR1"	8	"Platelet aggregation"
"4"	"4"	"KEGG_MEDICUS_REFERENCE_MICROTUBULE_RHOA_SIGNALING_PATHWAY"	"KEGG_MEDICUS_REFERENCE_MICROTUBULE_RHOA_SIGNALING_PATHWAY"	"5/213"	"21/17939"	3.92455227302961e-06	0.000243268479937795	0.000189747999588584	"TUBB6/TUBA1A/TUBA1B/TUBB/TUBB2A"	5	"Microtubule rhoa signaling pathway"
"4"	"4"	"WP_FOCAL_ADHESION"	"WP_FOCAL_ADHESION"	"12/213"	"197/17939"	4.26355450615965e-06	0.000260710596491519	0.000203352749063347	"TNC/VEGFA/THBS1/ITGA5/ACTN1/THBS2/FLNA/MYL9/ACTB/MYLK/VASP/COL4A1"	12	"Focal adhesion"
"4"	"4"	"GOMF_ACTININ_BINDING"	"GOMF_ACTININ_BINDING"	"6/213"	"37/17939"	4.46525747431218e-06	0.000269403867616835	0.000210133449984123	"CSRP2/CSRP1/PALLD/PDLIM7/PDLIM1/SYNPO2"	6	"Actinin binding"
"4"	"4"	"GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT"	"GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT"	"11/213"	"166/17939"	4.82318340656466e-06	0.000279790117653667	0.000218234664610118	"RHOB/FGF2/SERPINE1/VEGFA/THBS1/ITGA5/HSPB6/WNT5A/SPHK1/DDAH1/TGFBR1"	11	"Pos. reg. vasculature development"
"4"	"4"	"GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT"	"GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT"	"11/213"	"166/17939"	4.82318340656466e-06	0.000279790117653667	0.000218234664610118	"COL11A1/COL8A1/TNC/THBS1/THBS2/CTHRC1/CCN1/SPARC/EDIL3/ASPN/COL4A1"	11	"ECM structural constituent"
"4"	"4"	"GOBP_ACTIN_FILAMENT_BASED_MOVEMENT"	"GOBP_ACTIN_FILAMENT_BASED_MOVEMENT"	"10/213"	"135/17939"	4.88466305050183e-06	0.000279790117653667	0.000218234664610118	"ACTA2/SCN9A/MYH10/MYH9/TPM1/FLNA/MYL6/ATP2A2/KCNE4/SGCD"	10	"Actin filament based movement"
"4"	"4"	"GOBP_HEMOSTASIS"	"GOBP_HEMOSTASIS"	"13/213"	"235/17939"	4.88473354577673e-06	0.000279790117653667	0.000218234664610118	"CSRP1/SERPINE1/THBS1/ACTN1/MYH9/FLNA/MYL9/ACTB/F2R/IL6/PEAR1/LNPK/SRF"	13	"Hemostasis"
"4"	"4"	"WP_OREXIN_RECEPTOR_PATHWAY"	"WP_OREXIN_RECEPTOR_PATHWAY"	"12/213"	"200/17939"	4.98085607468419e-06	0.000280993016567187	0.000219172918767032	"TNC/CCN2/VEGFA/EIF4EBP1/SLC2A1/SGK1/GADD45B/SKIL/IL6/PDK1/SRF/OPN3"	12	"Orexin receptor pathway"
"4"	"4"	"KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH"	"KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH"	"5/213"	"22/17939"	5.02993024131319e-06	0.000280993016567187	0.000219172918767032	"TUBB6/TUBA1A/TUBA1B/TUBB/TUBB2A"	5	"Promotion of microtubule growth"
"4"	"4"	"GOBP_RESPONSE_TO_AXON_INJURY"	"GOBP_RESPONSE_TO_AXON_INJURY"	"8/213"	"81/17939"	5.29764640712642e-06	0.000292339634051793	0.000228023214417136	"PTN/TNC/FGF2/NREP/BNIP3/FLNA/MAP1B/DPYSL3"	8	"Response to axon injury"
"4"	"4"	"GOBP_CARDIAC_CHAMBER_DEVELOPMENT"	"GOBP_CARDIAC_CHAMBER_DEVELOPMENT"	"11/213"	"168/17939"	5.41204885747491e-06	0.000295054470844265	0.000230140771326739	"COL11A1/CCN1/TPM1/WNT5A/LMO4/NRP2/FZD2/ADAMTS6/PPP1R13L/TGFBR1/SRF"	11	"Cardiac chamber development"
"4"	"4"	"GOCC_LAMELLIPODIUM"	"GOCC_LAMELLIPODIUM"	"12/213"	"202/17939"	5.51612707257593e-06	0.000297148511945311	0.000231774111207357	"ACTA2/CDH2/MYH10/PALLD/ACTR3/ARPC5/ACTB/DPYSL3/MYLK/VASP/NEDD9/PEAR1"	12	"Lamellipodium"
"4"	"4"	"GOBP_PLATELET_ACTIVATION"	"GOBP_PLATELET_ACTIVATION"	"10/213"	"138/17939"	5.94546988137449e-06	0.000316508837802583	0.000246875052783265	"CSRP1/ACTN1/MYH9/FLNA/MYL9/ACTB/F2R/IL6/PEAR1/SRF"	10	"Platelet activation"
"4"	"4"	"GOBP_L_AMINO_ACID_BIOSYNTHETIC_PROCESS"	"GOBP_L_AMINO_ACID_BIOSYNTHETIC_PROCESS"	"7/213"	"59/17939"	6.09248616146289e-06	0.000320563952100228	0.000250038018352327	"PLOD2/PSAT1/GLS/BCAT1/CTH/ASNS/GOT1"	7	"L amino acid biosynthetic process"
"4"	"4"	"KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION"	"KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION"	"5/213"	"23/17939"	6.36526367910146e-06	0.000323664916892387	0.000252456752856103	"TUBB6/TUBA1A/TUBA1B/TUBB/TUBB2A"	5	"Kinetochore fiber organization"
