"Cluster"	"cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"short_desc"
"4"	"4"	"GOBP_MITOTIC_METAPHASE_CHROMOSOME_ALIGNMENT"	"GOBP_MITOTIC_METAPHASE_CHROMOSOME_ALIGNMENT"	"32/1699"	"62/17939"	3.55877162568295e-17	2.80831997801466e-15	2.28728817107001e-15	"BIRC5/CCNB1/CEP55/CENPE/SKA2/NDC80/KIF2C/NUF2/KIFC1/CDCA8/KIF14/AURKB/SKA3/PSRC1/KIF18A/CDT1/INCENP/KPNB1/HNRNPU/NUDC/RRS1/KIF22/SPDL1/MAPRE1/VPS4A/NUP62/CHAMP1/EML4/PINX1/SEH1L/CHMP1A/ZW10"	32	"Mitotic metaphase chromosome alignment"
"4"	"4"	"REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA"	"REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA"	"30/1699"	"55/17939"	4.51260736865837e-17	3.49318787547193e-15	2.84509150290652e-15	"HNRNPD/PSME2/PSMD2/PSMC3/PSMB3/PSMB6/PSMA7/PSMA2/PSMB7/PSMB2/PSMD1/PSMD11/PSMA3/PSMA6/EIF4G1/PSMD9/PSMD6/PSMD14/PSMD12/PSMD13/PSMC5/PSMC4/PSMC2/PSMD3/PSMA4/PSMD7/PSME3/PSMC1/PSMC6/PSME4"	30	"Auf1 hnrnp d0 binds and destabilizes mRNA"
"4"	"4"	"REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1"	"REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1"	"30/1699"	"55/17939"	4.51260736865837e-17	3.49318787547193e-15	2.84509150290652e-15	"CDC20/PSME2/PSMD2/PSMC3/PSMB3/PSMB6/PSMA7/PSMA2/PSMB7/PSMB2/PSMD1/PSMD11/PSMA3/PSMA6/PSMD9/PSMD6/PSMD14/PSMD12/PSMD13/PSMC5/PSMC4/PSMC2/PSMD3/PSMA4/PSMD7/PSME3/PSMC1/PSMC6/PSME4/FZR1"	30	"Scfbetatrcpmediateddegradationofemi1."
"4"	"4"	"GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION"	"GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION"	"32/1699"	"63/17939"	6.5803593752517e-17	5.04576990585338e-15	4.10962066643078e-15	"BIRC5/CCNB1/CENPF/CDC20/DLGAP5/TRIP13/MAD2L1/PLK1/KNL1/ZWINT/SPC24/UBE2C/BUB1/ZWILCH/NDC80/SPC25/BUB1B/NUF2/CDCA8/AURKB/ANAPC15/INCENP/BUB3/MAD2L2/SPDL1/RAD21/NCAPH2/APC/IK/ANAPC7/ZW10/CDK5RAP2"	32	"Mitotic sister chromatid separation"
"4"	"4"	"REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES"	"REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES"	"28/1699"	"49/17939"	9.60298768417481e-17	7.29468073803485e-15	5.94128770740535e-15	"PSME2/PSMD2/PSMC3/PSMB3/PSMB6/PSMA7/PSMA2/PSMB7/PSMB2/PSMD1/PSMD11/PSMA3/PSMA6/PSMD9/PSMD6/PSMD14/PSMD12/PSMD13/PSMC5/PSMC4/PSMC2/PSMD3/PSMA4/PSMD7/PSME3/PSMC1/PSMC6/PSME4"	28	"Crosspresentationofsolblexgnsantgnsendsms."
"4"	"4"	"REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21"	"REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21"	"31/1699"	"60/17939"	1.06753737661981e-16	8.03420721959797e-15	6.54360873446587e-15	"CCNA2/PSME2/PSMD2/PSMC3/PSMB3/PSMB6/PSMA7/CCND1/CKS1B/PSMA2/PSMB7/PSMB2/PSMD1/PSMD11/PSMA3/PSMA6/PSMD9/PSMD6/PSMD14/PSMD12/PSMD13/PSMC5/PSMC4/PSMC2/PSMD3/PSMA4/CDK2/PSMD7/PSME3/PSMC1/PSMC6"	31	"Scf skp2 mediated degradation of p27 p21"
"4"	"4"	"GOCC_CATALYTIC_STEP_2_SPLICEOSOME"	"GOCC_CATALYTIC_STEP_2_SPLICEOSOME"	"38/1699"	"89/17939"	1.41130544178062e-16	1.05239363585256e-14	8.57141470145662e-15	"SNRPA1/ALYREF/HNRNPM/LSM3/SNRPD1/HNRNPR/SNRPB/SNRPE/SNRPF/HNRNPA3/SNRPG/HNRNPA2B1/HNRNPA1/SYNCRIP/HNRNPU/HNRNPC/SNRPD3/SF3B2/LSM2/MAGOHB/LSM7/HNRNPH1/SRSF1/SF3A3/PPIL1/RBMX/RBM8A/EFTUD2/SF3B3/SRRM1/PRPF19/CWC27/DDX23/SF3A1/SNRNP40/DHX38/PNN/U2AF1"	38	"Catalytic step 2 spliceosome"
"4"	"4"	"REACTOME_DEGRADATION_OF_DVL"	"REACTOME_DEGRADATION_OF_DVL"	"30/1699"	"57/17939"	1.69896258598604e-16	1.2553788998995e-14	1.02246657447523e-14	"PSME2/PSMD2/PSMC3/PSMB3/PSMB6/PSMA7/RBX1/PSMA2/PSMB7/PSMB2/PSMD1/PSMD11/PSMA3/PSMA6/PSMD9/PSMD6/PSMD14/PSMD12/PSMD13/PSMC5/PSMC4/PSMC2/PSMD3/PSMA4/PSMD7/PSME3/PSMC1/PSMC6/PSME4/DVL1"	30	"Degradation of dvl"
"4"	"4"	"REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS"	"REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS"	"31/1699"	"61/17939"	1.97508951865463e-16	1.44626374843467e-14	1.17793627148591e-14	"PSME2/PSMD2/PSMC3/VCP/PSMB3/PSMB6/PSMA7/PSMA2/PSMB7/PSMB2/PSMD1/PSMD11/PSMA3/PSMA6/PSMD9/PSMD6/PSMD14/PSMD12/PSMD13/PSMC5/PSMC4/PSMC2/PSMD3/PSMA4/ERLIN1/PSMD7/PSME3/PSMC1/PSMC6/RNF5/PSME4"	31	"Defective cftr causes cystic fibrosis"
"4"	"4"	"GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION"	"GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION"	"97/1699"	"429/17939"	2.20521646298717e-16	1.60035709028212e-14	1.30344044508706e-14	"BIRC5/CDKN3/RRM2/CCNB1/FOXM1/CENPF/CDC20/ANLN/CCNB2/DLGAP5/TRIP13/MAD2L1/CKS2/PLK1/KNL1/ZWINT/SPC24/UBE2C/CENPE/CCNA2/TACC3/BUB1/RRM1/AURKA/ZWILCH/GTSE1/IQGAP3/NDC80/SPC25/BUB1B/NUF2/CLSPN/CDCA8/MELK/KIF14/AURKB/PKMYT1/UBE2S/GSPT1/PSME2/CALM3/CALM1/ACTB/BRCA1/CCND1/PRKDC/NES/CALM2/CKS1B/ANAPC15/INCENP/KHDRBS1/DBF4/EZH2/EIF4G1/EIF4E/BUB3/SMARCA4/TMEM14B/TFDP1/CDC25B/MAD2L2/BABAM1/SPDL1/RAD21/RCC1/CDK2/PSME3/ACTL6A/CDK2AP2/PPP2CA/CDC27/CCND3/SMARCB1/APC/IK/BARD1/CHEK1/ENSA/DONSON/VPS4A/CPSF3/KLHL18/CUL4A/ERCC2/ANAPC7/NAE1/CDKN2D/ECD/DNM2/INHBA/ZW10/TOPBP1/CDK5RAP2/CDKN2C/MRE11/FZR1"	97	"Mitotic cell cycle phase transition"
"4"	"4"	"REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS"	"REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS"	"24/1699"	"37/17939"	2.4572493810982e-16	1.76747990881116e-14	1.43955671706815e-14	"RANGAP1/RANBP1/RAN/SEC13/KPNB1/NDC1/NUP93/RCC1/AAAS/NUP205/NUP188/NUP107/NUP37/NUP62/XPO1/NUP88/NUP50/RAE1/SEH1L/NUP155/NUP98/POM121/NUP85/NUP43"	24	"Interactionsofrevwithhostcellproteins."
"4"	"4"	"GOMF_CADHERIN_BINDING"	"GOMF_CADHERIN_BINDING"	"80/1699"	"322/17939"	3.74605119821996e-16	2.67086878413437e-14	2.17533850282598e-14	"ANLN/CCNB2/DIAPH3/EZR/RANGAP1/CIP2A/RANBP1/LRRC59/PPP1CA/FSCN1/YWHAZ/PSMB6/YWHAE/TAGLN2/PRDX1/RAN/CLIC1/ENO1/ANXA2/PKM/PFN1/LDHA/PCMT1/ITGA6/CTNNAL1/ARHGAP18/PLIN3/EFHD2/SERBP1/TMPO/BZW1/PAICS/NUDC/CKAP5/IQGAP1/PFKP/RUVBL1/EMD/CCT8/VASP/EHD4/KIF5B/PUF60/ATIC/PAK4/PLEC/AHNAK/YKT6/CAPZA1/GIPC1/BZW2/MAPRE1/HSPA5/VASN/LRRFIP1/EHD1/APC/SH3GL1/TJP2/FLNB/NIBAN2/AHSA1/DBNL/NOP56/PLCB3/GCN1/PDLIM1/TXNDC9/PACSIN2/TBC1D2/HCFC1/ASAP1/KRT18/LYPLA2/GLOD4/UBAP2/MRE11/STXBP6/MICALL1/SCRIB"	80	"Cadherin binding"
"4"	"4"	"REACTOME_DNA_REPAIR"	"REACTOME_DNA_REPAIR"	"74/1699"	"285/17939"	3.84102724861199e-16	2.71477125884507e-14	2.21109568572273e-14	"PCLAF/CCNA2/RPA3/UBE2T/CENPX/CLSPN/LIG1/TIMELESS/FANCI/RAD51AP1/COPS6/VCP/XRCC6/POLR2E/POLR2L/ACTB/BRCA1/NSD2/PRKDC/XRCC5/RBX1/UBE2N/KPNA2/POLD2/FEN1/RUVBL1/CENPS/RAD23A/PARP1/POLR2F/MAD2L2/RFC5/BABAM1/RFC2/CDK2/ACTL6A/POLR2C/SUMO3/BRCA2/RPA1/UFD1/GPS1/PCNA/POLE3/BARD1/CHEK1/COPS3/RFC4/INO80E/TDP1/MDC1/PRPF19/FANCG/GTF2H3/CUL4A/USP10/PPP5C/CHD1L/ERCC2/POLR2D/MCRS1/PARP2/MSH2/INO80C/ATRIP/TOPBP1/RHNO1/TIPIN/LIG3/MRE11/MLH1/PIAS3/GTF2H2/USP1"	74	"Dna repair"
"4"	"4"	"GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION"	"GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION"	"28/1699"	"51/17939"	4.00809880040184e-16	2.80843336635053e-14	2.28738052229829e-14	"BIRC5/CCNB1/CENPF/CDC20/TRIP13/MAD2L1/PLK1/KNL1/ZWINT/SPC24/BUB1/ZWILCH/NDC80/SPC25/BUB1B/NUF2/CDCA8/AURKB/ANAPC15/INCENP/BUB3/MAD2L2/SPDL1/RAD21/APC/IK/ZW10/CDK5RAP2"	28	"Negativeregulationofchromosomesegregation."
"4"	"4"	"GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING"	"GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING"	"58/1699"	"192/17939"	4.09775059581419e-16	2.84671084126305e-14	2.31855632002478e-14	"BIRC5/CCNB1/CENPF/CDC20/TRIP13/MAD2L1/PLK1/KNL1/ZWINT/SPC24/BUB1/ZWILCH/GTSE1/NDC80/SPC25/BUB1B/NUF2/CLSPN/CDCA8/TIMELESS/AURKB/BRCA1/CCND1/PRKDC/CDT1/ANAPC15/INCENP/BUB3/MAD2L2/BABAM1/SPDL1/CDK2/BRCA2/EIF2AK4/APC/IK/BARD1/CHEK1/DONSON/VPS4A/MDC1/PRPF19/CUL4A/NSUN2/NAE1/CCAR2/TELO2/DOT1L/MSH2/ZW10/ATRIP/TOPBP1/RHNO1/CDK5RAP2/TIPIN/MRE11/FZR1/TTI2"	58	"Cell cycle checkpoint signaling"
"4"	"4"	"GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION"	"GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION"	"29/1699"	"55/17939"	5.08990065450799e-16	3.44755937665341e-14	2.80792852773691e-14	"BIRC5/CCNB1/CENPF/CDC20/TRIP13/MAD2L1/PLK1/KNL1/ZWINT/SPC24/BUB1/ZWILCH/NDC80/SPC25/BUB1B/NUF2/CDCA8/AURKB/ANAPC15/INCENP/HNRNPU/BUB3/MAD2L2/SPDL1/RAD21/APC/IK/ZW10/CDK5RAP2"	29	"Regulationofmitoticsisterchromatidsegrgtn."
"4"	"4"	"REACTOME_DEGRADATION_OF_AXIN"	"REACTOME_DEGRADATION_OF_AXIN"	"29/1699"	"55/17939"	5.08990065450799e-16	3.44755937665341e-14	2.80792852773691e-14	"PSME2/PSMD2/PSMC3/PSMB3/PSMB6/PSMA7/PSMA2/PSMB7/PSMB2/PSMD1/PSMD11/PSMA3/PSMA6/PSMD9/PSMD6/PSMD14/PSMD12/PSMD13/PSMC5/PSMC4/PSMC2/PSMD3/PSMA4/PSMD7/PSME3/PSMC1/SMURF2/PSMC6/PSME4"	29	"Degradation of axin"
"4"	"4"	"REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY"	"REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY"	"29/1699"	"55/17939"	5.08990065450799e-16	3.44755937665341e-14	2.80792852773691e-14	"PSME2/PSMD2/PSMC3/PSMB3/PSMB6/PSMA7/PSMA2/PSMB7/PSMB2/PSMD1/PSMD11/PSMA3/PSMA6/PSMD9/PSMD6/PSMD14/PSMD12/PSMD13/PSMC5/PSMC4/PSMC2/PSMD3/PSMA4/PSMD7/PSME3/PSMC1/SMURF2/PSMC6/CBFB"	29	"Regulationofrunx3expressionandactivity."
"4"	"4"	"REACTOME_CHROMOSOME_MAINTENANCE"	"REACTOME_CHROMOSOME_MAINTENANCE"	"38/1699"	"92/17939"	5.37892852207465e-16	3.61321744028287e-14	2.9428518029863e-14	"CENPW/CENPM/CENPN/KNL1/CENPH/CENPK/CCNA2/RPA3/CENPA/CENPU/OIP5/CENPX/LIG1/RUVBL2/NHP2/POLR2E/POLR2L/MIS18A/POLD2/RBBP7/FEN1/RUVBL1/CENPS/WRAP53/POLR2F/RFC5/DKC1/RFC2/CDK2/POLR2C/MIS18BP1/GAR1/RPA1/PCNA/RFC4/CENPT/POLR2D/PRIM2"	38	"Chromosome maintenance"
"4"	"4"	"GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION"	"GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION"	"31/1699"	"63/17939"	6.43880950141889e-16	4.26310744143226e-14	3.47216673994606e-14	"BIRC5/CCNB1/CENPF/CDC20/TRIP13/MAD2L1/PLK1/KNL1/ZWINT/SPC24/BUB1/ZWILCH/NDC80/SPC25/BUB1B/NUF2/CDCA8/AURKB/AURKAIP1/ANAPC15/INCENP/BUB3/MAD2L2/SPDL1/RAD21/APC/IK/CHEK1/ZW10/CDK5RAP2/TOM1L2"	31	"Negative regulation of nuclear division"
"4"	"4"	"REACTOME_AURKA_ACTIVATION_BY_TPX2"	"REACTOME_AURKA_ACTIVATION_BY_TPX2"	"33/1699"	"71/17939"	6.45130678267923e-16	4.26310744143226e-14	3.47216673994606e-14	"TPX2/PLK1/HMMR/AURKA/TUBG1/NEK2/TUBB4B/YWHAE/DYNLL1/HSP90AA1/TUBB/CKAP5/DCTN3/TUBA1A/NDE1/DYNC1H1/ACTR1A/ODF2/MAPRE1/SSNA1/CEP78/CEP70/PRKACA/PCNT/HAUS6/CEP192/CEP250/CDK5RAP2/HAUS1/HAUS2/CCP110/CEP41/CEP135"	33	"Aurka activation by tpx2"
"4"	"4"	"GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION"	"GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION"	"95/1699"	"424/17939"	8.39993769275165e-16	5.50602367473269e-14	4.48448286500128e-14	"BIRC5/RRM2/CCNB1/CENPF/CDC20/ANLN/DLGAP5/TRIP13/MAD2L1/PLK1/KNL1/ZWINT/SPC24/UBE2C/CENPE/BUB1/RRM1/AURKA/ZWILCH/GTSE1/NDC80/SPC25/BUB1B/NUF2/CLSPN/CDCA8/KIF14/TIMELESS/FAM83D/AURKB/PKMYT1/PSME2/ACTB/BRCA1/CCND1/PRKDC/CDT1/ANAPC15/INCENP/DBF4/EZH2/EIF4G1/BUB3/SMARCA4/TMEM14B/TFDP1/CDC25B/TBX2/MAD2L2/ATP2B4/BABAM1/SPDL1/RAD21/CDK2/PSME3/ACTL6A/CDK2AP2/PPP2CA/BRCA2/CCND3/SMARCB1/EIF2AK4/APC/IK/BARD1/CHEK1/DONSON/VPS4A/CPSF3/MDC1/KLHL18/PRPF19/CUL4A/NSUN2/CCNQ/ERCC2/ANAPC7/NAE1/CCAR2/CDKN2D/TELO2/ECD/INHBA/DOT1L/MSH2/ZW10/ATRIP/TOPBP1/RHNO1/CDK5RAP2/TIPIN/CDKN2C/MRE11/FZR1/TTI2"	95	"Regulation of cell cycle phase transition"
"4"	"4"	"GOCC_PROTEASOME_ACCESSORY_COMPLEX"	"GOCC_PROTEASOME_ACCESSORY_COMPLEX"	"19/1699"	"24/17939"	8.66431314116111e-16	5.6338829769086e-14	4.58862023955892e-14	"PSME2/PSMD2/PSMC3/PSMD1/PSMD11/PSMD9/PSMD6/PSMD14/PSMD12/PSMD13/PSMC5/PSMC4/ADRM1/PSMC2/PSMD3/PSMD7/PSME3/PSMC1/PSMC6"	19	"Proteasome accessory complex"
"4"	"4"	"GOCC_ORGANELLAR_RIBOSOME"	"GOCC_ORGANELLAR_RIBOSOME"	"37/1699"	"89/17939"	1.01185963686579e-15	6.5272977209882e-14	5.3162784095647e-14	"MRPL52/AURKAIP1/MRPL51/MRPL12/MRPL13/NDUFA7/MRPL24/MRPL20/MRPL28/MRPL3/MRPS16/MRPS18C/MRPS34/MRPL47/MRPL22/MRPL17/MRPS10/MRPS12/MRPS7/MRPL11/MRPL27/MRPS23/MRPL35/MRPL15/MRPL18/MRPL19/MRPL4/MRPL58/MRPS11/MRPL38/CHCHD1/MRPL39/MRPS28/MRPL50/PTCD3/MPV17L2/MTG2"	37	"Organellar ribosome"
"4"	"4"	"REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME"	"REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME"	"30/1699"	"60/17939"	1.07896013355417e-15	6.90534485474668e-14	5.62418589301465e-14	"PSME2/PSMD2/PSMC3/PSMB3/PSMB6/PSMA7/RBX1/PSMA2/PSMB7/PSMB2/PSMD1/PSMD11/PSMA3/PSMA6/PSMD9/PSMD6/PSMD14/PSMD12/PSMD13/PSMC5/PSMC4/PSMC2/PSMD3/PSMA4/PSMD7/PSME3/PSMC1/PSMC6/PRKACA/PSME4"	30	"Degradation of gli1 by the proteasome"
"4"	"4"	"REACTOME_MITOCHONDRIAL_TRANSLATION"	"REACTOME_MITOCHONDRIAL_TRANSLATION"	"38/1699"	"94/17939"	1.26341697789793e-15	8.02269780965185e-14	6.53423468256585e-14	"MRPL52/AURKAIP1/MRPL51/MRPL12/MRPL13/MRPL24/MRPL20/MRPL28/MRPL3/MRPS16/MRPS18C/MRPS34/MRPL47/MRPL22/MRPL17/MRPS10/MRPS12/MRPS7/MRPL11/MRPL27/MRPS23/MRPL35/MRPL15/MRPL18/MRPL19/MRPL4/ERAL1/MRPL58/MRPS11/MRPL38/CHCHD1/MTRF1L/TSFM/MRPL39/MRPS28/GFM1/MRPL50/PTCD3"	38	"Mitochondrial translation"
"4"	"4"	"REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN"	"REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN"	"28/1699"	"53/17939"	1.52483526186846e-15	9.60764419260998e-14	7.82512359191413e-14	"CCNB1/CCNB2/PLK1/LMNB1/BANF1/LMNA/SEC13/TMPO/VRK1/EMD/NDC1/NUP93/AAAS/NUP205/NUP188/NUP107/NUP37/NUP62/NUP88/NUP50/RAE1/SEH1L/NUP155/PRKCA/NUP98/POM121/NUP85/NUP43"	28	"Nuclear envelope breakdown"
"4"	"4"	"GOCC_MICROTUBULE"	"GOCC_MICROTUBULE"	"98/1699"	"449/17939"	1.75967630344696e-15	1.1002037688013e-13	8.96081317601454e-14	"BIRC5/KIF20A/PRC1/TPX2/NUSAP1/STMN1/ASPM/PLK1/CKAP2/CENPE/KIF23/RACGAP1/SKA2/KIF4A/KIF20B/AURKA/ZWILCH/GTSE1/SPAG5/TUBG1/TUBB2A/KIF11/KIF2C/KIFC1/KNSTRN/KIF14/NEK2/AURKB/GAS2L3/SKA3/PSRC1/KIF18A/TUBB4B/TUBB6/CCT5/CALM3/CALM1/CCT6A/TUBA1C/TUBA1B/DYNLL1/TUBB/CCT7/ARHGAP18/TUBB3/CCT2/CALM2/DCXR/INCENP/HNRNPU/MAP1B/NUDC/CCT3/CKAP5/CCT4/TPGS2/TUBA1A/IQGAP1/EMD/CCT8/KIF5B/REEP4/TCP1/NDE1/DYNC1H1/KIF22/ODF2/DPP9/CLTC/CDK2AP2/MAPRE1/MNS1/HSPH1/ARL3/APC/NIN/PCNT/RASSF1/TBCD/FKBP4/EML4/HAUS6/GAS2L1/RPGRIP1L/DNM2/CHMP1A/TTL/ZW10/CDK5RAP2/HAUS1/MAP3K11/DNAL1/HAUS2/EML2/DVL1/CEP57L1/SPRY2/KIF7"	98	"Microtubule"
"4"	"4"	"REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES"	"REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES"	"49/1699"	"149/17939"	1.90041932535273e-15	1.17913040278374e-13	9.60364575101915e-14	"TUBB2A/CENPX/TUBB4B/TUBB6/ILF2/TUBA1C/TUBA1B/EIF4A1/SEC13/ILF3/UBE2N/TUBB3/KPNA2/KPNB1/PIN1/TUBA1A/EIF4G1/CENPS/EIF4E/EIF2S1/TARBP2/NDC1/NUP93/ABCE1/AAAS/PPP2CA/DHX9/NUP205/KPNA3/NUP188/KPNA4/NUP107/FLNB/FANCG/NUP37/NUP62/NUP88/NUP50/KPNA1/RAE1/PDE12/SEH1L/NUP155/NUP98/PPP2R1B/POM121/MAVS/NUP85/NUP43"	49	"Antiviralmechanismbyifnstimulatedgenes."
"4"	"4"	"GOCC_SPINDLE_POLE"	"GOCC_SPINDLE_POLE"	"54/1699"	"176/17939"	2.03720270874891e-15	1.254423001266e-13	1.02168802514529e-13	"PRC1/CCNB1/CENPF/TPX2/CDC20/DLGAP5/DIAPH3/MAD2L1/ASPM/PLK1/CKAP2/TACC3/KIF20B/POC1A/AURKA/SPAG5/TUBG1/KIF11/CKAP2L/KNSTRN/NEK2/FAM83D/AURKB/PSRC1/CALM3/CALM1/GPSM2/CALM2/BCCIP/HNRNPU/CKAP5/EMD/SMC1A/CDC25B/NDE1/SPDL1/RAD21/ODF2/MAPRE1/AAAS/PPP2CA/IK/NIN/VPS4A/NUDCD2/NUP62/RASSF1/DSN1/RAE1/ZW10/TOPBP1/CDK5RAP2/HAUS1/CEP89"	54	"Spindle pole"
"4"	"4"	"GOCC_PEPTIDASE_COMPLEX"	"GOCC_PEPTIDASE_COMPLEX"	"43/1699"	"119/17939"	2.16582925887535e-15	1.32359851249164e-13	1.07802930028232e-13	"PSME2/PSMD2/PSMC3/CAPN2/VCP/PSMB3/PSMB6/PSMA7/PSMA2/PSMB7/PSMB2/PSMD1/PSMD11/PSMA3/PSMA6/PSMD9/USP14/PSMD6/PSMD14/PSMD12/PSMD13/RAD23A/SPCS3/PSMC5/PSMC4/ADRM1/PSMC2/PSMD3/PSMA4/PSMD7/PSME3/PSMC1/UCHL5/SF3B3/CAPN1/SEC11C/PSMC6/UBQLN1/TAF6/SPG7/PSME4/PIGU/PLAU"	43	"Peptidase complex"
"4"	"4"	"GOBP_TRNA_METABOLIC_PROCESS"	"GOBP_TRNA_METABOLIC_PROCESS"	"55/1699"	"182/17939"	2.32827920260958e-15	1.41225771334408e-13	1.15023942696085e-13	"POLR2E/POLR2L/TRMT112/POP1/FARSB/FAM98A/WDR4/GTF3C6/EXOSC8/POLR2F/FARSA/EXOSC2/TPRKB/POP5/POP4/DDX1/DARS2/ELAC2/FTSJ1/DTD1/NAT10/EXOSC3/TRMT61A/EXOSC9/NSUN2/POP7/FAM98B/QTRT2/PRORP/EXOSC10/TRUB2/PNPT1/GON7/TARS2/YRDC/TRMT10C/TRMU/PUS1/PUS7/POLR3A/TRMT6/CTU2/GATB/METTL2B/GTF3C5/ELP1/RPP40/METTL1/CDK5RAP1/GTF3C2/GATC/DUS3L/TRMT10A/METTL2A/EARS2"	55	"Trna metabolic process"
"4"	"4"	"HALLMARK_MITOTIC_SPINDLE"	"HALLMARK_MITOTIC_SPINDLE"	"58/1699"	"199/17939"	2.46127111428739e-15	1.48186752717985e-13	1.206934427895e-13	"BIRC5/PRC1/CENPF/TPX2/ANLN/CCNB2/DLGAP5/NUSAP1/EZR/PLK1/LMNB1/CENPE/TOP2A/KIF23/RACGAP1/BUB1/KIF4A/KIF20B/AURKA/ECT2/NDC80/KIF11/KIF2C/NEK2/ACTN4/FSCN1/YWHAE/SMC4/ARHGDIA/CDC42/INCENP/CKAP5/CCDC88A/SUN2/KIF5B/SMC1A/DYNC1H1/KIF22/MAPRE1/BRCA2/CDC27/ARHGAP29/APC/NIN/SAC3D1/FLNB/EPB41L2/TRIO/PCNT/TBCD/NET1/BCAR1/SSH2/CEP192/CEP250/CDK5RAP2/MAP3K11/GEMIN4"	58	"Mitotic spindle"
"4"	"4"	"HALLMARK_OXIDATIVE_PHOSPHORYLATION"	"HALLMARK_OXIDATIVE_PHOSPHORYLATION"	"58/1699"	"200/17939"	3.15304711114193e-15	1.884409332306e-13	1.53479204968821e-13	"CYCS/ATP5MC1/NDUFB6/SLC25A5/COX7A2/ATP5MF/COX8A/ATP5MC3/ATP5F1B/LDHA/VDAC1/NDUFB3/MDH2/MDH1/COX5A/CYC1/NDUFS8/TIMM17A/PRDX3/NDUFA7/NDUFS6/TOMM22/UQCRFS1/NDUFAB1/TIMM50/UQCRC1/VDAC3/PDHA1/GOT2/FH/POLR2F/SDHB/NDUFS7/IMMT/ECHS1/NDUFA9/MRPS12/PMPCA/MRPL11/MRPL35/MRPL15/GRPEL1/COX17/ACAT1/GLUD1/MRPS11/ATP1B1/CS/DLAT/IDH2/TIMM10/DLD/HCCS/OGDH/AIFM1/CPT1A/MFN2/SLC25A20"	58	"Oxidative phosphorylation"
