p_val	avg_log2FC	pct.1	pct.2	p_val_adj	tss_id	simple_id	feature_name	best_gene_name	gene_names	proximity	sig	condition	sig_cond
1.45511800871543e-10	0.206299285057864	0.265	0.224	1.09304099460677e-05	P:r1@LPCAT1	P:r1@LPCAT1	P:r1@LPCAT1	LPCAT1	LPCAT1	P	not_sig	beige	not_sig
2.88250685352487e-09	0.206239501455498	0.183	0.152	0.000216525267316227	P:r1@PCDHGC3	P:r1@PCDHGC3	P:r1@PCDHGC3	PCDHGC3	PCDHGC3	P	not_sig	beige	not_sig
5.35582901313152e-16	0.206206032286246	0.29	0.237	4.02313807979401e-11	P:r1@C16orf58	P:r1@C16orf58	P:r1@C16orf58	C16orf58	C16orf58	P	not_sig	beige	not_sig
3.98523791803148e-11	0.205713819140857	0.259	0.219	2.99359116688771e-06	P:r1@TMEM250	P:r1@TMEM250	P:r1@TMEM250	TMEM250	TMEM250	P	not_sig	beige	not_sig
3.97834328345261e-10	0.205618715670536	0.205	0.169	2.9884121242311e-05	P:r1@DVL2	P:r1@DVL2	P:r1@DVL2	DVL2	DVL2	P	not_sig	beige	not_sig
2.90364591367207e-24	0.205380213229332	0.689	0.624	2.18113170097305e-19	P:r1@PXDN	P:r1@PXDN	P:r1@PXDN	PXDN	PXDN	P	not_sig	beige	not_sig
1.73544103479802e-25	0.20533572144392	0.66	0.589	1.30361124210923e-20	P:r1@NFIC	P:r1@NFIC	P:r1@NFIC	NFIC	NFIC	P	not_sig	beige	not_sig
2.54680076614051e-10	0.205194168229438	0.228	0.19	1.91308033150176e-05	P:r1@EP400	P:r1@EP400	P:r1@EP400	EP400	EP400	P	not_sig	beige	not_sig
5.00074724182759e-09	0.205010401110306	0.201	0.169	0.000375641130564363	P:r1@UBE2O	P:r1@UBE2O	P:r1@UBE2O	UBE2O	UBE2O	P	not_sig	beige	not_sig
7.60835000637664e-09	0.204559225052707	0.248	0.213	0.000571516427428994	P:r1@SLC48A1	P:r1@SLC48A1	P:r1@SLC48A1	SLC48A1	SLC48A1	P	not_sig	beige	not_sig
2.35169907118438e-14	0.204272379996838	0.466	0.412	1.76652579130157e-09	P:r1@IRF2BP2	P:r1@IRF2BP2	P:r1@IRF2BP2	IRF2BP2	IRF2BP2	P	not_sig	beige	not_sig
7.77069843600079e-09	0.204184254932192	0.215	0.183	0.000583711554417072	P:r1@SPSB1	P:r1@SPSB1	P:r1@SPSB1	SPSB1	SPSB1	P	not_sig	beige	not_sig
3.08276306674581e-09	0.204077108040046	0.179	0.147	0.000231567913284745	P:r1@RAB35	P:r1@RAB35	P:r1@RAB35	RAB35	RAB35	P	not_sig	beige	not_sig
1.99079296559463e-14	0.203941086236825	0.413	0.358	1.49542395196572e-09	P:r1@SPNS1,r1@AC109460.3	P:r1@SPNS1,r1@AC109460.3	P:r1@SPNS1,r1@AC109460.3	SPNS1	SPNS1,AC109460.3	P	not_sig	beige	not_sig
2.16827257375253e-09	0.203891540468529	0.252	0.217	0.000162874130922569	P:r1@ZADH2	P:r1@ZADH2	P:r1@ZADH2	ZADH2	ZADH2	P	not_sig	beige	not_sig
9.23090254114323e-17	0.203874215598629	0.376	0.316	6.93397706183056e-12	P:r1@SELENOO	P:r1@SELENOO	P:r1@SELENOO	SELENOO	SELENOO	P	not_sig	beige	not_sig
2.02306497463707e-10	0.203820088611017	0.248	0.209	1.51966571699813e-05	P:r1@ZXDC	P:r1@ZXDC	P:r1@ZXDC	ZXDC	ZXDC	P	not_sig	beige	not_sig
4.08154722827826e-08	0.203707472910134	0.158	0.13	0.00306593583146578	P:r1@PANK4	P:r1@PANK4	P:r1@PANK4	PANK4	PANK4	P	not_sig	beige	not_sig
3.44878755229682e-10	0.203647319575728	0.239	0.201	2.5906257456588e-05	P:r1@MMS19	P:r1@MMS19	P:r1@MMS19	MMS19	MMS19	P	not_sig	beige	not_sig
1.29253296651172e-15	0.203506656247078	0.486	0.433	9.70911988454611e-11	P:r1@FSCN1	P:r1@FSCN1	P:r1@FSCN1	FSCN1	FSCN1	P	not_sig	beige	not_sig
2.51527285579922e-10	0.203204318804488	0.193	0.158	1.8893975110907e-05	P:r1@PACS1	P:r1@PACS1	P:r1@PACS1	PACS1	PACS1	P	not_sig	beige	not_sig
7.74347845989777e-08	0.203197108286907	0.136	0.111	0.0058166687147214	P:r1@FLVCR2	P:r1@FLVCR2	P:r1@FLVCR2	FLVCR2	FLVCR2	P	not_sig	beige	not_sig
9.71688098611595e-10	0.20266254887639	0.299	0.261	7.29902949034072e-05	P:r1@SLC2A10	P:r1@SLC2A10	P:r1@SLC2A10	SLC2A10	SLC2A10	P	not_sig	beige	not_sig
1.5882646216034e-25	0.202661374423625	0.669	0.6	1.19305673580983e-20	P:r1@IARS	P:r1@IARS	P:r1@IARS	IARS	IARS	P	not_sig	beige	not_sig
1.5925896542053e-12	0.202626056278544	0.257	0.214	1.19630557054939e-07	P:r1@PWWP2A	P:r1@PWWP2A	P:r1@PWWP2A	PWWP2A	PWWP2A	P	not_sig	beige	not_sig
2.65184628014733e-11	0.202592345277238	0.532	0.486	1.99198737025827e-06	P:r1@TFRC	P:r1@TFRC	P:r1@TFRC	TFRC	TFRC	P	not_sig	beige	not_sig
3.20311990902246e-15	0.202561464399288	0.44	0.381	2.4060875820604e-10	P:r1@TFE3	P:r1@TFE3	P:r1@TFE3	TFE3	TFE3	P	not_sig	beige	not_sig
1.53667193964731e-11	0.202385186435454	0.264	0.221	1.15430186090487e-06	P:r1@MTA2	P:r1@MTA2	P:r1@MTA2	MTA2	MTA2	P	not_sig	beige	not_sig
6.9731346042179e-11	0.20234445350364	0.309	0.267	5.23800952065036e-06	D:r1@ADDG01155984103.B	D:r1@ADDG01155984103.B	D:r1@..103.B	..103.B	ADDG01155984103.B	D	not_sig	beige	not_sig
9.50986091557199e-14	0.202326138376157	0.409	0.357	7.14352222395021e-09	P:r1@RXRA	P:r1@RXRA	P:r1@RXRA	RXRA	RXRA	P	not_sig	beige	not_sig
2.04384593457476e-20	0.202037754533008	0.673	0.623	1.53527575067452e-15	P:r1@SLC27A3	P:r1@SLC27A3	P:r1@SLC27A3	SLC27A3	SLC27A3	P	not_sig	beige	not_sig
1.69649014135611e-09	0.20198007198801	0.495	0.453	0.000127435249948247	P:r1@SRXN1	P:r1@SRXN1	P:r1@SRXN1	SRXN1	SRXN1	P	not_sig	beige	not_sig
6.41758997685340e-09	0.201884528447314	0.156	0.128	0.000482070106291296	P:r1@ANKRD52	P:r1@ANKRD52	P:r1@ANKRD52	ANKRD52	ANKRD52	P	not_sig	beige	not_sig
4.31872152223674e-09	0.20170149436806	0.189	0.158	0.000324409404585857	P:r1@PIAS3	P:r1@PIAS3	P:r1@PIAS3	PIAS3	PIAS3	P	not_sig	beige	not_sig
7.71043827581693e-10	0.201638943046264	0.244	0.208	5.7918499196454e-05	P:r2@PURA	P:r2@PURA	P:r2@PURA	PURA	PURA	P	not_sig	beige	not_sig
2.27629743227553e-08	0.201616235984953	0.221	0.189	0.00170988634220241	P:r1@IRF7	P:r1@IRF7	P:r1@IRF7	IRF7	IRF7	P	not_sig	beige	not_sig
2.60566165617755e-09	0.201567857145821	0.196	0.163	0.000195729486627089	P:r1@PKD2	P:r1@PKD2	P:r1@PKD2	PKD2	PKD2	P	not_sig	beige	not_sig
7.54241623603768e-08	0.201521862355784	0.143	0.118	0.00566563680402442	P:r1@ZFYVE19	P:r1@ZFYVE19	P:r1@ZFYVE19	ZFYVE19	ZFYVE19	P	not_sig	beige	not_sig
1.21564173677759e-15	0.20136516475703	0.318	0.263	9.1315360341522e-11	P:r1@TPP1	P:r1@TPP1	P:r1@TPP1	TPP1	TPP1	P	not_sig	beige	not_sig
5.75784594239066e-17	0.201250536019951	0.522	0.463	4.3251211365456e-12	P:r1@CSRP1	P:r1@CSRP1	P:r1@CSRP1	CSRP1	CSRP1	P	not_sig	beige	not_sig
5.45501471107292e-13	0.201188439332093	0.354	0.304	4.09764340051665e-08	P:r1@MRGPRF	P:r1@MRGPRF	P:r1@MRGPRF	MRGPRF	MRGPRF	P	not_sig	beige	not_sig
5.72408672407003e-29	0.201129824609788	0.721	0.643	4.29976222451968e-24	P:r1@DDX3X	P:r1@DDX3X	P:r1@DDX3X	DDX3X	DDX3X	P	not_sig	beige	not_sig
4.51193003318701e-11	0.200993097665778	0.342	0.298	3.38922648302908e-06	P:r1@ESRRA	P:r1@ESRRA	P:r1@ESRRA	ESRRA	ESRRA	P	not_sig	beige	not_sig
5.94456228190704e-09	0.200948070770913	0.226	0.192	0.000446537684930011	D:r1@ADDG22032860256.B	D:r1@ADDG22032860256.B	D:r1@..256.B	..256.B	ADDG22032860256.B	D	not_sig	beige	not_sig
1.00693767764166e-07	0.200892572334181	0.171	0.143	0.00756381375314087	P:r1@CBS	P:r1@CBS	P:r1@CBS	CBS	CBS	P	not_sig	beige	not_sig
3.77723687547666e-08	0.200739491622463	0.145	0.119	0.00283734702375181	P:r1@EHD1	P:r1@EHD1	P:r1@EHD1	EHD1	EHD1	P	not_sig	beige	not_sig
7.61254688817695e-08	0.200605988049116	0.156	0.129	0.00571831684599188	P:r1@PHETA2	P:r1@PHETA2	P:r1@PHETA2	PHETA2	PHETA2	P	not_sig	beige	not_sig
8.25128166965229e-53	0.200558632805025	0.989	0.986	6.19811525179271e-48	P:r1@C1R	P:r1@C1R	P:r1@C1R	C1R	C1R	P	not_sig	beige	not_sig
7.81701891072062e-10	0.200484559508774	0.187	0.154	5.87191009516601e-05	P:r1@NXN	P:r1@NXN	P:r1@NXN	NXN	NXN	P	not_sig	beige	not_sig
7.9698128377961e-10	0.20039180164523	0.226	0.189	5.98668430936729e-05	P:r1@WDR48	P:r1@WDR48	P:r1@WDR48	WDR48	WDR48	P	not_sig	beige	not_sig
4.67592861166731e-10	0.200333763021657	0.29	0.252	3.51241729522613e-05	P:r1@S1PR3	P:r1@S1PR3	P:r1@S1PR3	S1PR3	S1PR3	P	not_sig	beige	not_sig
1.94304587720773e-23	0.200199561788941	0.73	0.68	1.45955777158213e-18	P:r1@TMBIM1	P:r1@TMBIM1	P:r1@TMBIM1	TMBIM1	TMBIM1	P	not_sig	beige	not_sig
7.81931373177624e-10	0.200175259258144	0.238	0.2	5.87363389589836e-05	P:r1@RANBP3	P:r1@RANBP3	P:r1@RANBP3	RANBP3	RANBP3	P	not_sig	beige	not_sig
3.28462033226564e-13	0.2001267264331	0.464	0.413	2.46730825498798e-08	P:r1@PLEKHF1	P:r1@PLEKHF1	P:r1@PLEKHF1	PLEKHF1	PLEKHF1	P	not_sig	beige	not_sig
3.34647682137203e-13	0.200074362114057	0.254	0.21	2.51377299391003e-08	P:r1@CDK13	P:r1@CDK13	P:r1@CDK13	CDK13	CDK13	P	not_sig	beige	not_sig
1.85558122419182e-08	0.199953305271578	0.457	0.425	0.00139385694817617	P:r1@DUSP4	P:r1@DUSP4	P:r1@DUSP4	DUSP4	DUSP4	P	not_sig	beige	not_sig
8.44635677962588e-09	0.199880100901574	0.161	0.131	0.000634464982215157	P:r1@ZNF444	P:r1@ZNF444	P:r1@ZNF444	ZNF444	ZNF444	P	not_sig	beige	not_sig
4.03575501129519e-17	0.199629234562092	0.33	0.273	3.03153809183461e-12	P:r1@PTPRM	P:r1@PTPRM	P:r1@PTPRM	PTPRM	PTPRM	P	not_sig	beige	not_sig
4.75919324343663e-10	0.199622978602354	0.285	0.246	3.5749631886723e-05	P:r1@TNKS	P:r1@TNKS	P:r1@TNKS	TNKS	TNKS	P	not_sig	beige	not_sig
9.31731846649659e-08	0.199480295999688	0.155	0.129	0.00699889011247825	P:r1@ILRUN	P:r1@ILRUN	P:r1@ILRUN	ILRUN	ILRUN	P	not_sig	beige	not_sig
8.64520812211167e-13	0.19930325668414	0.301	0.253	6.49402098508662e-08	P:r1@SNAP47	P:r1@SNAP47	P:r1@SNAP47	SNAP47	SNAP47	P	not_sig	beige	not_sig
1.32924256148971e-15	0.199263961895918	0.338	0.282	9.98487134914224e-11	P:r1@MED15	P:r1@MED15	P:r1@MED15	MED15	MED15	P	not_sig	beige	not_sig
6.60222745597272e-12	0.198705124407881	0.274	0.23	4.95939519810303e-07	P:r1@ZNF775,r1@REPIN1	P:r1@ZNF775,r1@REPIN1	P:r1@ZNF775,r1@REPIN1	ZNF775	ZNF775,REPIN1	P	not_sig	beige	not_sig
1.07281221278066e-09	0.19867072671101	0.484	0.443	8.05864349874447e-05	P:r1@CDC42EP2	P:r1@CDC42EP2	P:r1@CDC42EP2	CDC42EP2	CDC42EP2	P	not_sig	beige	not_sig
1.99704769116283e-11	0.198523999824042	0.31	0.265	1.50012231417078e-06	P:r1@SIAE	P:r1@SIAE	P:r1@SIAE	SIAE	SIAE	P	not_sig	beige	not_sig
6.16861466457623e-10	0.198384790449332	0.259	0.221	4.63367827758972e-05	P:r1@SHKBP1	P:r1@SHKBP1	P:r1@SHKBP1	SHKBP1	SHKBP1	P	not_sig	beige	not_sig
8.91653986624974e-12	0.198349533148302	0.252	0.21	6.69783725133082e-07	P:r1@SUN1	P:r1@SUN1	P:r1@SUN1	SUN1	SUN1	P	not_sig	beige	not_sig
3.51992028486634e-19	0.19827082670066	0.522	0.456	2.64405852038305e-14	P:r1@FPGS	P:r1@FPGS	P:r1@FPGS	FPGS	FPGS	P	not_sig	beige	not_sig
2.65294702041915e-48	0.19810020186557	0.92	0.888	1.99281421332826e-43	P:r1@FKBP10	P:r1@FKBP10	P:r1@FKBP10	FKBP10	FKBP10	P	not_sig	beige	not_sig
3.95367991405848e-20	0.197988775075795	0.576	0.507	2.96988574104331e-15	P:r1@ILF3	P:r1@ILF3	P:r1@ILF3	ILF3	ILF3	P	not_sig	beige	not_sig
5.7917127559542e-17	0.197669954110064	0.407	0.343	4.35056087089012e-12	P:r1@PLBD2	P:r1@PLBD2	P:r1@PLBD2	PLBD2	PLBD2	P	not_sig	beige	not_sig
1.92998288627609e-44	0.197665520537048	0.858	0.8	1.44974524468401e-39	P:r1@RPS2P46	P:r1@RPS2P46	P:r1@RPS2P46	RPS2P46	RPS2P46	P	not_sig	beige	not_sig
3.68237955189946e-08	0.197298360467144	0.241	0.209	0.00276609304800032	P:r1@HS3ST3A1	P:r1@HS3ST3A1	P:r1@HS3ST3A1	HS3ST3A1	HS3ST3A1	P	not_sig	beige	not_sig
1.07618891924091e-07	0.197183429282518	0.152	0.126	0.00808400830466193	P:r1@LMF1	P:r1@LMF1	P:r1@LMF1	LMF1	LMF1	P	not_sig	beige	not_sig
2.93443065955607e-08	0.197145309944455	0.161	0.133	0.00220425627853873	P:r1@TMEM260	P:r1@TMEM260	P:r1@TMEM260	TMEM260	TMEM260	P	not_sig	beige	not_sig
1.13098558981187e-12	0.196998483034712	0.256	0.212	8.49562445498984e-08	P:r1@MAPK14	P:r1@MAPK14	P:r1@MAPK14	MAPK14	MAPK14	P	not_sig	beige	not_sig
3.79202847936573e-23	0.196771996227506	0.557	0.484	2.84845803284515e-18	P:r1@SF3A2	P:r1@SF3A2	P:r1@SF3A2	SF3A2	SF3A2	P	not_sig	beige	not_sig
9.67325014582543e-10	0.196635046353522	0.321	0.281	7.26625531203969e-05	D:r1@ADDG01091729930.F	D:r1@ADDG01091729930.F	D:r1@..930.F	..930.F	ADDG01091729930.F	D	not_sig	beige	not_sig
8.48569774680299e-08	0.196459873436241	0.246	0.214	0.006374201576466	P:r1@SIX1	P:r1@SIX1	P:r1@SIX1	SIX1	SIX1	P	not_sig	beige	not_sig
1.37342924262895e-08	0.196452658794778	0.174	0.144	0.00103167884418559	P:r1@OTUD7B	P:r1@OTUD7B	P:r1@OTUD7B	OTUD7B	OTUD7B	P	not_sig	beige	not_sig
8.29682177098166e-09	0.196433102547415	0.217	0.183	0.00062323236097083	P:r1@SLC26A6	P:r1@SLC26A6	P:r1@SLC26A6	SLC26A6	SLC26A6	P	not_sig	beige	not_sig
2.75008242722707e-226	0.196152326551285	1	1	2.06577941686016e-221	P:r1@EEF2	P:r1@EEF2	P:r1@EEF2	EEF2	EEF2	P	not_sig	beige	not_sig
3.34031824514089e-15	0.196062076612737	0.354	0.298	2.50914685620248e-10	P:r1@ZNF460	P:r1@ZNF460	P:r1@ZNF460	ZNF460	ZNF460	P	not_sig	beige	not_sig
3.56516774153107e-09	0.195647650123004	0.233	0.198	0.000267804705240589	P:r1@NAA60,r1@AC004224.2	P:r1@NAA60,r1@AC004224.2	P:r1@NAA60,r1@AC004224.2	NAA60	NAA60,AC004224.2	P	not_sig	beige	not_sig
2.79595038421392e-13	0.195555959074107	0.346	0.294	2.10023405010997e-08	P:r1@CENPT	P:r1@CENPT	P:r1@CENPT	CENPT	CENPT	P	not_sig	beige	not_sig
6.94799574385188e-08	0.195530843220008	0.199	0.169	0.00521912596290921	P:r1@KDM5C	P:r1@KDM5C	P:r1@KDM5C	KDM5C	KDM5C	P	not_sig	beige	not_sig
1.82127861611894e-10	0.195419235960212	0.175	0.141	1.36808985807006e-05	P:r1@ZNF398	P:r1@ZNF398	P:r1@ZNF398	ZNF398	ZNF398	P	not_sig	beige	not_sig
2.58183958988185e-11	0.194921258629825	0.278	0.234	1.93940044473155e-06	P:r1@RCC1L	P:r1@RCC1L	P:r1@RCC1L	RCC1L	RCC1L	P	not_sig	beige	not_sig
4.1155843452838e-12	0.194564185592878	0.297	0.252	3.09150349264683e-07	P:r1@STAT6	P:r1@STAT6	P:r1@STAT6	STAT6	STAT6	P	not_sig	beige	not_sig
2.22268696982089e-16	0.194514123308322	0.434	0.373	1.66961577112036e-11	P:r1@BOP1	P:r1@BOP1	P:r1@BOP1	BOP1	BOP1	P	not_sig	beige	not_sig
9.06369784085725e-11	0.194495499717274	0.223	0.185	6.80837790711674e-06	P:r1@DVL3	P:r1@DVL3	P:r1@DVL3	DVL3	DVL3	P	not_sig	beige	not_sig
2.03553181006955e-10	0.194473595033613	0.296	0.255	1.52903042976995e-05	P:r1@ZNF787	P:r1@ZNF787	P:r1@ZNF787	ZNF787	ZNF787	P	not_sig	beige	not_sig
5.15240492726711e-13	0.194456562035204	0.397	0.346	3.87033200921524e-08	P:r1@AGPAT1	P:r1@AGPAT1	P:r1@AGPAT1	AGPAT1	AGPAT1	P	not_sig	beige	not_sig
4.47807625340697e-13	0.194245458944566	0.303	0.255	3.36379653927171e-08	P:r1@PCED1A	P:r1@PCED1A	P:r1@PCED1A	PCED1A	PCED1A	P	not_sig	beige	not_sig
5.53709911177613e-08	0.194203895687096	0.154	0.127	0.00415930273979287	P:r1@TNRC6C	P:r1@TNRC6C	P:r1@TNRC6C	TNRC6C	TNRC6C	P	not_sig	beige	not_sig
3.60070100580262e-70	0.194094984980652	0.98	0.962	2.70473857452876e-65	P:r1@ANXA6,r1@AC008641.1	P:r1@ANXA6,r1@AC008641.1	P:r1@ANXA6,r1@AC008641.1	ANXA6	ANXA6,AC008641.1	P	not_sig	beige	not_sig
3.42100003260654e-08	0.193640524122002	0.16	0.132	0.00256975259449305	P:r1@UQCC1	P:r1@UQCC1	P:r1@UQCC1	UQCC1	UQCC1	P	not_sig	beige	not_sig
9.5606870125466e-14	0.193629305376398	0.382	0.328	7.18170126321463e-09	P:r1@PI4KB	P:r1@PI4KB	P:r1@PI4KB	PI4KB	PI4KB	P	not_sig	beige	not_sig
3.67053296285791e-19	0.193543208912024	0.53	0.462	2.75719424570998e-14	P:r1@TMEM43	P:r1@TMEM43	P:r1@TMEM43	TMEM43	TMEM43	P	not_sig	beige	not_sig
1.36421320100072e-09	0.193378673132006	0.209	0.174	0.000102475603019571	P:r1@LENG8	P:r1@LENG8	P:r1@LENG8	LENG8	LENG8	P	not_sig	beige	not_sig
1.52053302743175e-14	0.193171059169894	0.338	0.285	1.14217879421591e-09	P:r1@ZCCHC24	P:r1@ZCCHC24	P:r1@ZCCHC24	ZCCHC24	ZCCHC24	P	not_sig	beige	not_sig
1.30944634847878e-10	0.192931436984701	0.221	0.184	9.83616813586807e-06	P:r1@HEXD	P:r1@HEXD	P:r1@HEXD	HEXD	HEXD	P	not_sig	beige	not_sig
1.05450092420206e-16	0.192739448391109	0.447	0.386	7.92109459232862e-12	P:r1@DNM2,r1@MIR638	P:r1@DNM2,r1@MIR638	P:r1@DNM2,r1@MIR638	DNM2	DNM2,MIR638	P	not_sig	beige	not_sig
2.56880258273114e-09	0.192625037558388	0.267	0.231	0.000192960743607015	P:r1@IGSF8	P:r1@IGSF8	P:r1@IGSF8	IGSF8	IGSF8	P	not_sig	beige	not_sig
1.75072594959958e-08	0.192391753900256	0.162	0.134	0.00131509281156072	P:r1@ARHGEF26	P:r1@ARHGEF26	P:r1@ARHGEF26	ARHGEF26	ARHGEF26	P	not_sig	beige	not_sig
3.09722354713141e-09	0.192294081457352	0.302	0.264	0.00023265414118987	P:r1@CTDSP2	P:r1@CTDSP2	P:r1@CTDSP2	CTDSP2	CTDSP2	P	not_sig	beige	not_sig
2.33477140578646e-08	0.19227904287355	0.256	0.222	0.00175381023688461	P:r1@INPP5K	P:r1@INPP5K	P:r1@INPP5K	INPP5K	INPP5K	P	not_sig	beige	not_sig
7.71998688576011e-14	0.19226807424304	0.398	0.344	5.79902254897643e-09	P:r1@CSNK1E	P:r1@CSNK1E	P:r1@CSNK1E	CSNK1E	CSNK1E	P	not_sig	beige	not_sig
1.83493999243244e-11	0.192143641618218	0.276	0.234	1.37835187411548e-06	P:r1@SAMD1	P:r1@SAMD1	P:r1@SAMD1	SAMD1	SAMD1	P	not_sig	beige	not_sig
1.16291633957757e-18	0.191996820454224	0.979	0.977	8.73547866800483e-14	P:r1@FN1	P:r1@FN1	P:r1@FN1	FN1	FN1	P	not_sig	beige	not_sig
1.63495575848081e-31	0.191796435565112	0.773	0.706	1.22812971709803e-26	P:r1@PLOD1	P:r1@PLOD1	P:r1@PLOD1	PLOD1	PLOD1	P	not_sig	beige	not_sig
1.29039375896632e-10	0.191525269673724	0.291	0.249	9.69305079922732e-06	P:r1@TRMT2A	P:r1@TRMT2A	P:r1@TRMT2A	TRMT2A	TRMT2A	P	not_sig	beige	not_sig
1.14000437873258e-07	0.191305541383155	0.156	0.13	0.00856337089172553	P:r1@PDE4A	P:r1@PDE4A	P:r1@PDE4A	PDE4A	PDE4A	P	not_sig	beige	not_sig
1.85744076722185e-16	0.191294409132847	0.393	0.334	1.39525378111404e-11	P:r1@EGLN2	P:r1@EGLN2	P:r1@EGLN2	EGLN2	EGLN2	P	not_sig	beige	not_sig
3.32596725400204e-19	0.191284705512186	0.566	0.5	2.49836682218871e-14	P:r1@LRRC41	P:r1@LRRC41	P:r1@LRRC41	LRRC41	LRRC41	P	not_sig	beige	not_sig
1.88468996026145e-08	0.191281803031397	0.157	0.129	0.0014157225574496	P:r1@AC022966.1	P:r1@AC022966.1	P:r1@AC022966.1	AC022966.1	AC022966.1	P	not_sig	beige	not_sig
5.31962173137619e-09	0.19119089622063	0.517	0.484	0.000399594025595786	P:r1@PDE3B	P:r1@PDE3B	P:r1@PDE3B	PDE3B	PDE3B	P	not_sig	beige	not_sig
1.32223083263068e-09	0.19104431610463	0.141	0.112	9.93220134547188e-05	P:r1@MED16	P:r1@MED16	P:r1@MED16	MED16	MED16	P	not_sig	beige	not_sig
2.49599820394151e-19	0.190954855463101	0.571	0.505	1.87491897085474e-14	P:r1@POLR2A	P:r1@POLR2A	P:r1@POLR2A	POLR2A	POLR2A	P	not_sig	beige	not_sig
6.21059102514509e-22	0.190936041667938	0.586	0.517	4.66520966035823e-17	P:r1@CAPN2	P:r1@CAPN2	P:r1@CAPN2	CAPN2	CAPN2	P	not_sig	beige	not_sig
4.78683752274262e-08	0.190850190904365	0.269	0.235	0.00359572874195858	P:r1@BCL3	P:r1@BCL3	P:r1@BCL3	BCL3	BCL3	P	not_sig	beige	not_sig
3.6774083855362e-08	0.190660778454278	0.2	0.169	0.00276235885696323	P:r1@NFKBIB	P:r1@NFKBIB	P:r1@NFKBIB	NFKBIB	NFKBIB	P	not_sig	beige	not_sig
6.09710461336014e-08	0.190331652680093	0.181	0.152	0.00457996207241774	P:r1@SPOUT1	P:r1@SPOUT1	P:r1@SPOUT1	SPOUT1	SPOUT1	P	not_sig	beige	not_sig
4.8408579609042e-13	0.190165559680908	0.358	0.306	3.6363072744924e-08	P:r1@EXT2	P:r1@EXT2	P:r1@EXT2	EXT2	EXT2	P	not_sig	beige	not_sig
4.39844844628211e-10	0.190144951409592	0.224	0.188	3.30398251939373e-05	P:r1@FAM189B	P:r1@FAM189B	P:r1@FAM189B	FAM189B	FAM189B	P	not_sig	beige	not_sig
1.33270075336777e-17	0.189940002675509	0.55	0.49	1.00108482490727e-12	P:r1@MAN1A1	P:r1@MAN1A1	P:r1@MAN1A1	MAN1A1	MAN1A1	P	not_sig	beige	not_sig
1.32072724722972e-25	0.189929317918667	0.789	0.742	9.92090686301549e-21	P:r1@ST6GALNAC4	P:r1@ST6GALNAC4	P:r1@ST6GALNAC4	ST6GALNAC4	ST6GALNAC4	P	not_sig	beige	not_sig
3.17137797497418e-08	0.189620249003623	0.198	0.167	0.00238224399346135	P:r1@AP1B1	P:r1@AP1B1	P:r1@AP1B1	AP1B1	AP1B1	P	not_sig	beige	not_sig
1.60368955143535e-32	0.189545034024842	0.784	0.716	1.20464348035169e-27	P:r1@VAT1	P:r1@VAT1	P:r1@VAT1	VAT1	VAT1	P	not_sig	beige	not_sig
6.67204333724599e-09	0.189477966491172	0.221	0.187	0.000501183879363907	P:r1@ZDHHC18	P:r1@ZDHHC18	P:r1@ZDHHC18	ZDHHC18	ZDHHC18	P	not_sig	beige	not_sig
8.73850372590151e-16	0.189332325886666	0.505	0.446	6.56410184378544e-11	P:r1@PNMA1	P:r1@PNMA1	P:r1@PNMA1	PNMA1	PNMA1	P	not_sig	beige	not_sig
1.21194117690974e-13	0.189215435336591	0.384	0.332	9.10373853859292e-09	P:r1@RBFOX2	P:r1@RBFOX2	P:r1@RBFOX2	RBFOX2	RBFOX2	P	not_sig	beige	not_sig
7.04102281751991e-10	0.189194378577731	0.256	0.218	5.28900510983643e-05	P:r1@GTF3C5	P:r1@GTF3C5	P:r1@GTF3C5	GTF3C5	GTF3C5	P	not_sig	beige	not_sig
1.52601285735394e-09	0.188722758143069	0.254	0.216	0.000114629507805856	P:r1@CENPA,r1@SLC35F6	P:r1@CENPA,r1@SLC35F6	P:r1@CENPA,r1@SLC35F6	CENPA	CENPA,SLC35F6	P	not_sig	beige	not_sig
4.99320017822232e-11	0.188675676604262	0.269	0.227	3.75074217787526e-06	P:r1@SGSM3	P:r1@SGSM3	P:r1@SGSM3	SGSM3	SGSM3	P	not_sig	beige	not_sig
1.52821029593048e-09	0.188632366281172	0.457	0.414	0.00011479457279941	P:r1@DGAT1	P:r1@DGAT1	P:r1@DGAT1	DGAT1	DGAT1	P	not_sig	beige	not_sig
7.47332438651878e-17	0.18849852310951	0.398	0.338	5.61373707942131e-12	P:r1@LRRC47	P:r1@LRRC47	P:r1@LRRC47	LRRC47	LRRC47	P	not_sig	beige	not_sig
5.01696496476174e-14	0.188381169073734	0.449	0.392	3.76859357258008e-09	P:r1@PCNX1	P:r1@PCNX1	P:r1@PCNX1	PCNX1	PCNX1	P	not_sig	beige	not_sig
6.58407694981411e-10	0.188240607182852	0.199	0.164	4.94576108239187e-05	P:r1@UBQLN4	P:r1@UBQLN4	P:r1@UBQLN4	UBQLN4	UBQLN4	P	not_sig	beige	not_sig
5.32397664559806e-08	0.18809805839532	0.23	0.198	0.0039992115368739	P:r1@KMT2B	P:r1@KMT2B	P:r1@KMT2B	KMT2B	KMT2B	P	not_sig	beige	not_sig
