Cluster	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
s2	Mitochondrial ribosome	Mitochondrial ribosome	82	0.626601277650094	2.39244894277519	4.91660531353536e-10	4.62160899472324e-08	2.48417952683892e-08	4788	tags=72%, list=27%, signal=53%	MRPS33/MRPL50/MRPS18C/MRPS36/MRPL35/MRPS15/MRPS18B/MRPS14/MRPL47/MRPL1/MRPL45/PTCD3/MRPS10/MRPL19/MRPS35/MRPS7/MRPS27/MRPL33/MRPL39/MRPL24/MRPL30/MRPL37/MRPS9/MRPL34/MRPL15/MRPL22/MRPS5/MRPL27/MRPL32/MRPL51/DAP3/MRPL13/MRPS11/MRPL40/MRPL58/MRPS31/MRPS25/MRPS16/MRPL44/MRPL36/MRPS22/MRPS21/MRPS30/MRPL54/MRPL3/MRPL16/MRPL14/MRPL2/MRPL42/MRPS28/MRPL46/MRPS23/MRPL41/MRPS26/MRPL48/MRPS18A/MRPL21/MRPL10/MRPL20
s2	Fatty acid oxidation	Fatty acid oxidation	40	0.723774146645358	2.43843787787129	7.50902957546635e-09	3.52924390046919e-07	1.89701799801255e-07	2294	tags=65%, list=13%, signal=57%	ACSM3/ACAA2/HADHB/ACADM/DECR1/HADHA/ETFA/ETFDH/HADH/SLC25A20/CPT2/ACADL/ACACB/ACSL1/PCCB/ACADVL/CPT1B/ACSF2/PCCA/ECHS1/ECI2/ACADSB/ACAT1/MMUT/ACADS/ACAD10
s6	Mitochondrial ribosome	Mitochondrial ribosome	82	0.616120929913378	2.27649391180976	5.75084324355936e-09	5.4057926489458e-07	3.81371709836042e-07	5268	tags=74%, list=29%, signal=53%	MRPL46/MRPL23/MRPS11/MRPL55/MRPL12/MRPL28/MRPL43/MRPL57/MRPL41/MRPS12/MRPS18A/MRPS22/MRPS28/MRPS2/MRPL4/CHCHD1/MRPS15/MRPS7/MRPL44/MRPS14/MRPL10/MRPL20/MRPL16/MRPS34/MRPL40/MRPL58/MRPL18/MRPS18B/MRPS9/MRPL2/MRPL17/MRPL39/MRPL32/MRPL15/MRPL34/MRPL3/MRPL19/MRPL9/MRPS31/MRPL14/AURKAIP1/MRPL49/GADD45GIP1/MRPS27/MRPS6/MRPL37/PTCD3/MRPL36/MRPL52/MRPS25/MRPS10/MRPS26/MRPL21/MRPS23/MRPS35/MRPL45/MRPL35/MRPS16/MRPS5/MRPL22/MRPL54
s4	Fatty acid oxidation	Fatty acid oxidation	40	0.726701348229866	2.32368473867965	6.9085879851594e-09	6.49407270604983e-07	4.72692862142485e-07	2565	tags=65%, list=14%, signal=56%	ACADS/ACSF2/ACSM3/ECHS1/CPT1B/ACAA2/HADH/ETFB/SLC25A20/ACADVL/ECI1/ETFA/HSD17B10/ETFDH/CPT2/ACAD11/HADHB/CRAT/PCCB/DECR1/ACACB/HADHA/ACADM/ACADL/ACAD10/ACSL1
s6	Fatty acid oxidation	Fatty acid oxidation	40	0.7318952471535	2.36228104983879	3.52537660786274e-08	1.65692700569549e-06	1.16894066471238e-06	1835	tags=62%, list=10%, signal=56%	ACSM3/ACADS/HADH/ACAA2/ECHS1/SLC25A20/ETFA/ECI1/ACAD11/ETFDH/ETFB/ACADM/ACOT11/HADHB/CPT2/ACADVL/DECR1/ACSF2/ACACB/PCCB/CPT1B/HADHA/CRAT/ACSL6/HSD17B10
s5	Mitochondrial ribosome	Mitochondrial ribosome	82	0.633909014572309	2.21442297311585	2.27207983219253e-08	2.13575504226098e-06	1.36324789931552e-06	4461	tags=70%, list=25%, signal=53%	MRPL12/MRPL46/MRPL41/AURKAIP1/MRPL34/MRPS11/MRPL54/MRPL23/MRPS28/MRPS2/MRPS26/MRPS12/MRPS15/MRPL14/MRPS7/MRPS18A/MRPS18B/MRPS34/MRPL4/MRPL10/MRPL58/MRPL24/MRPL55/MRPL36/MRPL16/MRPL11/MRPL37/MRPL27/MRPL28/MRPL2/MRPL15/MRPL43/MRPS16/MRPL40/MRPL20/CHCHD1/MRPS14/MRPL39/MRPL44/MRPL57/MRPL21/MRPS33/MRPL50/MRPL49/MRPL22/MRPS18C/MRPS25/MRPL51/MRPS36/MRPL18/MRPS9/MRPL32/MRPS22/MRPS21/MRPL9/MRPS35/MRPS23
s3	Fatty acid oxidation	Fatty acid oxidation	40	0.770512909062827	2.27854064451129	4.90607276404808e-08	4.6117083982052e-06	3.46007237043391e-06	2191	tags=70%, list=12%, signal=62%	ACSM3/ACACB/ACAA2/ACADM/ETFDH/HADH/SLC25A20/ACAD11/ACADS/ETFA/DECR1/ACSF2/HADHB/CPT1B/CPT2/ACADL/ECHS1/HADHA/ACSL1/ACADVL/PCCB/ACADSB/ETFB/PCCA/ACSL6/AMACR/MMUT/HSD17B10
s2	CV subunits	CV subunits	21	0.815704994692597	2.40342567002805	1.76555416345333e-07	5.53206971215378e-06	2.97356490686877e-06	2706	tags=90%, list=15%, signal=77%	ATP5PF/ATP5MPL/ATP5MD/ATP5MC1/ATP5MC3/ATP5PB/MT-ATP8/ATP5F1B/ATP5PD/ATP5F1A/ATP5F1C/ATP5F1E/ATP5PO/DMAC2L/ATP5MF/ATP5ME/ATP5MG/MT-ATP6/ATP5MC2
s4	Mitochondrial ribosome	Mitochondrial ribosome	82	0.570243171344985	2.02579162383191	4.47698315231246e-07	2.10418208158685e-05	1.53159949947531e-05	6425	tags=74%, list=36%, signal=48%	MRPL23/MRPL46/MRPL28/MRPL12/MRPL41/MRPS11/MRPL55/MRPL43/MRPS18A/MRPS2/MRPS12/MRPS28/MRPL2/CHCHD1/MRPL10/MRPS22/MRPL57/MRPS7/MRPL4/MRPS18B/MRPS15/MRPL44/MRPL20/MRPL15/MRPL18/MRPL58/MRPL54/MRPL36/MRPL40/MRPL39/MRPS31/MRPS9/MRPS34/AURKAIP1/MRPL14/MRPL49/MRPL16/MRPL17/MRPL34/MRPL32/GADD45GIP1/MRPL9/MRPS16/MRPS14/MRPS26/MRPS6/MRPS23/MRPL52/MRPS25/MRPS27/MRPL24/MRPS5/MRPS35/MRPL37/PTCD3/MRPL3/MRPL22/MRPL35/MRPS33/MRPS10/MRPL48
s5	Fatty acid oxidation	Fatty acid oxidation	40	0.713812548868797	2.20542717057599	5.64802544452223e-07	2.65457195892545e-05	1.69440763335667e-05	1643	tags=60%, list=9%, signal=55%	ACADS/ACSM3/CPT1B/ACAA2/ACSF2/ETFB/ECHS1/SLC25A20/HADH/ACADVL/ACACB/DECR1/CPT2/ETFA/ETFDH/HADHB/ECI1/HSD17B10/ACADM/ACAD11/AMACR/PCCB/HADHA/ACADL
s1	Fatty acid oxidation	Fatty acid oxidation	40	0.750193434218903	2.14244966498259	4.69389157803168e-07	4.41225808334978e-05	3.11279125701048e-05	2466	tags=68%, list=14%, signal=58%	ACAA2/ACSL6/ACACB/HADH/ACSM3/SLC25A20/ACADS/ACSF2/ETFDH/DECR1/ETFA/ACADM/HADHA/CPT2/ECHS1/HADHB/PCCB/ACSL1/ACADVL/ETFB/PCCA/ACADL/HSD17B10/ACADSB/ACAD10/CPT1A/ACAT1
s1	Mitochondrial ribosome	Mitochondrial ribosome	82	0.632791757783183	2.02842868141937	1.7339270190338e-06	8.14945698945884e-05	5.7493369578489e-05	4598	tags=70%, list=25%, signal=52%	MRPL46/MRPS11/MRPS15/MRPL12/MRPL50/MRPS9/MRPS14/MRPS7/MRPL35/PTCD3/MRPS18B/MRPS12/MRPS18A/MRPS25/MRPL34/MRPL1/MRPL30/MRPL16/MRPS31/MRPS35/MRPL44/MRPS28/MRPL19/MRPL39/MRPS10/MRPL58/MRPL45/MRPL32/MRPS6/MRPS27/DAP3/MRPS2/MRPL14/MRPL47/MRPS22/MRPL15/MRPS18C/MRPS26/MRPL2/MRPS16/MRPS36/MRPS30/MRPS33/MRPL24/MRPL3/MRPS5/MRPL54/MRPL23/MRPL22/MRPL27/MRPL10/MRPL36/MRPL57/MRPL37/MRPL9/MRPS23/MRPL4
s2	Creatine metabolism	Creatine metabolism	4	0.986663964701951	1.80852130991798	8.23787172562688e-06	0.000193589985552232	0.00010405732706055	212	tags=75%, list=1%, signal=74%	CKMT1A/CKMT1B/CKMT2
s5	CI subunits	CI subunits	44	0.648554049726086	2.03458802816298	9.55952497201213e-06	0.00029953178245638	0.000191190499440243	4352	tags=73%, list=24%, signal=55%	NDUFS7/NDUFB7/NDUFA3/NDUFAB1/NDUFS8/NDUFV1/NDUFS3/NDUFA2/NDUFB10/NDUFB4/NDUFA6/NDUFB2/NDUFB9/NDUFB11/NDUFA1/NDUFS2/NDUFA8/NDUFA10/NDUFB6/NDUFS5/NDUFS6/NDUFC1/NDUFB1/NDUFB3/NDUFS4/NDUFB5/NDUFA12/NDUFV3/NDUFA11/NDUFA9/NDUFS1/NDUFB8
s2	CI subunits	CI subunits	44	0.602877930470296	2.07514977835154	1.69051841992165e-05	0.000317817462945271	0.000170831335065767	3258	tags=64%, list=18%, signal=52%	NDUFS5/NDUFS1/NDUFA1/NDUFB3/NDUFB1/NDUFA12/NDUFS2/NDUFB9/MT-ND4L/MT-ND3/NDUFAB1/NDUFS3/MT-ND2/NDUFA5/NDUFB5/NDUFA3/NDUFA10/NDUFS4/NDUFA8/NDUFA6/MT-ND5/MT-ND4/MT-ND1/NDUFV3/MT-ND6/NDUFA9/NDUFB10/NDUFC2
s2	TCA cycle	TCA cycle	19	0.751923564512247	2.16155839812866	2.97076530423477e-05	0.000465419897663447	0.000250169709830296	4330	tags=95%, list=24%, signal=72%	CS/DLD/IDH3A/SUCLA2/SUCLG1/MRPS36/ACO2/SDHB/FH/SDHC/SUCLG2/DLST/SDHD/OGDH/IDH3B/SDHA/MDH2/IDH2
s1	Branched-chain amino acid metabolism	Branched-chain amino acid metabolism	25	0.786380356942965	2.04926063712598	2.00423303697952e-05	0.000627993018253583	0.000443040987121789	2830	tags=76%, list=16%, signal=64%	ETFDH/ETFA/HADHA/ECHS1/MCCC1/ACAD8/HIBCH/MCCC2/BCKDHB/ETFB/DLD/HSD17B10/BCKDHA/SLC25A44/ACADSB/IVD/ACAT1/ALDH6A1/HMGCL
s4	Creatine metabolism	Creatine metabolism	4	0.98299523634114	1.73533930590959	2.19394822917487e-05	0.000687437111808127	0.000500374157531112	124	tags=75%, list=1%, signal=75%	CKMT1B/CKMT1A/CKMT2
s5	CIV subunits	CIV subunits	16	0.793118847719589	2.01762413242401	8.59929424323409e-05	0.00202083414716001	0.00128989413648511	2781	tags=75%, list=15%, signal=63%	COX5B/COX8A/COX6A1/COX6B1/COX7A2/COX7C/COX4I1/COX7A1/COX5A/NDUFA4/COX7B/COX6C
s1	TCA cycle	TCA cycle	19	0.805148690634709	1.98107261012372	0.000115046729657808	0.0021628785175668	0.00152588294072462	3531	tags=100%, list=20%, signal=81%	ACO2/CS/DLD/IDH2/SUCLG1/IDH3A/SUCLA2/SDHB/OGDH/SDHD/FH/MDH2/SDHA/SUCLG2/IDH3B/IDH3G/SDHC/MRPS36/DLST
s1	Creatine metabolism	Creatine metabolism	4	0.979497974666431	1.6866761473099	9.76335790397776e-05	0.0021628785175668	0.00152588294072462	284	tags=75%, list=2%, signal=74%	CKMT2/CKMT1B/CKMT1A
s2	Branched-chain amino acid metabolism	Branched-chain amino acid metabolism	25	0.671584754059197	2.0506213960828	0.000196672340318253	0.00231089999873947	0.00124214109674686	3419	tags=72%, list=19%, signal=58%	HADHA/ETFA/ETFDH/HIBCH/BCKDHB/DLD/MCCC1/ECHS1/ACAD8/MCCC2/ACADSB/ACAT1/HIBADH/DBT/ALDH6A1/SLC25A44/HMGCL/AUH
s2	CIII subunits	CIII subunits	10	0.833886010289109	2.01622235356249	0.000192882534811599	0.00231089999873947	0.00124214109674686	2801	tags=90%, list=16%, signal=76%	UQCRH/UQCRFS1/UQCRC2/UQCRB/UQCRQ/UQCRC1/MT-CYB/UQCR10/CYC1
s5	Creatine metabolism	Creatine metabolism	4	0.962851018652098	1.68500925931032	0.000155007418884958	0.0029141394750372	0.00186008902661949	192	tags=75%, list=1%, signal=74%	CKMT1A/CKMT1B/CKMT2
s2	CIV subunits	CIV subunits	16	0.739203218301431	2.0089282641406	0.000280226716946601	0.00292681237699783	0.0015732026214546	3016	tags=75%, list=17%, signal=63%	COX7B/COX5A/COX7A2/COX6B1/COX7C/COX6C/NDUFA4/MT-CO2/COX4I1/COX5B/MT-CO3/COX6A1
s2	Pyruvate metabolism	Pyruvate metabolism	14	0.770832030770155	2.0476579977206	0.000352981860845508	0.00330737135304059	0.00177775839805093	2283	tags=64%, list=13%, signal=56%	PDK4/PDP2/PDK1/DLD/PDHA1/PDHX/DLAT/PDHB/MPC2
s2	CI assembly factors	CI assembly factors	22	0.672892183034203	2.00004294607616	0.000387032817909005	0.00330737135304059	0.00177775839805093	4012	tags=68%, list=22%, signal=53%	AIFM1/NDUFAF2/NDUFAF1/NDUFAF4/DMAC1/LYRM2/NDUFAF5/COA1/TMEM126A/TMEM126B/NDUFAF8/NDUFAF7/NDUFAF6/FOXRED1/TMEM70
s2	Proteases	Proteases	28	0.640638734522702	1.97394324029162	0.0004815018026974	0.00377176412112963	0.00202737601135747	4835	tags=71%, list=27%, signal=52%	ATP23/XPNPEP3/CLPB/AFG3L2/MIPEP/METAP1D/USP30/AFG1L/CLPX/PMPCB/IMMP2L/LAP3/OMA1/LACTB/PITRM1/IDE/HTRA2/PMPCA/IMMP1L/PARL
s3	Branched-chain amino acid metabolism	Branched-chain amino acid metabolism	25	0.746154230034078	2.03399229829965	8.03221434820638e-05	0.003775140743657	0.00283241242805172	2918	tags=76%, list=16%, signal=64%	ETFDH/ETFA/ACAD8/BCKDHB/ECHS1/HADHA/ACADSB/MCCC1/MCCC2/HIBCH/DLD/ETFB/DBT/HSD17B10/IVD/ALDH6A1/HIBADH/SLC25A44/ACAT1
s5	ROS and glutathione metabolism	ROS and glutathione metabolism	27	0.66998048351779	1.91824460261156	0.000259621445749435	0.00388251317997456	0.00247819990211142	3780	tags=70%, list=21%, signal=56%	PRDX2/GPX4/AIFM2/TXNRD2/GPX1/HAGH/PRXL2A/PRDX6/PRDX5/CAT/SOD1/TXN2/ALDH9A1/MSRA/MGST1/NIT1/PRDX3/GLRX2/ALDH3A2
s5	Fe-S-containing proteins	Fe-S-containing proteins	30	0.655250085604408	1.90465836152289	0.000289123321912999	0.00388251317997456	0.00247819990211142	4125	tags=73%, list=23%, signal=57%	NDUFS7/ACO2/ETFDH/NDUFS8/NDUFV1/BOLA1/NFU1/UQCRFS1/SDHB/NDUFS2/GLRX5/NTHL1/BOLA3/NFS1/CISD3/ISCA1/ISCA2/LIAS/GLRX2/FECH/RSAD1/NDUFS1
s5	TCA cycle	TCA cycle	19	0.723029152489671	1.92868911882328	0.000543869942195947	0.00568041939626878	0.00362579961463965	4730	tags=95%, list=26%, signal=70%	ACO2/IDH2/CS/SUCLG1/SDHB/IDH3G/SDHA/MDH2/IDH3B/SUCLA2/DLD/DLST/SDHC/IDH3A/SDHD/MRPS36/OGDH/FH
s5	mtRNA granules	mtRNA granules	27	0.656183789900189	1.8787428055937	0.000521806986358906	0.00568041939626878	0.00362579961463965	4464	tags=67%, list=25%, signal=50%	HSD17B10/DDX28/MRM1/MRPS7/FASTK/ERAL1/RPUSD3/PTCD1/TRUB2/RPUSD4/RMND1/NOA1/TRMT10C/MRPS9/FASTKD5/ALKBH1/DHX30/PUS1
s5	TCA-associated	TCA-associated	14	0.763407919618262	1.90117619509803	0.000632321043325548	0.00594381780726015	0.00379392625995329	3758	tags=93%, list=21%, signal=74%	SLC25A1/L2HGDH/ACLY/PC/SLC25A11/ME3/MPC2/D2HGDH/FAHD1/SFXN5/ABHD11/MPC1/ME2
s2	mt-tRNA synthetases	mt-tRNA synthetases	20	0.669682646098026	1.95269853828337	0.000827905064232706	0.00598639046445187	0.00321776867070201	4347	tags=75%, list=24%, signal=57%	DARS2/IARS2/GATB/YARS2/MARS2/LARS2/EARS2/TARS2/GATC/WARS2/QRSL1/NARS2/FARS2/PARS2/RARS2
s2	CIV assembly factors	CIV assembly factors	30	0.592023861326237	1.86325328952586	0.000995738126764626	0.00668567027970535	0.00359364135975203	5437	tags=73%, list=30%, signal=51%	COA7/COX18/TIMM21/COX10/SCO1/HIGD1A/COA1/COX17/TACO1/COA6/COA3/TMEM177/COX15/CMC2/SURF1/COX14/COX16/COX11/COA4/COA8/COA5/COX20
s2	Lysine metabolism	Lysine metabolism	16	0.706788783825448	1.92083574509751	0.00113200459476598	0.00706086228813333	0.0037953123161299	2377	tags=62%, list=13%, signal=54%	ACAA2/HADHB/ETFA/ETFDH/HADH/DLD/ECHS1/ACAT1/DLST/DHTKD1
s2	Fe-S cluster biosynthesis	Fe-S cluster biosynthesis	22	0.635909092433849	1.89011780302308	0.0012018489001078	0.00706086228813333	0.0037953123161299	5489	tags=77%, list=30%, signal=54%	NFU1/FXN/GRPEL1/HSPA9/NFS1/NDUFAB1/GLRX5/ABCB7/FDX1/BOLA3/GRPEL2/ISCA1/LYRM4/ISCA2/IBA57/NUBPL/HSCB
s4	TCA-associated	TCA-associated	14	0.771099295539034	1.94278142944914	0.000306741774342073	0.00720843169703871	0.00524689877164072	3767	tags=93%, list=21%, signal=74%	SLC25A1/PC/ACLY/PCK2/D2HGDH/L2HGDH/ME3/SLC25A11/FAHD1/MPC1/MPC2/ABHD11/SFXN5
s6	TCA-associated	TCA-associated	14	0.77928474465892	2.00590345480433	0.000320280662046032	0.00752659555808176	0.00530991623918422	3057	tags=86%, list=17%, signal=71%	L2HGDH/SLC25A1/ACLY/ME3/PC/D2HGDH/FAHD1/MPC2/PCK2/SLC25A11/MPC1/ME2
s6	Lysine metabolism	Lysine metabolism	16	0.745929867254805	1.98830230375171	0.000241218396389529	0.00752659555808176	0.00530991623918422	1299	tags=50%, list=7%, signal=46%	HADH/ACAA2/ECHS1/ETFA/ETFDH/ETFB/HADHB/GCDH
s4	Lysine metabolism	Lysine metabolism	16	0.733918523158845	1.89289221027699	0.000420896771527788	0.00791285930472241	0.00575964003143289	1618	tags=50%, list=9%, signal=46%	ECHS1/ACAA2/HADH/ETFB/GCDH/ETFA/ETFDH/HADHB
s5	CIV assembly factors	CIV assembly factors	30	0.62269358641779	1.81002425195157	0.00111393501928081	0.00951908107385416	0.00607600919607712	5081	tags=67%, list=28%, signal=48%	SCO2/COX17/PNKD/COA3/TMEM177/PET117/COX14/COA8/SCO1/COA4/COX10/COX18/TACO1/COA6/COA7/SURF1/CMC1/TIMM21/CMC2/COA1
s4	Fe-S-containing proteins	Fe-S-containing proteins	30	0.619413383386073	1.85872476570395	0.0007809847778093	0.0104875098734392	0.00763368579813602	4852	tags=60%, list=27%, signal=44%	NDUFS7/NTHL1/NDUFS8/AIFM3/NDUFV1/BOLA1/ACO2/ETFDH/NFU1/SDHB/BOLA3/NDUFS2/LIAS/ISCA1/GLRX5/RSAD1/NFS1/UQCRFS1
s4	CI subunits	CI subunits	44	0.559816613467457	1.82755361899818	0.000729135166004533	0.0104875098734392	0.00763368579813602	4298	tags=45%, list=24%, signal=35%	NDUFS7/NDUFB7/NDUFS8/NDUFV1/NDUFA2/NDUFB2/NDUFB11/NDUFS6/NDUFB6/NDUFA6/NDUFA3/NDUFA13/NDUFS2/NDUFB5/NDUFB4/NDUFC1/NDUFA11/NDUFA8/NDUFA10/NDUFS3
s6	Fe-S-containing proteins	Fe-S-containing proteins	30	0.617406321760353	1.86818157321588	0.000592758366603921	0.0111438572921537	0.00786184780969411	3717	tags=57%, list=21%, signal=45%	NDUFS7/NDUFS8/BOLA1/NTHL1/NDUFV1/ETFDH/ACO2/AIFM3/SDHB/BOLA3/NFU1/ISCA1/NDUFS2/GLRX5/NUBPL/UQCRFS1/NFS1
s2	mtRNA granules	mtRNA granules	27	0.59206099201432	1.81532601166355	0.00211656534923373	0.0112686988481961	0.00605708336745141	5063	tags=70%, list=28%, signal=51%	TRMT10C/RMND1/DDX28/MRPL47/MRPS7/FASTKD5/FASTKD2/FASTKD1/MRPS9/SUPV3L1/TRUB2/PTCD2/RPUSD4/MTPAP/ERAL1/GRSF1/HSD17B10/ALKBH1/NOA1
