p_val	avg_log2FC	pct.1	pct.2	p_val_adj	sig	condition	sig_cond	gene_name
3.59045339848212e-11	0.175939324852951	0.381	0.334	1.31414184837844e-06	not_sig	beige	not_sig	CTU1
3.61855376801998e-12	0.175937320424964	0.381	0.331	1.32442686463299e-07	not_sig	beige	not_sig	NRSN2
1.76829316351451e-16	0.175789982724096	0.602	0.543	6.47212980777945e-12	not_sig	beige	not_sig	LAMB2
3.44218076160706e-19	0.175773028359331	0.61	0.54	1.2598725805558e-14	not_sig	beige	not_sig	DCTN1
4.43163294197729e-13	0.175770925899205	0.404	0.35	1.62202197309311e-08	not_sig	beige	not_sig	EXOC7
3.28837266835236e-19	0.175686925569626	0.595	0.527	1.20357728034365e-14	not_sig	beige	not_sig	NOC2L
2.08646785181559e-11	0.17547108433468	0.356	0.311	7.63668098443023e-07	not_sig	beige	not_sig	PIK3R2
4.80789014176622e-08	0.175330884746081	0.148	0.122	0.00175973587078785	not_sig	beige	not_sig	ADARB1
1.51826574925971e-09	0.174571108489536	0.274	0.235	5.55700446886546e-05	not_sig	beige	not_sig	GGT7
1.67624077066941e-12	0.174470529178101	0.526	0.475	6.1352088447271e-08	not_sig	beige	not_sig	AKT2
1.52490114192459e-12	0.174453973585605	0.272	0.226	5.58129066955821e-08	not_sig	beige	not_sig	ENTPD6
2.91731924386953e-11	0.174386543856814	0.32	0.275	1.06776801644869e-06	not_sig	beige	not_sig	VASP
5.76973160955304e-08	0.17436984925286	0.579	0.542	0.00211177946641251	not_sig	beige	not_sig	NBL1
4.27246145882289e-08	0.174341875359082	0.183	0.154	0.00156376361854377	not_sig	beige	not_sig	CMTR1
1.08684412387174e-12	0.174274865703939	0.42	0.37	3.97795817778295e-08	not_sig	beige	not_sig	SSC5D
2.61690840881605e-09	0.173784679367096	0.274	0.236	9.57814646710763e-05	not_sig	beige	not_sig	MARK4
1.44770333904741e-28	0.173508659358893	0.767	0.704	5.29873899124743e-24	not_sig	beige	not_sig	DDB1
1.78989570332491e-09	0.173426803522181	0.803	0.793	6.55119726373952e-05	not_sig	beige	not_sig	PLIN4
7.66815094027795e-09	0.173130157911459	0.199	0.167	0.000280661992565113	not_sig	beige	not_sig	SIX5
8.32107224417318e-11	0.173079221035835	0.295	0.252	3.04559565208982e-06	not_sig	beige	not_sig	STRN4
1.96327745530828e-08	0.173070229363538	0.221	0.189	0.000718579181417382	not_sig	beige	not_sig	USP36
6.69891797472364e-09	0.172952604152008	0.254	0.218	0.00024518709679286	not_sig	beige	not_sig	SLC26A6
3.36353435128625e-17	0.172715930869054	0.61	0.544	1.23108720791428e-12	not_sig	beige	not_sig	NCSTN
3.53102122654932e-21	0.172349813875684	0.767	0.713	1.29238907912932e-16	not_sig	beige	not_sig	MAGED2
1.51247381596469e-07	0.172237222458059	0.242	0.212	0.00553580541381236	not_sig	beige	not_sig	PUSL1
2.06962662851999e-10	0.172232728147772	0.249	0.21	7.57504042304601e-06	not_sig	beige	not_sig	AP1B1
6.24606285082097e-12	0.171794385916535	0.423	0.375	2.28612146402898e-07	not_sig	beige	not_sig	MRGPRF
1.65972922837764e-27	0.171729437487963	0.828	0.766	6.07477494878501e-23	not_sig	beige	not_sig	AAMP
1.03321663099813e-10	0.171533629197043	0.42	0.374	3.78167619111624e-06	not_sig	beige	not_sig	ANKRD9
5.44263103318877e-10	0.171513445654516	0.303	0.263	1.99205738445742e-05	not_sig	beige	not_sig	TEAD2
2.68406270587643e-10	0.171411399351271	0.242	0.204	9.82393790977832e-06	not_sig	beige	not_sig	PPRC1
1.98669566327513e-16	0.171401214314196	0.576	0.518	7.27150479715331e-12	not_sig	beige	not_sig	UNC45A
1.52178646073869e-09	0.171357019564828	0.305	0.266	5.56989062494969e-05	not_sig	beige	not_sig	GTF3C2
5.64516717112475e-08	0.171321512091632	0.157	0.13	0.00206618763630337	not_sig	beige	not_sig	KDM2B
5.3510868474743e-11	0.171231855673353	0.216	0.179	1.95855129704407e-06	not_sig	beige	not_sig	BCAR1
3.3890809242361e-10	0.171220825510117	0.267	0.228	1.24043750907965e-05	not_sig	beige	not_sig	DGKA
1.606689050808e-23	0.171154292915776	0.727	0.657	5.88064259486237e-19	not_sig	beige	not_sig	ARSA
9.19839449220406e-09	0.171011430655998	0.2	0.168	0.000336670436809161	not_sig	beige	not_sig	ZNF512B
1.50841314710621e-20	0.170915667956365	0.572	0.5	5.52094295972345e-16	not_sig	beige	not_sig	NADSYN1
2.61280984750333e-09	0.170783154373337	0.247	0.211	9.56314532284695e-05	not_sig	beige	not_sig	UBQLN4
8.97030643482371e-18	0.170668126654734	0.897	0.865	3.28322185820983e-13	not_sig	beige	not_sig	DDIT4
2.5871228475528e-25	0.170632483096189	0.721	0.65	9.46912833432802e-21	not_sig	beige	not_sig	HSF1
8.65671437980957e-18	0.170603062414319	0.615	0.555	3.1684440301541e-13	not_sig	beige	not_sig	AARS
1.06343027319099e-07	0.17037596296173	0.245	0.213	0.00389226114290635	not_sig	beige	not_sig	DLG5
1.30371053870645e-17	0.170119586364959	0.608	0.544	4.77171094271948e-13	not_sig	beige	not_sig	UBA1
7.89681007472063e-16	0.170077976594529	0.589	0.527	2.8903114554485e-11	not_sig	beige	not_sig	ABCF2
2.50996748820482e-17	0.170070337018072	0.561	0.495	9.18673200357846e-13	not_sig	beige	not_sig	TNS2
8.15571473163895e-16	0.170018580337078	0.622	0.562	2.98507314892717e-11	not_sig	beige	not_sig	IMPDH1
1.67686451584238e-17	0.169969456502083	0.628	0.568	6.13749181443471e-13	not_sig	beige	not_sig	FLOT1
1.15246709774633e-09	0.169967412286687	0.272	0.234	4.21814482446134e-05	not_sig	beige	not_sig	IL17RA
1.68371254905271e-16	0.169893177114536	0.906	0.899	6.16255630078782e-12	not_sig	beige	not_sig	COL4A1
3.68604771206938e-08	0.169883031005122	0.544	0.503	0.00134913032309451	not_sig	beige	not_sig	SRXN1
1.621048907827e-07	0.169874509996281	0.216	0.186	0.00593320110753762	not_sig	beige	not_sig	CBX4
4.76100376730512e-11	0.169841755065022	0.33	0.283	1.74257498887135e-06	not_sig	beige	not_sig	EIF2B5
1.11638745363303e-08	0.169801163237496	0.246	0.212	0.000408608971904224	not_sig	beige	not_sig	SMG5
1.62606652696168e-41	0.169762617852759	0.94	0.915	5.95156609533245e-37	not_sig	beige	not_sig	TXNDC5
5.12815559918222e-20	0.169699069763209	0.592	0.523	1.87695623085668e-15	not_sig	beige	not_sig	GRAMD1A
1.53433430502623e-15	0.169442837504474	0.529	0.467	5.6158169898265e-11	not_sig	beige	not_sig	COASY
7.25149628613153e-11	0.169202313461792	0.346	0.3	2.654120155687e-06	not_sig	beige	not_sig	GSDMD
4.19494876150846e-08	0.168936646432322	0.179	0.15	0.00153539319619971	not_sig	beige	not_sig	TMEM39B
2.38374526827063e-13	0.16888833057106	0.461	0.404	8.72474605639732e-09	not_sig	beige	not_sig	TBC1D17
4.71189219843586e-10	0.168744069758878	0.215	0.179	1.72459966354951e-05	not_sig	beige	not_sig	SLC22A18
1.32861040155445e-08	0.168522324268262	0.171	0.142	0.000486284693072945	not_sig	beige	not_sig	ERBB2
1.03758514682585e-12	0.16850663801071	0.407	0.356	3.79766539589729e-08	not_sig	beige	not_sig	CARM1
9.10015744511527e-63	-0.168489809739744	0.997	0.998	3.33074862648664e-58	not_sig	white	not_sig	NEAT1
1.10497038229015e-12	0.168430199451144	0.456	0.404	4.04430209622018e-08	not_sig	beige	not_sig	NCLN
1.54711478336696e-10	0.168421986307656	0.363	0.319	5.66259481860142e-06	not_sig	beige	not_sig	MEGF8
6.00256820993285e-32	0.168318501626905	0.899	0.868	2.19699999051752e-27	not_sig	beige	not_sig	ANPEP
9.43539473525092e-17	0.168257138150122	0.536	0.472	3.45344882704919e-12	not_sig	beige	not_sig	OGFR
1.35365531609952e-07	0.168214073133581	0.324	0.29	0.00495451382245584	not_sig	beige	not_sig	CRELD1
2.81966780607796e-10	0.168197131973258	0.855	0.824	1.03202661370259e-05	not_sig	beige	not_sig	AKR1B1
2.27999255039053e-09	0.168139646001161	0.477	0.438	8.34500073368438e-05	not_sig	beige	not_sig	KIF7
5.05084953346238e-14	0.168112253821536	0.474	0.417	1.84866143774257e-09	not_sig	beige	not_sig	TRABD
2.35048309601831e-09	0.168051855981446	0.248	0.212	8.60300317973663e-05	not_sig	beige	not_sig	SPPL2B
1.36249964093057e-42	0.167929412409569	0.972	0.961	4.98688493576999e-38	not_sig	beige	not_sig	G6PD
1.61776153052756e-09	0.167302117160478	0.318	0.278	5.92116897788393e-05	not_sig	beige	not_sig	CANT1
4.85738508571072e-10	0.167049846534788	0.272	0.234	1.77785151522098e-05	not_sig	beige	not_sig	CERK
1.9474294520894e-08	0.167027401546116	0.198	0.167	0.000712778653759241	not_sig	beige	not_sig	DGKZ
3.47600620933943e-12	0.167015260803103	0.45	0.398	1.27225303268032e-07	not_sig	beige	not_sig	SNX18
1.05599131073681e-17	0.167001903015726	0.532	0.467	3.8650337964278e-13	not_sig	beige	not_sig	DNM2
1.45868590042873e-07	0.166799268290868	0.19	0.161	0.00533893626415921	not_sig	beige	not_sig	RAB40C
1.92650574397765e-13	0.166763984202623	0.378	0.324	7.05120367353259e-09	not_sig	beige	not_sig	TBL3
2.68956479276965e-12	0.166751505584888	0.576	0.531	9.8440760980162e-08	not_sig	beige	not_sig	FSCN1
3.96297125559333e-12	0.166745359753488	0.481	0.432	1.45048710925972e-07	not_sig	beige	not_sig	ARHGEF2
1.28746924165709e-15	0.16665934879981	0.592	0.533	4.71226617138913e-11	not_sig	beige	not_sig	BACE1
1.08173845420905e-11	0.166562538149913	0.343	0.296	3.95927091625054e-07	not_sig	beige	not_sig	SAMD4B
1.5765992321551e-09	0.166489988413202	0.267	0.23	5.7705108496109e-05	not_sig	beige	not_sig	UBE2O
9.4290789054657e-16	0.16639841197412	0.564	0.498	3.4511371701895e-11	not_sig	beige	not_sig	VPS51
9.69767739475544e-08	0.166345751960387	0.226	0.195	0.00354944690325444	not_sig	beige	not_sig	PORCN
3.85195625271565e-10	0.166312685592443	0.278	0.239	1.40985450805646e-05	not_sig	beige	not_sig	STK11
1.52766939173775e-07	0.166259696706038	0.226	0.195	0.00559142274069933	not_sig	beige	not_sig	DMWD
1.93412089169029e-13	0.166072581568907	0.415	0.361	7.07907587567563e-09	not_sig	beige	not_sig	MIDN
4.69167615510393e-14	0.166009503879237	0.49	0.433	1.71720038952959e-09	not_sig	beige	not_sig	UTP4
7.49670256157206e-08	0.165879633703253	0.182	0.154	0.00274386810456099	not_sig	beige	not_sig	ZBTB47
4.8475753451702e-18	0.165538875095195	0.61	0.539	1.77426105208574e-13	not_sig	beige	not_sig	TPRA1
1.59962678143734e-17	0.16538892880405	0.634	0.572	5.8547939827388e-13	not_sig	beige	not_sig	TGFB1
1.43239373792517e-11	0.16538602014661	0.431	0.382	5.24270432017993e-07	not_sig	beige	not_sig	STAT6
1.17398037268384e-13	0.165293539839503	0.351	0.297	4.29688556206012e-09	not_sig	beige	not_sig	NSMF
3.09580122382653e-19	0.165284161845972	0.908	0.89	1.13309420593275e-14	not_sig	beige	not_sig	COL4A2
1.17037760882888e-08	0.165205195999344	0.603	0.557	0.000428369908607459	not_sig	beige	not_sig	CRELD2
8.04505751187516e-18	0.165082164267651	0.576	0.507	2.94457149992143e-13	not_sig	beige	not_sig	TMEM161A
1.40732531080231e-22	0.164749168802198	0.828	0.779	5.15095137006752e-18	not_sig	beige	not_sig	ALDH2
1.11111241236985e-10	0.16461989048832	0.346	0.302	4.06678254051489e-06	not_sig	beige	not_sig	ABHD16A
1.56182693399938e-14	0.164557339501312	0.461	0.403	5.71644276113112e-10	not_sig	beige	not_sig	NUMA1
5.96240314779428e-10	0.164529963981992	0.294	0.254	2.18229917612418e-05	not_sig	beige	not_sig	INTS5
1.0243159177575e-39	0.16443326704857	0.982	0.977	3.74909869058423e-35	not_sig	beige	not_sig	RASD1
2.46378744025132e-08	0.164431583240323	0.244	0.211	0.000901770841006385	not_sig	beige	not_sig	COG1
7.73867224459221e-08	0.164421929737019	0.173	0.145	0.00283243142824319	not_sig	beige	not_sig	FOXJ2
3.67849453877468e-17	0.164156882910205	0.606	0.538	1.34636578613692e-12	not_sig	beige	not_sig	TMEM115
2.72200133709247e-08	0.163671608486664	0.216	0.184	0.000996279709389216	not_sig	beige	not_sig	IPO13
1.62285875041671e-10	0.163535612702287	0.331	0.288	5.93982531240022e-06	not_sig	beige	not_sig	MOB2
7.85776406981467e-10	0.163372389906844	0.276	0.236	2.87602022719287e-05	not_sig	beige	not_sig	TNFAIP1
1.36820499549258e-08	0.163302150347972	0.218	0.185	0.000500776710400238	not_sig	beige	not_sig	SPOUT1
7.91568806675245e-13	0.16328152523737	0.503	0.452	2.89722098931207e-08	not_sig	beige	not_sig	KANK2
9.3319758125931e-08	0.163252623942586	0.181	0.153	0.0034155964671672	not_sig	beige	not_sig	FLYWCH1
2.53272425477582e-10	0.163065327701665	0.246	0.207	9.27002404490499e-06	not_sig	beige	not_sig	ARAP1
1.47557593889782e-20	0.162991417078572	0.725	0.659	5.40075549395992e-16	not_sig	beige	not_sig	PSMD3
4.92906319157847e-11	0.162971644286884	0.327	0.283	1.80408641874964e-06	not_sig	beige	not_sig	INF2
1.18544670557314e-07	0.162953181185664	0.27	0.238	0.00433885348706824	not_sig	beige	not_sig	LRRC8A
5.32782666609317e-10	0.162763312586861	0.254	0.216	1.95003783805676e-05	not_sig	beige	not_sig	RAPGEF1
1.81370057040221e-10	0.162612597363443	0.334	0.29	6.63832545772914e-06	not_sig	beige	not_sig	UBALD1
2.67197295475404e-35	0.162544808263394	0.912	0.867	9.77968821169525e-31	not_sig	beige	not_sig	LTBR
7.84334175719176e-41	0.162516724892368	0.997	0.995	2.87074151654975e-36	not_sig	beige	not_sig	EPHX1
3.91160137631082e-08	0.162470248825069	0.219	0.187	0.00143168521974352	not_sig	beige	not_sig	FAM160B2
1.39263683080035e-10	0.162356418246802	0.636	0.601	5.09719006441235e-06	not_sig	beige	not_sig	PHGDH
8.581272521977e-13	0.162332606217148	0.401	0.349	3.1408315557688e-08	not_sig	beige	not_sig	TRMT1
3.56963644700529e-13	0.162258660042572	0.401	0.347	1.30652263596841e-08	not_sig	beige	not_sig	HIST2H2AC
2.00774879126291e-07	0.161951980208328	0.197	0.168	0.00734856135090137	not_sig	beige	not_sig	ACVR1B
5.85149588728621e-11	0.161930906974569	0.283	0.241	2.14170600970562e-06	not_sig	beige	not_sig	EFTUD2
2.82542945176047e-09	0.16191176017037	0.309	0.269	0.000103413543363885	not_sig	beige	not_sig	TMEM250
1.61158684075013e-16	0.161685622667802	0.604	0.542	5.89856899582955e-12	not_sig	beige	not_sig	IDUA
6.01717481750956e-22	0.161587935719905	0.709	0.639	2.20234615495668e-17	not_sig	beige	not_sig	CTNNB1
2.34445545237872e-24	0.16158483525592	0.778	0.71	8.58094140125136e-20	not_sig	beige	not_sig	CTDNEP1
2.27206836535483e-07	0.161365947096365	0.216	0.187	0.00831599742403522	not_sig	beige	not_sig	CDC42EP5
2.13494625586109e-10	0.1612958341	0.3	0.256	7.81411679107716e-06	not_sig	beige	not_sig	PPP2R5D
1.86990773472723e-16	0.161284712908355	0.579	0.518	6.84404929987513e-12	not_sig	beige	not_sig	TRIP6
8.434565623188e-09	0.161229845576077	0.983	0.976	0.000308713536374304	not_sig	beige	not_sig	GSN
6.38277471268516e-16	0.161179151177957	0.496	0.435	2.3361593725899e-11	not_sig	beige	not_sig	NADK
1.32768311450938e-07	0.161144420669577	0.155	0.129	0.00485945296741579	not_sig	beige	not_sig	TEAD3
9.69390332368965e-12	0.16112373524067	0.383	0.333	3.54806555550365e-07	not_sig	beige	not_sig	SYVN1
6.65660275430797e-10	0.161025201783392	0.475	0.432	2.43638317410426e-05	not_sig	beige	not_sig	TPBG
1.53780416925638e-29	0.160989760514194	0.865	0.809	5.62851703989528e-25	not_sig	beige	not_sig	FKBP8
3.33919127258465e-09	0.16094108339208	0.31	0.272	0.000122217739767871	not_sig	beige	not_sig	MIIP
4.72363148828743e-10	0.160913960248859	0.47	0.421	1.72889636102808e-05	not_sig	beige	not_sig	HYOU1
1.44773133291606e-11	0.160910109671355	0.34	0.291	5.29884145160607e-07	not_sig	beige	not_sig	OGDH
1.24687329578255e-07	0.160788572893752	0.179	0.15	0.00456368094989371	not_sig	beige	not_sig	MED16
2.37507377621107e-14	0.16078463588812	0.467	0.407	8.69300752831015e-10	not_sig	beige	not_sig	TRAPPC12
2.92897862795193e-10	0.160758465186822	0.226	0.188	1.07203546761669e-05	not_sig	beige	not_sig	MAN2B2
9.81682095650678e-08	0.160710072566313	0.226	0.194	0.00359305463829105	not_sig	beige	not_sig	DPP3
5.17505064693162e-26	0.160577085354711	0.829	0.778	1.89412028728344e-21	not_sig	beige	not_sig	VAT1
3.10329978779945e-10	0.160507788728755	0.34	0.297	1.13583875533248e-05	not_sig	beige	not_sig	IKBKG
2.51179943530298e-12	0.160414712765535	0.545	0.491	9.19343711315244e-08	not_sig	beige	not_sig	POMGNT2
2.01600426520634e-17	0.160330646777471	0.809	0.762	7.37877721108174e-13	not_sig	beige	not_sig	CHPF
2.87440593285759e-09	0.160306380049111	0.396	0.354	0.000105206131548521	not_sig	beige	not_sig	STAT5A
7.61774341744704e-15	0.160274984616673	0.991	0.983	2.78817026821979e-10	not_sig	beige	not_sig	PNPLA2
6.77233552181034e-18	0.159710224831518	0.658	0.591	2.4787425243378e-13	not_sig	beige	not_sig	INTS11
8.75001121984323e-13	0.159561040886961	0.371	0.317	3.20259160657482e-08	not_sig	beige	not_sig	PPM1M
3.02360329698877e-18	0.159387575774611	0.988	0.976	1.10666904273086e-13	not_sig	beige	not_sig	CALR
2.97360000736088e-18	0.159291841026069	0.614	0.548	1.08836733869416e-13	not_sig	beige	not_sig	MFSD12
1.12043462389102e-07	0.159289414466021	0.243	0.21	0.00410090276690352	not_sig	beige	not_sig	LMF1
3.73069202400149e-13	0.159225350192192	0.651	0.602	1.36547058770479e-08	not_sig	beige	not_sig	TSC22D1
7.74887089352591e-10	0.159196560480239	0.288	0.247	2.83616423573942e-05	not_sig	beige	not_sig	ZXDC
2.59596270482341e-17	0.159071009801991	0.578	0.51	9.50148309592417e-13	not_sig	beige	not_sig	TMEM109
1.10501314328908e-65	0.159027064094928	0.998	0.996	4.04445860575236e-61	not_sig	beige	not_sig	TKT
3.76964069055954e-32	0.158900907135119	0.996	0.992	1.3797261891517e-27	not_sig	beige	not_sig	IGFBP4
7.16885925437965e-14	0.158796300389427	0.833	0.803	2.6238741756955e-09	not_sig	beige	not_sig	PLTP
6.58478030957602e-09	0.158448666729377	0.52	0.481	0.000241009544110792	not_sig	beige	not_sig	FOXO1
7.0447181872651e-10	0.158269978451939	0.594	0.555	2.5784373037209e-05	not_sig	beige	not_sig	C2CD2
5.12979347144909e-09	0.158267868428706	0.327	0.287	0.000187755570848508	not_sig	beige	not_sig	KLHL22
8.11603900590008e-24	0.158267525410117	0.782	0.722	2.97055143654949e-19	not_sig	beige	not_sig	EIF3B
2.54184686943456e-08	0.15822962022453	0.255	0.22	0.000930341372681743	not_sig	beige	not_sig	PRPS1
5.48377232851107e-45	0.158182178529114	0.981	0.969	2.00711550995834e-40	not_sig	beige	not_sig	ACADVL
7.85234077449164e-09	0.158125315880472	0.255	0.22	0.000287403524687169	not_sig	beige	not_sig	CRKL
1.29136021293916e-50	0.158095782687083	0.968	0.948	4.7265075153786e-46	not_sig	beige	not_sig	NOP53
2.02823806726554e-07	0.157881718964482	0.217	0.187	0.0074235541499986	not_sig	beige	not_sig	INTS14
2.13927688707503e-08	0.157836769805868	0.249	0.215	0.00078299673343833	not_sig	beige	not_sig	MTMR4
5.99323020496444e-09	0.157778954387749	0.279	0.242	0.000219358218731903	not_sig	beige	not_sig	ZNHIT2
1.88565799820753e-07	0.157760326926714	0.202	0.173	0.00690169683923938	not_sig	beige	not_sig	ARHGEF26
1.68704753867062e-09	0.157468281250292	0.243	0.207	6.17476269628835e-05	not_sig	beige	not_sig	ABTB1
2.37270638435714e-08	0.157370853300417	0.243	0.21	0.000868434263738558	not_sig	beige	not_sig	LEMD3
3.47639139248117e-31	0.157326382583513	0.856	0.803	1.27239401356203e-26	not_sig	beige	not_sig	GPAA1
8.45650476543491e-15	0.15697372880223	0.621	0.566	3.09516530919683e-10	not_sig	beige	not_sig	ANGPTL2
7.32170917933595e-20	0.156864610141118	0.748	0.678	2.67981877672875e-15	not_sig	beige	not_sig	CDIPT
7.40749426304314e-08	0.15675552284026	0.24	0.208	0.00271121697521642	not_sig	beige	not_sig	FUZ
2.5327037972956e-07	0.156722726025571	0.125	0.102	0.00926994916848163	not_sig	beige	not_sig	UBA7
6.58155814863522e-15	0.156617626084836	0.624	0.562	2.40891609798198e-10	not_sig	beige	not_sig	STX10
9.66070078117721e-16	0.156558992954691	0.651	0.596	3.53591309291867e-11	not_sig	beige	not_sig	CAPN2
4.81329550785754e-11	0.156456505117416	0.455	0.407	1.76171428883094e-06	not_sig	beige	not_sig	BICD2
3.07692880630527e-10	0.15645339755828	0.405	0.359	1.12618671239579e-05	not_sig	beige	not_sig	RFXANK
1.27944016522753e-07	0.156327233702643	0.187	0.158	0.00468287894874928	not_sig	beige	not_sig	AXL
4.32978737621065e-19	0.156271687936528	0.744	0.686	1.58474547756686e-14	not_sig	beige	not_sig	ACO2
9.81652317470917e-10	0.156256316816387	0.324	0.281	3.5929456471753e-05	not_sig	beige	not_sig	CYB561A3
4.85049968148116e-10	0.156228866102413	0.486	0.44	1.77533138841892e-05	not_sig	beige	not_sig	PLEKHF1
2.7342981385774e-36	0.155918357055307	0.932	0.906	1.00078046170071e-31	not_sig	beige	not_sig	EHD2
1.20891696967014e-08	0.155862937733592	0.213	0.181	0.000442475700068969	not_sig	beige	not_sig	ZER1
5.52570446052429e-16	0.155851423464915	0.633	0.574	2.02246308959649e-11	not_sig	beige	not_sig	TMEM214
1.4345656978567e-08	0.155706979032314	0.225	0.192	0.000525065391072532	not_sig	beige	not_sig	NXN
2.68510571730355e-09	0.155684444596973	0.284	0.246	9.82775543590271e-05	not_sig	beige	not_sig	CDK5RAP2
1.14299403132724e-13	0.155670727925503	0.426	0.368	4.18347245406085e-09	not_sig	beige	not_sig	MED15
6.98168524147723e-09	0.155523593564592	0.352	0.313	0.000255536661523308	not_sig	beige	not_sig	SDC3
3.85804161217676e-17	0.155402993122876	0.689	0.627	1.41208181047282e-12	not_sig	beige	not_sig	SLC52A2
2.02873099592704e-07	0.155279804104258	0.225	0.195	0.00742535831819256	not_sig	beige	not_sig	CHSY1
6.43465558724405e-10	0.1551839450675	0.433	0.388	2.35514829148719e-05	not_sig	beige	not_sig	ITM2C
3.83452399637877e-15	0.155164168185004	0.626	0.57	1.40347412791459e-10	not_sig	beige	not_sig	MGAT4B
3.92334474066678e-11	0.155089576678624	0.506	0.453	1.43598340853145e-06	not_sig	beige	not_sig	C8orf82
2.20406883048343e-17	0.154986681820732	0.821	0.786	8.06711232645241e-13	not_sig	beige	not_sig	ZMIZ1
2.09299055759468e-07	0.154984182498657	0.224	0.194	0.0076605547398523	not_sig	beige	not_sig	SOX12
3.15600381996025e-19	0.154937020183175	0.77	0.712	1.15512895814365e-14	not_sig	beige	not_sig	FBXW5
1.07219391909374e-16	0.15489107852307	0.656	0.595	3.92433696327498e-12	not_sig	beige	not_sig	DNPEP
4.69727221847529e-15	0.154786261022989	0.525	0.459	1.71924860468414e-10	not_sig	beige	not_sig	PLBD2
9.53930329565676e-09	0.154753697485989	0.562	0.524	0.000349148039924333	not_sig	beige	not_sig	DGAT1
4.92957282864432e-11	0.154604391848565	0.371	0.325	1.80427295101211e-06	not_sig	beige	not_sig	CSK
1.26321545406719e-07	0.154529312074898	0.351	0.313	0.00462349488343133	not_sig	beige	not_sig	MAFG
1.25249972464341e-09	0.15439875656642	0.363	0.322	4.58427424216734e-05	not_sig	beige	not_sig	SNRPN
4.74182166402080e-11	0.15419111007057	0.436	0.387	1.73555414724825e-06	not_sig	beige	not_sig	SNTA1
1.17197637834369e-12	0.153953429181172	0.412	0.357	4.28955074237572e-08	not_sig	beige	not_sig	TRADD
4.99609725310349e-17	0.153828273143703	0.632	0.567	1.82862155560841e-12	not_sig	beige	not_sig	FAM234A
1.50839268548632e-11	0.153684167314726	0.311	0.266	5.5208680681485e-07	not_sig	beige	not_sig	MBD3
1.21074567330526e-13	0.153533628584262	0.511	0.454	4.43145023886460e-09	not_sig	beige	not_sig	STX5
9.48317067009295e-43	0.153518936027262	0.985	0.973	3.47093529696072e-38	not_sig	beige	not_sig	GRINA
2.67160352054348e-25	0.153493439463592	0.887	0.857	9.77833604554117e-21	not_sig	beige	not_sig	DHCR24
1.39711668812093e-12	0.153485592666637	0.417	0.364	5.1135867901914e-08	not_sig	beige	not_sig	RIPOR1
1.58211367422004e-15	0.153457520687325	0.62	0.56	5.79069425901277e-11	not_sig	beige	not_sig	SCYL1
1.47626875873025e-14	0.153326602107245	0.439	0.38	5.40329128382859e-10	not_sig	beige	not_sig	CENPB
3.52415221162126e-13	0.153247995980148	0.496	0.441	1.2898749509755e-08	not_sig	beige	not_sig	CDC42EP1
4.66919582890452e-08	0.153158607018189	0.307	0.271	0.00170897236533734	not_sig	beige	not_sig	RPS6KA2
2.11907551191426e-15	0.153102827069101	0.626	0.565	7.75602828115738e-11	not_sig	beige	not_sig	DDX49
1.35238262414657e-07	0.152970728089809	0.242	0.21	0.00494985564263886	not_sig	beige	not_sig	FURIN
1.10759430597595e-07	0.152803027840037	0.23	0.199	0.00405390591930258	not_sig	beige	not_sig	WDR83
1.14179908894497e-10	0.152429537447354	0.357	0.312	4.1790988454475e-06	not_sig	beige	not_sig	NPLOC4
4.05441946769064e-13	0.152421835075599	0.57	0.518	1.48395806936945e-08	not_sig	beige	not_sig	PDXDC1
1.76057996122047e-25	0.15232332961728	0.824	0.769	6.44389871606305e-21	not_sig	beige	not_sig	PLOD1
1.06936920340167e-07	0.152211645958693	0.672	0.637	0.00391399822137044	not_sig	beige	not_sig	MSX1
9.55838867571764e-11	0.152210981040675	0.456	0.408	3.49846583919941e-06	not_sig	beige	not_sig	GFPT2
6.97621075978219e-13	0.152204774170136	0.454	0.398	2.55336290018788e-08	not_sig	beige	not_sig	GCN1
4.66771492010121e-09	0.152108696050918	0.261	0.224	0.000170843033790624	not_sig	beige	not_sig	CLASRP
1.47561048231127e-09	0.152100154249907	0.304	0.263	5.40088192630749e-05	not_sig	beige	not_sig	MIB2
5.73937019486714e-08	0.1520942812985	0.476	0.439	0.00210066688502332	not_sig	beige	not_sig	LETM1
5.62292821915791e-08	0.152072998355739	0.207	0.176	0.00205804795749399	not_sig	beige	not_sig	TRMT61A
1.10144762995591e-08	0.152013287748054	0.222	0.189	0.000403140847040163	not_sig	beige	not_sig	CLPB
4.72721862759615e-09	0.151958615127461	0.277	0.239	0.000173020928988647	not_sig	beige	not_sig	MAP2K7
2.55583081238484e-09	0.151721389411899	0.352	0.309	9.35459635640975e-05	not_sig	beige	not_sig	PRMT7
2.25219676226475e-12	0.151534379353919	0.377	0.325	8.2432653695652e-08	not_sig	beige	not_sig	GUCD1
7.66147821879581e-13	0.151518583858844	0.723	0.685	2.80417764286145e-08	not_sig	beige	not_sig	SEPTIN9
3.62030244654228e-09	0.151402294336402	0.441	0.399	0.000132506689845894	not_sig	beige	not_sig	XYLT1
7.07790426022018e-09	0.151374711195554	0.278	0.24	0.000259058373828319	not_sig	beige	not_sig	PIAS3
8.98726585328447e-32	0.151297033489306	0.929	0.893	3.28942917496065e-27	not_sig	beige	not_sig	NFIC
