"cluster"	"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"short_desc"	"time"
"0"	"0"	"REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS"	"REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS"	"13/409"	"124/17939"	5.16589022221029e-06	0.000547492115514609	0.000449490711252095	"FUCA2/IGFBP4/FSTL1/TIMP1/LAMB1/QSOX1/TNC/STC2/FBN1/IGFBP7/LTBP1/FSTL3/PENK"	13	"Rgltnofinslnlkgrwthfctrigftrnspaubilgfbpi."	"day1"
"0"	"0"	"GOCC_MICROFIBRIL"	"GOCC_MICROFIBRIL"	"5/409"	"13/17939"	6.65369876777531e-06	0.000692801792749938	0.000568789872502898	"MFAP5/MFAP4/EFEMP2/FBN1/LTBP1"	5	"Microfibril"	"day1"
"0"	"0"	"GOCC_CELL_SUBSTRATE_JUNCTION"	"GOCC_CELL_SUBSTRATE_JUNCTION"	"26/409"	"436/17939"	8.60350090550712e-06	0.000880375480589392	0.000722787762097867	"CORO2B/PPIB/PROCR/ARF6/FAP/PACSIN2/PTK7/PLAUR/MAP2K1/PTPN12/RDX/MPZL1/MRC2/PXN/SCARF2/PPP1CB/TNC/PDLIM1/ITGAV/RHOU/AKAP12/ALCAM/ITGA5/ITGBL1/SORBS2/ALOX15B"	26	"Cell substrate junction"	"day1"
"0"	"0"	"GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY"	"GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY"	"23/409"	"359/17939"	9.07969450738173e-06	0.000904409733422752	0.000742519869820231	"BCL9L/LTBP3/HTRA1/TGFBR2/COL3A1/COL1A2/FSTL1/PXN/LOX/CHST11/VASN/ZEB1/SAP30/RBBP7/FBN1/LTBP1/HIPK2/TGFB1/FSTL3/COMP/ID1/WNT5A/DKK1"	23	"Cellsurfacrcptrprtnsrnthrnnknssgnlngpthwy."	"day1"
"0"	"0"	"GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS"	"GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS"	"21/409"	"309/17939"	9.14314810536902e-06	0.000904409733422752	0.000742519869820231	"BCL9L/HTRA1/ATP2B4/FSTL1/LOX/CHST11/VASN/ZEB1/SAP30/DCN/RBBP7/FBN1/ROBO1/LTBP1/HIPK2/ITGA5/FSTL3/SULF2/NEDD4/WNT5A/DKK1"	21	"Regulationofcellularrespnstgrwthfctrstmls."	"day1"
"0"	"0"	"GOBP_EPITHELIAL_CELL_PROLIFERATION"	"GOBP_EPITHELIAL_CELL_PROLIFERATION"	"26/409"	"438/17939"	9.32676187631083e-06	0.000907448061244341	0.000745014335210403	"GRN/FGFR1/ERRFI1/FAP/MAP2K1/IGFBP4/B4GALT1/NFKBIZ/COL8A1/SPARC/LAMB1/ZEB1/SEMA5A/EDNRB/NR2F2/ZFP36L1/ANGPT1/ID2/ROBO1/KLF9/TGFB1/OSR2/IRS2/SNAI2/SULF2/WNT5A"	26	"Epithelial cell proliferation"	"day1"
"0"	"0"	"WP_NUCLEAR_RECEPTORS_METAPATHWAY"	"WP_NUCLEAR_RECEPTORS_METAPATHWAY"	"21/409"	"313/17939"	1.11204562299487e-05	0.00106451464072171	0.000873965906425004	"SLC19A2/TXN/NFE2L2/MAFG/GSTA4/GADD45B/FKBP5/FOXO1/TGFBR2/SRGN/TXNRD1/GCLM/GSR/FTH1/TSC22D3/SLC7A11/AKAP13/TGFB1/IRS2/SNAI2/RGS2"	21	"Nuclear receptors metapathway"	"day1"
"0"	"0"	"GOMF_GLYCOSAMINOGLYCAN_BINDING"	"GOMF_GLYCOSAMINOGLYCAN_BINDING"	"18/409"	"242/17939"	1.18668310747296e-05	0.00111793083219873	0.000917820568837484	"FGFR1/CFH/EXTL2/EFEMP2/TGFBR2/FSTL1/SERPINE2/ADAMTS5/SEMA5A/COL5A1/DCN/FBN1/POSTN/COMP/ADAMTS1/NAV2/SULF2/CRISPLD2"	18	"Glycosaminoglycan binding"	"day1"
"0"	"0"	"REACTOME_COLLAGEN_DEGRADATION"	"REACTOME_COLLAGEN_DEGRADATION"	"9/409"	"64/17939"	1.38497018069293e-05	0.00128434344100196	0.00105444522474138	"COL6A3/COL16A1/COL3A1/COL1A2/COL14A1/COL8A1/COL18A1/COL5A1/COL1A1"	9	"Collagen degradation"	"day1"
"0"	"0"	"HALLMARK_ANGIOGENESIS"	"HALLMARK_ANGIOGENESIS"	"7/409"	"36/17939"	1.43419808090736e-05	0.00130953317079772	0.00107512597838384	"FGFR1/TNFRSF21/COL3A1/FSTL1/TIMP1/ITGAV/POSTN"	7	"Angiogenesis"	"day1"
"0"	"0"	"GOBP_GLYCOPROTEIN_METABOLIC_PROCESS"	"GOBP_GLYCOPROTEIN_METABOLIC_PROCESS"	"23/409"	"371/17939"	1.5417344939677e-05	0.00138639306389368	0.00113822790631204	"RXYLT1/B3GAT3/POGLUT1/DDOST/CHST14/UGGT2/POMGNT2/GLB1/EXTL2/B4GALT1/PLOD3/PTX3/GALNT1/CHST11/RPN2/MAN2A1/POGLUT2/HS6ST1/B3GALNT2/GALNT15/CHST7/SULF2/ST3GAL1"	23	"Glycoprotein metabolic process"	"day1"
"0"	"0"	"HALLMARK_COAGULATION"	"HALLMARK_COAGULATION"	"13/409"	"138/17939"	1.66650558949066e-05	0.00147622547367568	0.00121198026296187	"MSRB2/CFH/HTRA1/CFB/FYN/SPARC/BMP1/PROS1/TIMP1/LGMN/FBN1/TFPI2/COMP"	13	"Coagulation"	"day1"
"0"	"0"	"GOBP_SKELETAL_SYSTEM_MORPHOGENESIS"	"GOBP_SKELETAL_SYSTEM_MORPHOGENESIS"	"17/409"	"227/17939"	1.8940975531299e-05	0.00165315720262146	0.00135724111043937	"BMI1/FGFR1/RYK/LTBP3/TGFBR2/COL3A1/MTHFD1L/BMP1/CHST11/ZEB1/FOSL2/COL1A1/TIPARP/TGFB1/COMP/OSR2/ZFAND5"	17	"Skeletal system morphogenesis"	"day1"
"0"	"0"	"KEGG_ECM_RECEPTOR_INTERACTION"	"KEGG_ECM_RECEPTOR_INTERACTION"	"10/409"	"84/17939"	2.08766366673865e-05	0.00179569331334694	0.00147426317518432	"COL6A3/COL3A1/COL1A2/LAMB1/TNC/COL5A1/ITGAV/COL1A1/ITGA5/COMP"	10	"Ecm receptor interaction"	"day1"
"0"	"0"	"GOBP_ENDODERM_DEVELOPMENT"	"GOBP_ENDODERM_DEVELOPMENT"	"10/409"	"85/17939"	2.31865553976505e-05	0.00196588866121508	0.00161399345768006	"MAP2K1/COL8A1/LAMB1/DUSP1/COL5A1/ITGAV/ZFP36L1/TGFB1/ITGA5/DKK1"	10	"Endoderm development"	"day1"
"0"	"0"	"GOBP_FACE_DEVELOPMENT"	"GOBP_FACE_DEVELOPMENT"	"8/409"	"53/17939"	2.46170984732326e-05	0.00205778140054416	0.00168943734370043	"MAP2K1/COL1A1/TIPARP/TGFB1/ZFAND5/WNT5A/CRISPLD2/DKK1"	8	"Face development"	"day1"
"0"	"0"	"GOBP_DETOXIFICATION"	"GOBP_DETOXIFICATION"	"13/409"	"144/17939"	2.62718109853827e-05	0.00216559997497564	0.00177795633115989	"TXN/NFE2L2/PTGES/SESN2/GPX7/TXNRD1/MT1M/GSR/MT2A/MT1X/SESN1/MT1E/FBLN5"	13	"Detoxification"	"day1"
"0"	"0"	"WP_MIR5093P_ALTERATION_OF_YAP1ECM_AXIS"	"WP_MIR5093P_ALTERATION_OF_YAP1ECM_AXIS"	"5/409"	"17/17939"	2.96670431595283e-05	0.0024119712486548	0.00198022700483715	"COL3A1/SPARC/COL5A1/COL1A1/SNAI2"	5	"Mir5093p alteration of yap1ecm axis"	"day1"
"0"	"0"	"GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS"	"GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS"	"20/409"	"312/17939"	3.44967519876714e-05	0.00276673274387608	0.00227148598792221	"RXYLT1/B3GAT3/POGLUT1/DDOST/CHST14/UGGT2/POMGNT2/EXTL2/B4GALT1/PLOD3/GALNT1/CHST11/RPN2/MAN2A1/POGLUT2/HS6ST1/B3GALNT2/GALNT15/CHST7/ST3GAL1"	20	"Glycoprotein biosynthetic process"	"day1"
"0"	"0"	"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS"	"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS"	"8/409"	"56/17939"	3.71703544404721e-05	0.00294141404805603	0.00241489923796415	"MSRB2/TXN/SESN2/TMX3/TXNRD1/GSR/QSOX1/TMX4"	8	"Oxidoreductasactivtyactngonaslfrgrpofdnrs."	"day1"
"0"	"0"	"GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION"	"GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION"	"19/409"	"289/17939"	3.83447457422095e-05	0.00299442192078965	0.00245841867092365	"CORO2B/FBLN1/RDX/TNFRSF21/PIK3R1/SPOCK1/TNC/TGFBI/SERPINE2/DUSP1/SEMA5A/ANGPT1/COL1A1/POSTN/TGFB1/C1QTNF1/DLG5/SNAI2/SOCS1"	19	"Negative regulation of cell adhesion"	"day1"
"0"	"0"	"GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION"	"GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION"	"26/409"	"477/17939"	4.03806329103779e-05	0.00311245527692328	0.00255532398827258	"SMARCD2/BMI1/HLA-A/PYCARD/FBLN2/PLAUR/BRD4/COL16A1/EFEMP2/TGFBR2/FYN/NFKBIZ/COL8A1/IRAK1/LAMB1/ITGAV/ANGPT1/ZBTB16/CD55/TGFB1/ITGA5/FSTL3/ZFHX3/FOXO3/WNT5A/SOCS1"	26	"Positive regulation of cell adhesion"	"day1"
"0"	"0"	"GOBP_MESENCHYME_DEVELOPMENT"	"GOBP_MESENCHYME_DEVELOPMENT"	"20/409"	"316/17939"	4.12825666411544e-05	0.00314117991045194	0.00257890689584216	"POGLUT1/FGFR1/BCL9L/PTK7/TGFBR2/PHLDB1/PITX2/VASN/ADAMTS5/SEMA5A/EDNRB/ZFP36L1/ROBO1/COL1A1/TGFB1/DLG5/SNAI2/HAND2/WNT5A/DKK1"	20	"Mesenchyme development"	"day1"
"0"	"0"	"REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING"	"REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING"	"11/409"	"111/17939"	4.6414346595477e-05	0.00348695122840704	0.00286278494857379	"CEBPD/FOXO1/COL1A2/TIMP1/PIK3R1/ZEB1/RORA/RHOU/TGFB1/FOXO3/SOCS1"	11	"Interleukin4andinterleukin13signaling."	"day1"
"0"	"0"	"GOMF_EXTRACELLULAR_MATRIX_CONSTITUENT_CONFERRING_ELASTICITY"	"GOMF_EXTRACELLULAR_MATRIX_CONSTITUENT_CONFERRING_ELASTICITY"	"4/409"	"10/17939"	5.01485301671291e-05	0.00369216739358684	0.00303126730189571	"FBLN2/FBN1/FBLN5/ELN"	4	"Extracellularmatrixconsttntcnfrrngelstcty."	"day1"
"0"	"0"	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"15/409"	"198/17939"	5.10122537951342e-05	0.00369216739358684	0.00303126730189571	"TPBG/SLC19A2/KDM4B/PTGES/FKBP5/GLA/IGFBP4/B4GALT1/CA12/RPS6KA2/SH3BP5/STC2/RAB31/TIPARP/NAV2"	15	"Estrogen response early"	"day1"
"0"	"0"	"KEGG_FOCAL_ADHESION"	"KEGG_FOCAL_ADHESION"	"15/409"	"198/17939"	5.10122537951342e-05	0.00369216739358684	0.00303126730189571	"COL6A3/MAP2K1/COL3A1/COL1A2/FYN/PXN/PPP1CB/LAMB1/PIK3R1/TNC/COL5A1/ITGAV/COL1A1/ITGA5/COMP"	15	"Focal adhesion"	"day1"
"0"	"0"	"GOBP_AMINE_CATABOLIC_PROCESS"	"GOBP_AMINE_CATABOLIC_PROCESS"	"5/409"	"19/17939"	5.36876877102196e-05	0.00381723676412831	0.00313394918301777	"ATP2B4/SAT1/MOXD1/SLC44A1/SMOX"	5	"Amine catabolic process"	"day1"
"0"	"0"	"GOBP_ENDODERM_FORMATION"	"GOBP_ENDODERM_FORMATION"	"8/409"	"59/17939"	5.46697767398326e-05	0.00381723676412831	0.00313394918301777	"MAP2K1/COL8A1/LAMB1/DUSP1/COL5A1/ITGAV/ITGA5/DKK1"	8	"Endoderm formation"	"day1"
"0"	"0"	"REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS"	"REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS"	"8/409"	"59/17939"	5.46697767398326e-05	0.00381723676412831	0.00313394918301777	"COL3A1/COL1A2/LAMB1/TNC/COL5A1/ITGAV/COL1A1/TGFB1"	8	"Non integrin membrane ecm interactions"	"day1"
"0"	"0"	"WP_PROLACTIN_SIGNALING"	"WP_PROLACTIN_SIGNALING"	"9/409"	"76/17939"	5.63157058267565e-05	0.00388643853583488	0.00319076379769958	"EIF4EBP1/PPIB/MAP2K1/FYN/PXN/PIK3R1/RPS6KA2/IRS2/SOCS1"	9	"Prolactin signaling"	"day1"
"0"	"0"	"GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION"	"GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION"	"14/409"	"178/17939"	6.0220852267322e-05	0.00410816963455812	0.00337280490194112	"TPBG/FGFR1/TXN/MAZ/SESN2/SEMA5A/DCN/MEIS3/ANGPT1/TGFB1/C1QTNF1/IRS2/HIP1/NEDD4"	14	"Pstvrgltnofphsphtdylnstl3knsprtnknsbsgnlt."	"day1"
"0"	"0"	"GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION"	"GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION"	"16/409"	"226/17939"	6.52745310539641e-05	0.00435756831807563	0.00357756107735061	"GRN/FGFR1/NFE2L2/ARF6/ATP2B4/PTPRG/TGFBR2/SPARC/SEMA5A/NR2F2/LGMN/DCN/ANGPT1/TGFB1/IRS2/WNT5A"	16	"Regulation of epithelial cell migration"	"day1"
"0"	"0"	"GOBP_MESENCHYMAL_CELL_PROLIFERATION"	"GOBP_MESENCHYMAL_CELL_PROLIFERATION"	"7/409"	"45/17939"	6.53451693864753e-05	0.00435756831807563	0.00357756107735061	"FGFR1/TGFBR2/PHF14/ZEB1/IRS2/HAND2/WNT5A"	7	"Mesenchymal cell proliferation"	"day1"
"0"	"0"	"REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS"	"REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS"	"13/409"	"158/17939"	6.93018932720338e-05	0.00452254272214822	0.00371300496799967	"TGIF1/LTBP3/TGFBR2/COL1A2/FSTL1/TCF12/PPP1CB/TIMP1/ITGAV/FBN1/LTBP1/TGFB1/FSTL3"	13	"Signaling by tgfb family members"	"day1"
"0"	"0"	"WP_FOCAL_ADHESION_PI3KAKTMTORSIGNALING"	"WP_FOCAL_ADHESION_PI3KAKTMTORSIGNALING"	"19/409"	"302/17939"	6.93431150320957e-05	0.00452254272214822	0.00371300496799967	"EIF4EBP1/FGFR1/DDIT4/MAP2K1/FOXO1/COL3A1/COL1A2/LPAR1/LAMB1/PIK3R1/TNC/COL5A1/ITGAV/ANGPT1/COL1A1/ITGA5/COMP/FOXO3/IRS2"	19	"Focal adhesion pi3kaktmtorsignaling"	"day1"
"0"	"0"	"GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT"	"GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT"	"24/409"	"437/17939"	7.09210669430818e-05	0.0045751796989912	0.00375621989564674	"GRN/FGFR1/NFE2L2/OBSL1/ARF6/PTK7/RYK/METRN/DHX36/MAP2K1/P3H1/PTPRG/CUX1/FYN/LPAR1/SPOCK1/SEMA5A/BAIAP2/NR2F1/ROBO1/NEDD4/WNT5A/RGS2/DKK1"	24	"Regulationofneuronprojectiondevelopment."	"day1"
"0"	"0"	"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS"	"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS"	"22/409"	"383/17939"	7.38378909173483e-05	0.00471212776983293	0.0038686541828682	"MAVS/GRN/HLA-A/ISG15/FAP/RYK/PLAUR/FYN/PROS1/MICA/TFPI/TRIM38/SERPINE2/DUSP1/HLA-B/SEMA5A/RORA/SAMHD1/ROBO1/TGFB1/C1QTNF1/WNT5A"	22	"Negativregulationofresponstexternalstimls."	"day1"
"0"	"0"	"GOMF_PLATELET_DERIVED_GROWTH_FACTOR_BINDING"	"GOMF_PLATELET_DERIVED_GROWTH_FACTOR_BINDING"	"4/409"	"11/17939"	7.73874261595991e-05	0.00483467762376022	0.00396926754230232	"COL3A1/COL1A2/COL5A1/COL1A1"	4	"Platelet derived growth factor binding"	"day1"
"0"	"0"	"REACTOME_METALLOTHIONEINS_BIND_METALS"	"REACTOME_METALLOTHIONEINS_BIND_METALS"	"4/409"	"11/17939"	7.73874261595991e-05	0.00483467762376022	0.00396926754230232	"MT1M/MT2A/MT1X/MT1E"	4	"Metallothioneins bind metals"	"day1"
"0"	"0"	"GOBP_CANONICAL_WNT_SIGNALING_PATHWAY"	"GOBP_CANONICAL_WNT_SIGNALING_PATHWAY"	"19/409"	"305/17939"	7.90725685852364e-05	0.00488849681826435	0.00401345306996776	"TPBG/RNF14/BCL9L/PTK7/RYK/FOXO1/IGFBP4/JADE1/SEMA5A/EDNRB/RBMS3/COL1A1/TGFB1/FOXO3/SNAI2/TMEM64/SULF2/WNT5A/DKK1"	19	"Canonical wnt signaling pathway"	"day1"
"0"	"0"	"REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS"	"REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS"	"7/409"	"47/17939"	8.7082712297856e-05	0.00522916857141167	0.00429314438293169	"LTBP3/TGFBR2/PPP1CB/ITGAV/FBN1/LTBP1/TGFB1"	7	"Tgfbetareceptorsignalingactivatessmads."	"day1"
"0"	"0"	"GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS"	"GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS"	"26/409"	"500/17939"	8.77550066246591e-05	0.00522916857141167	0.00429314438293169	"MAVS/GRN/HLA-A/ISG15/ZDHHC12/GPR137B/TNFRSF21/COL3A1/FYN/MICA/PIK3R1/DUSP1/HLA-B/TSC22D3/SAMHD1/RNF115/ANGPT1/ID2/FBN1/CD55/TGFB1/FSTL3/DLG5/SNAI2/LRRC17/SOCS1"	26	"Negativeregulationofimmunesystemprocess."	"day1"
"0"	"0"	"GOMF_EXTRACELLULAR_MATRIX_BINDING"	"GOMF_EXTRACELLULAR_MATRIX_BINDING"	"8/409"	"63/17939"	8.81993492854812e-05	0.00522916857141167	0.00429314438293169	"FBLN2/SPARC/TGFBI/ADAMTS5/DCN/ITGAV/LTBP1/ELN"	8	"Extracellular matrix binding"	"day1"
"0"	"0"	"GOBP_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION"	"GOBP_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION"	"6/409"	"33/17939"	8.89883783845962e-05	0.00522916857141167	0.00429314438293169	"FGFR1/TGFBR2/PHF14/ZEB1/IRS2/WNT5A"	6	"Regulationofmesenchymalcellproliferation."	"day1"
"0"	"0"	"GOBP_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS"	"GOBP_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS"	"6/409"	"33/17939"	8.89883783845962e-05	0.00522916857141167	0.00429314438293169	"NFE2L2/SESN2/SESN3/SLC7A11/SESN1/FBLN5"	6	"Regulationofresponsetooxidativestress."	"day1"
"0"	"0"	"GOCC_COMPLEX_OF_COLLAGEN_TRIMERS"	"GOCC_COMPLEX_OF_COLLAGEN_TRIMERS"	"5/409"	"21/17939"	9.04848821118626e-05	0.00526497818954808	0.00432254405878031	"COL3A1/COL1A2/COL8A1/COL5A1/COL1A1"	5	"Complex of collagen trimers"	"day1"
"0"	"0"	"GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE"	"GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE"	"9/409"	"81/17939"	9.33006549016871e-05	0.00537611055185935	0.00441378366417894	"MAVS/HLA-A/PYCARD/DHX36/MAPKAPK2/IL1R1/CD55/SPON2/WNT5A"	9	"Positvrgltnofcytknprdctninvlvdinimmnrspns."	"day1"
"0"	"0"	"GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION"	"GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION"	"9/409"	"82/17939"	0.000102726909291963	0.00586234814084421	0.00481298444445845	"FGFR1/FBLN1/LTBP3/TGFBR2/ZFP36L1/TGFB1/OSR2/SNAI2/WNT5A"	9	"Regulation of stem cell proliferation"	"day1"
"0"	"0"	"GOBP_RESPONSE_TO_STEROID_HORMONE"	"GOBP_RESPONSE_TO_STEROID_HORMONE"	"20/409"	"338/17939"	0.000104547800925377	0.00590943998563915	0.00485164682189042	"RNF14/ERRFI1/DDIT4/GLB1/LMO3/PER1/LOX/TFPI/PLPP1/FOSL2/ATP1A1/ZFP36L1/RBBP7/IGFBP7/KLF9/COL1A1/TGFB1/FOXO3/FBXO32/NEDD4"	20	"Response to steroid hormone"	"day1"
"0"	"0"	"GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE"	"GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE"	"6/409"	"34/17939"	0.000105997353585548	0.00593485182575683	0.00487250992797914	"MAVS/PYCARD/DHX36/MAPKAPK2/SPON2/WNT5A"	6	"Pstvrgltnofmyldlkcytcytknprdctninvlvdinir."	"day1"
"0"	"0"	"GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE"	"GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE"	"11/409"	"122/17939"	0.000110086856221312	0.00610621954835034	0.00501320272944863	"MAVS/HLA-A/PYCARD/DHX36/MAPKAPK2/IL1R1/ANGPT1/CD55/SPON2/TGFB1/WNT5A"	11	"Cytokineproductioninvolvedinimmunerespons."	"day1"
"0"	"0"	"GOCC_FIBRILLAR_COLLAGEN_TRIMER"	"GOCC_FIBRILLAR_COLLAGEN_TRIMER"	"4/409"	"12/17939"	0.000113994820453696	0.0061444894026052	0.00504462225773236	"COL3A1/COL1A2/COL5A1/COL1A1"	4	"Fibrillar collagen trimer"	"day1"
"0"	"0"	"GOMF_STRUCTURAL_MOLECULE_ACTIVITY_CONFERRING_ELASTICITY"	"GOMF_STRUCTURAL_MOLECULE_ACTIVITY_CONFERRING_ELASTICITY"	"4/409"	"12/17939"	0.000113994820453696	0.0061444894026052	0.00504462225773236	"FBLN2/FBN1/FBLN5/ELN"	4	"Structuralmoleculactivityconferrngelstcty."	"day1"
"0"	"0"	"GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION"	"GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION"	"7/409"	"49/17939"	0.000114375894429248	0.0061444894026052	0.00504462225773236	"MAVS/PYCARD/DHX36/MAPKAPK2/SPON2/TGFB1/WNT5A"	7	"Myeloid leukocyte cytokine production"	"day1"
"0"	"0"	"GOBP_DETOXIFICATION_OF_INORGANIC_COMPOUND"	"GOBP_DETOXIFICATION_OF_INORGANIC_COMPOUND"	"5/409"	"22/17939"	0.000114917998936677	0.0061444894026052	0.00504462225773236	"TXN/MT1M/MT2A/MT1X/MT1E"	5	"Detoxification of inorganic compound"	"day1"
"0"	"0"	"GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY"	"GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY"	"17/409"	"264/17939"	0.000125193028748094	0.00663411272874944	0.00544660272626811	"BCL9L/HTRA1/TGFBR2/FSTL1/LOX/CHST11/VASN/ZEB1/SAP30/RBBP7/FBN1/LTBP1/HIPK2/TGFB1/FSTL3/WNT5A/DKK1"	17	"Rgltnoftrnsmmbrnrcptrprtnsrnthrnnknssgnlp."	"day1"
"0"	"0"	"GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS"	"GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS"	"10/409"	"104/17939"	0.000131794841647835	0.00692214500159204	0.00568307705624433	"HTRA1/ATP2B4/DCN/FBN1/HIPK2/FSTL3/SULF2/NEDD4/WNT5A/DKK1"	10	"Negativregultnofclllrrspnstgrwthfctrstmls."	"day1"
"0"	"0"	"KEGG_TGF_BETA_SIGNALING_PATHWAY"	"KEGG_TGF_BETA_SIGNALING_PATHWAY"	"9/409"	"85/17939"	0.000135922366980695	0.00707630919324936	0.00580964576873166	"TGFBR2/PITX2/DCN/ID2/LTBP1/TGFB1/ID3/COMP/ID1"	9	"Tgf beta signaling pathway"	"day1"
"0"	"0"	"GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH"	"GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH"	"13/409"	"169/17939"	0.000137289423896271	0.00708532809412494	0.00581705028115184	"RYK/SESN2/MEG3/TSPYL2/IP6K2/JADE1/SERPINE2/SEMA5A/VGLL4/RBBP7/TGFB1/WNT5A/RGS2"	13	"Negative regulation of cell growth"	"day1"
"0"	"0"	"GOMF_UDP_GLYCOSYLTRANSFERASE_ACTIVITY"	"GOMF_UDP_GLYCOSYLTRANSFERASE_ACTIVITY"	"12/409"	"147/17939"	0.00014111741869002	0.00721883185613623	0.00592665679280887	"RXYLT1/B3GAT3/POGLUT1/UGGT2/POMGNT2/EXTL2/B4GALT1/PLOD3/GALNT1/POGLUT2/B3GALNT2/GALNT15"	12	"Udp glycosyltransferase activity"	"day1"
