"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
2.98218778416032e-34	0.548219720634098	0.562	0.446	1.09151055088052e-29	"5"	"EPAS1"
3.44127148624797e-34	0.685585566607208	0.637	0.566	1.25953977668162e-29	"5"	"PDCD4"
7.40946122084933e-34	0.603364277189081	0.547	0.441	2.71193690144306e-29	"5"	"YIPF6"
7.85340222368317e-34	0.542566037938873	0.601	0.497	2.87442374789028e-29	"5"	"MNAT1"
8.27317962121586e-34	0.72262892310137	0.428	0.312	3.02806647316122e-29	"5"	"WHAMM"
1.77488948388534e-33	0.598644166167592	0.576	0.474	6.49627299996874e-29	"5"	"GPATCH4"
1.92558948187125e-33	0.946235365860912	0.296	0.187	7.04785006259698e-29	"5"	"SCARB1"
9.79393389046652e-33	0.729501365677885	0.413	0.301	3.58467774324965e-28	"5"	"MLYCD"
1.06032569433624e-32	0.573130204595541	0.612	0.531	3.88089807384007e-28	"5"	"VMA21"
1.06237536331399e-32	0.540622813209921	0.737	0.693	3.88840006726555e-28	"5"	"PDXK"
2.73836248971831e-32	0.580030843337647	0.591	0.51	1.0022680548618e-27	"5"	"MRPL39"
3.439884932817e-32	0.644408169053023	0.5	0.395	1.25903228426035e-27	"5"	"RNFT1"
5.22476236669392e-32	0.811504487903124	0.397	0.293	1.91231527383364e-27	"5"	"SFXN4"
5.34446900877802e-32	0.50029145412527	0.617	0.525	1.95612910190284e-27	"5"	"BLVRA"
5.35841827222147e-32	0.959677443613805	0.334	0.231	1.96123467181578e-27	"5"	"TOM1L2"
7.51159286039691e-32	0.685106173683351	0.438	0.326	2.74931810283387e-27	"5"	"TARSL2"
1.26588905215588e-31	1.1014476634186	0.295	0.192	4.63328051979574e-27	"5"	"LRBA"
3.17781875210815e-31	0.562699845786014	0.494	0.372	1.1631134414591e-26	"5"	"OLFM2"
3.90348614654595e-31	0.512561010555995	0.634	0.556	1.42871496449728e-26	"5"	"UBXN2A"
4.8730441305625e-31	0.646834168522528	0.493	0.391	1.78358288222718e-26	"5"	"SAMD8"
5.8029059050396e-31	0.565927557245299	0.551	0.456	2.12392159030354e-26	"5"	"SMARCD1"
6.10374598870297e-31	1.10407967891734	0.26	0.163	2.23403206932517e-26	"5"	"CPEB4"
6.77131318058642e-31	0.789252726516767	0.387	0.281	2.47836833722644e-26	"5"	"LRP5"
1.01584165476048e-30	0.623561893982943	0.331	0.223	3.71808204058885e-26	"5"	"CKAP2"
2.32980417899978e-30	0.66887563340891	0.462	0.358	8.52731627555711e-26	"5"	"SNAPC5"
3.09424251204014e-30	0.5488430651102	0.576	0.49	1.13252370183181e-25	"5"	"TIMM22"
3.76123793108147e-30	0.656413737214033	0.475	0.371	1.37665069515513e-25	"5"	"AASS"
