orig.ident	nCount_RNA	nFeature_RNA	sample	condition	time	rep	percent.mt	RNA_snn_res.0.5	seurat_clusters	cond.time	time.rep	initial_clusters	rpca_clusters	harmony_clusters	fastmnn_clusters	raw_pseudotime	monocle_pseudotime	pscondition	velocity_pseudotime
white_day3	16430	3429	white_day3	white	day3	rep1	2.95800365185636	1	1	white.day3	day3.rep1	1	1	1	1	17.5418760197347	0.68033945313225	white	0.587295413017273
white_day3	16729	3453	white_day3	white	day3	rep1	2.63614083328352	1	1	white.day3	day3.rep1	1	0	1	1	12.4584922339065	0.772972489592456	white	NA
white_day3	22343	4163	white_day3	white	day3	rep1	3.36123170567963	4	6	white.day3	day3.rep1	4	2	6	6	0.97623294382025	0.982210388652797	white	0.970245122909546
white_day3	48969	6245	white_day3	white	day3	rep1	1.75417100614675	1	5	white.day3	day3.rep1	1	7	5	5	25.801978358918	0.529817990778028	white	0.583389937877655
white_day3	56545	6496	white_day3	white	day3	rep1	0.843575912989654	2	3	white.day3	day3.rep1	2	2	3	3	5.50649207141317	0.899656783294408	white	0.783252120018005
white_day3	31855	4565	white_day3	white	day3	rep1	2.51765813843981	4	6	white.day3	day3.rep1	4	2	6	6	1.03094931556878	0.981213307993005	white	0.945864081382751
white_day3	16338	3616	white_day3	white	day3	rep1	3.67854082507039	4	6	white.day3	day3.rep1	4	2	6	6	1.03094939244959	0.981213306592028	white	0.944497346878052
white_day3	15081	3253	white_day3	white	day3	rep1	2.82474636960414	2	3	white.day3	day3.rep1	2	1	3	3	9.00490108572433	0.835906284919908	white	NA
white_day3	18265	3465	white_day3	white	day3	rep1	0.914316999726252	1	4	white.day3	day3.rep1	1	0	0	4	24.1510768589071	0.559901892620943	white	NA
white_day3	16618	3648	white_day3	white	day3	rep1	2.84631122878806	2	3	white.day3	day3.rep1	2	2	3	3	7.7910587580653	0.858025783531926	white	NA
white_day3	30043	4591	white_day3	white	day3	rep1	2.31335086376194	4	6	white.day3	day3.rep1	4	6	6	6	0.904986998369695	0.983508682966314	white	0.958816587924957
white_day3	19231	3953	white_day3	white	day3	rep1	4.53434558785295	4	3	white.day3	day3.rep1	4	2	6	3	3.12721273063868	0.943013704433714	white	0.864703953266144
white_day3	27730	4380	white_day3	white	day3	rep1	2.445005409304	4	3	white.day3	day3.rep1	4	2	6	3	2.50631451264027e-05	0.999999543281536	white	NA
white_day3	7796	2405	white_day3	white	day3	rep1	3.84812724474089	1	1	white.day3	day3.rep1	1	8	1	1	25.7738176016206	0.530331156135472	white	NA
white_day3	8047	2798	white_day3	white	day3	rep1	1.05629427115695	1	4	white.day3	day3.rep1	1	7	4	4	25.8019784357988	0.529817989377052	white	0.529885411262512
white_day3	17250	3945	white_day3	white	day3	rep1	2.93333333333333	1	4	white.day3	day3.rep1	1	8	1	4	25.4734469072354	0.535804724659283	white	NA
white_day3	66562	6338	white_day3	white	day3	rep1	0.990054385385055	2	1	white.day3	day3.rep1	2	0	3	1	8.63517520593096	0.842643692982361	white	NA
white_day3	20857	3821	white_day3	white	day3	rep1	2.23426187850602	1	1	white.day3	day3.rep1	1	0	1	1	15.7687157080312	0.712651242035881	white	0.618234276771545
white_day3	15933	3433	white_day3	white	day3	rep1	1.74480637670244	5	5	white.day3	day3.rep1	5	2	5	5	6.39161388624253	0.883527463770395	white	0.712407648563385
white_day3	25780	4210	white_day3	white	day3	rep1	1.96276183087665	4	3	white.day3	day3.rep1	4	2	6	3	0.35689561226204	0.993496394201963	white	NA
white_day3	18488	3481	white_day3	white	day3	rep1	3.01817395067071	2	3	white.day3	day3.rep1	2	2	3	3	13.0584713641839	0.762039242961484	white	NA
white_day3	50014	6309	white_day3	white	day3	rep1	2.10141160475067	5	3	white.day3	day3.rep1	5	5	5	3	14.5261079650187	0.735294924514688	white	0.681795537471771
white_day3	27643	4278	white_day3	white	day3	rep1	3.11471258546467	4	6	white.day3	day3.rep1	4	6	7	6	2.24003216520004	0.959180539976247	white	NA
white_day3	42577	5797	white_day3	white	day3	rep1	2.49430443666768	2	3	white.day3	day3.rep1	2	0	3	3	10.2027657172441	0.814077943255973	white	0.699083387851715
white_day3	13409	2644	white_day3	white	day3	rep1	2.56544112163472	2	3	white.day3	day3.rep1	2	1	3	3	9.49435902085646	0.826987034148949	white	NA
white_day3	26777	4597	white_day3	white	day3	rep1	2.03906337528476	1	1	white.day3	day3.rep1	1	0	1	1	17.3889380959537	0.683126396803363	white	0.613003551959991
white_day3	37229	5571	white_day3	white	day3	rep1	1.54180880496387	4	3	white.day3	day3.rep1	4	2	6	3	1.85711001226689	0.966158419917747	white	0.864772200584412
white_day3	13130	3261	white_day3	white	day3	rep1	2.81797410510282	1	1	white.day3	day3.rep1	1	1	1	1	16.2644365559298	0.703617864012075	white	NA
white_day3	63848	6485	white_day3	white	day3	rep1	1.01334419245709	2	3	white.day3	day3.rep1	2	0	3	3	7.71174010067074	0.859471184546677	white	0.717152655124664
white_day3	27180	4276	white_day3	white	day3	rep1	1.75496688741722	5	5	white.day3	day3.rep1	5	0	5	5	14.1145275404918	0.742795035873149	white	0.639859855175018
white_day3	19263	3698	white_day3	white	day3	rep1	2.17515444115662	4	6	white.day3	day3.rep1	4	2	6	6	4.05149706352036	0.926170737639406	white	0.84247350692749
white_day3	13635	3349	white_day3	white	day3	rep1	1.51815181518152	1	4	white.day3	day3.rep1	1	1	4	4	20.7837264116737	0.621264148530575	white	0.575362920761108
white_day3	13303	3098	white_day3	white	day3	rep1	4.81846200105239	2	1	white.day3	day3.rep1	2	1	3	1	11.6423157766162	0.787845437752874	white	NA
white_day3	35083	4919	white_day3	white	day3	rep1	1.85844996151982	4	3	white.day3	day3.rep1	4	6	7	3	4.24071026791557	0.922722759993029	white	0.861177802085876
white_day3	10742	3163	white_day3	white	day3	rep1	3.09067212809533	1	4	white.day3	day3.rep1	1	1	4	4	23.3980658989103	0.573623794143859	white	NA
white_day3	24811	4389	white_day3	white	day3	rep1	2.4263431542461	2	3	white.day3	day3.rep1	2	2	3	3	5.36695358938973	0.902199552803355	white	0.764421045780182
white_day3	21952	3721	white_day3	white	day3	rep1	2.23214285714286	2	3	white.day3	day3.rep1	2	2	3	3	7.49678738246251	0.863388205928874	white	NA
white_day3	18649	3511	white_day3	white	day3	rep1	1.96793393747654	2	3	white.day3	day3.rep1	2	2	3	3	6.18511859979848	0.887290367813044	white	0.753752827644348
white_day3	19977	3921	white_day3	white	day3	rep1	3.71927716874406	4	6	white.day3	day3.rep1	4	2	6	6	2.24003224208085	0.95918053857527	white	0.904250502586365
white_day3	27537	4553	white_day3	white	day3	rep1	3.217489196354	4	6	white.day3	day3.rep1	4	2	6	6	0.947448891088785	0.98273491214315	white	NA
white_day3	34193	4979	white_day3	white	day3	rep1	2.32503728833387	4	3	white.day3	day3.rep1	4	2	6	3	4.03322865040857	0.926503637662138	white	0.851388573646545
white_day3	33811	5132	white_day3	white	day3	rep1	2.09990831386235	1	4	white.day3	day3.rep1	1	0	1	4	20.7837264885545	0.621264147129598	white	NA
white_day3	32483	4342	white_day3	white	day3	rep1	2.27503617276729	4	3	white.day3	day3.rep1	4	0	3	3	2.53235145023563	0.953853689962637	white	NA
white_day3	27245	4822	white_day3	white	day3	rep1	1.77280234905487	5	3	white.day3	day3.rep1	5	5	7	3	6.24769639923685	0.886150030624038	white	NA
white_day3	12662	2944	white_day3	white	day3	rep1	3.82246090664982	4	6	white.day3	day3.rep1	4	2	6	6	1.0309494693304	0.981213305191051	white	NA
white_day3	24314	4251	white_day3	white	day3	rep1	1.85901126922761	4	6	white.day3	day3.rep1	4	5	6	6	2.51400259396739e-05	0.999999541880559	white	0.946171939373016
white_day3	12868	2937	white_day3	white	day3	rep1	2.78209511967672	5	5	white.day3	day3.rep1	5	5	5	5	15.3579894863007	0.720135787503173	white	0.650686085224152
white_day3	47263	6178	white_day3	white	day3	rep1	0.793432494763346	5	5	white.day3	day3.rep1	5	5	5	5	18.8880220683496	0.6558090219754	white	0.605231821537018
white_day3	23674	4044	white_day3	white	day3	rep1	2.0233167187632	4	6	white.day3	day3.rep1	4	6	5	6	2.52169067529451e-05	0.999999540479582	white	0.930196642875671
white_day3	30840	4924	white_day3	white	day3	rep1	0.972762645914397	1	4	white.day3	day3.rep1	1	0	1	4	17.5484567705815	0.680219534007743	white	0.585746109485626
white_day3	17564	3791	white_day3	white	day3	rep1	0.848326121612389	1	4	white.day3	day3.rep1	1	0	1	4	18.1245145847114	0.669722198620978	white	0.578163743019104
white_day3	14555	3123	white_day3	white	day3	rep1	1.72449330127104	2	3	white.day3	day3.rep1	2	2	3	3	6.16608319033493	0.887637244589059	white	NA
white_day3	20231	3600	white_day3	white	day3	rep1	3.1436903761554	1	1	white.day3	day3.rep1	1	0	1	1	15.1976473322075	0.723057656327562	white	NA
white_day3	8685	2517	white_day3	white	day3	rep1	4.4559585492228	1	4	white.day3	day3.rep1	1	1	4	4	22.7613089023826	0.585227233223175	white	NA
white_day3	11193	2711	white_day3	white	day3	rep1	2.45689270079514	2	3	white.day3	day3.rep1	2	1	3	3	15.0716807370179	0.72535310925746	white	NA
white_day3	16212	2972	white_day3	white	day3	rep1	0.795706883789785	1	4	white.day3	day3.rep1	1	3	4	4	21.3534879394516	0.610881548553879	white	NA
white_day3	17597	3497	white_day3	white	day3	rep1	3.00619423765415	2	3	white.day3	day3.rep1	2	2	3	3	5.57677210012397	0.898376090603028	white	NA
white_day3	43349	5182	white_day3	white	day3	rep1	2.19843595007959	2	3	white.day3	day3.rep1	2	2	3	3	6.4661326288411	0.882169530218467	white	NA
white_day3	12980	3053	white_day3	white	day3	rep1	2.3959938366718	1	4	white.day3	day3.rep1	1	0	4	4	20.7837265654353	0.621264145728621	white	NA
white_day3	10823	2626	white_day3	white	day3	rep1	2.54088515199113	2	1	white.day3	day3.rep1	2	0	1	1	11.500830176838	0.790423689027033	white	NA
white_day3	14351	2926	white_day3	white	day3	rep1	1.94411539265556	2	3	white.day3	day3.rep1	2	2	3	3	5.50298521564475	0.899720687715546	white	0.816062450408936
white_day3	15338	3166	white_day3	white	day3	rep1	1.96896596687965	2	1	white.day3	day3.rep1	2	6	7	1	15.0716808138987	0.725353107856483	white	NA
white_day3	27311	4781	white_day3	white	day3	rep1	0.864120683973491	1	4	white.day3	day3.rep1	1	7	4	4	25.8019785126796	0.529817987976075	white	NA
white_day3	18077	3563	white_day3	white	day3	rep1	3.28041157271671	4	6	white.day3	day3.rep1	4	2	6	6	2.43768567995081	0.955578756988812	white	0.873428821563721
white_day3	21855	3833	white_day3	white	day3	rep1	2.26950354609929	1	1	white.day3	day3.rep1	1	0	1	1	18.1813282578508	0.668686899442893	white	NA
white_day3	9651	2783	white_day3	white	day3	rep1	3.46078126619003	1	1	white.day3	day3.rep1	1	0	1	1	18.1245146615922	0.669722197220002	white	NA
white_day3	22899	4067	white_day3	white	day3	rep1	1.69003013232019	2	3	white.day3	day3.rep1	2	2	3	3	6.21201272242838	0.886800283973794	white	NA
white_day3	23471	3977	white_day3	white	day3	rep1	2.08342209535171	2	1	white.day3	day3.rep1	2	6	7	1	15.0716808907795	0.725353106455506	white	0.644073724746704
white_day3	9457	2442	white_day3	white	day3	rep1	2.06196468224596	1	4	white.day3	day3.rep1	1	0	1	4	19.3718919683051	0.646991600357631	white	NA
white_day3	18102	3708	white_day3	white	day3	rep1	2.33123411777704	1	1	white.day3	day3.rep1	1	0	1	1	11.2563420779246	0.794878925132532	white	NA
white_day3	27547	4240	white_day3	white	day3	rep1	1.7569971321741	5	5	white.day3	day3.rep1	5	6	5	5	17.5220173942097	0.680701331137101	white	NA
white_day3	37797	5277	white_day3	white	day3	rep1	0.812233775167341	2	1	white.day3	day3.rep1	2	0	3	1	9.06261889366894	0.83485450995406	white	NA
white_day3	15838	3153	white_day3	white	day3	rep1	2.02677105695164	1	4	white.day3	day3.rep1	1	1	4	4	24.4894831208076	0.553735212921411	white	NA
white_day3	39363	5588	white_day3	white	day3	rep1	2.44391941671112	5	5	white.day3	day3.rep1	5	5	5	5	15.3511808521088	0.720259859280146	white	0.616948425769806
white_day3	25230	4061	white_day3	white	day3	rep1	2.98850574712644	2	3	white.day3	day3.rep1	2	2	3	3	4.27178030480683	0.922156579672709	white	NA
white_day3	20633	4057	white_day3	white	day3	rep1	0.722144138031309	5	5	white.day3	day3.rep1	5	5	5	5	18.9947391149701	0.653864348016672	white	0.664033353328705
white_day3	31390	5373	white_day3	white	day3	rep1	1.79993628544122	5	5	white.day3	day3.rep1	5	5	5	5	18.4263137572142	0.664222599352465	white	0.658208310604095
white_day3	47500	6190	white_day3	white	day3	rep1	1.88842105263158	2	3	white.day3	day3.rep1	2	2	3	3	4.3882230059487	0.920034677916939	white	NA
white_day3	13305	3335	white_day3	white	day3	rep1	2.19466366027809	5	5	white.day3	day3.rep1	5	5	5	5	20.7380268090139	0.622096919208092	white	0.617150843143463
white_day3	15753	3450	white_day3	white	day3	rep1	2.59633085761442	1	1	white.day3	day3.rep1	1	1	4	1	20.7837266423161	0.621264144327644	white	NA
white_day3	17063	4113	white_day3	white	day3	rep1	1.8285178456309	1	3	white.day3	day3.rep1	1	0	1	3	12.5487931373047	0.771326962276537	white	0.68625020980835
white_day3	13628	3459	white_day3	white	day3	rep1	1.92251247431758	1	1	white.day3	day3.rep1	1	0	1	1	17.5418760966155	0.680339451731274	white	NA
white_day3	32108	4617	white_day3	white	day3	rep1	3.60034882272331	2	3	white.day3	day3.rep1	2	0	3	3	5.28066460608069	0.903771972056701	white	NA
white_day3	15442	3326	white_day3	white	day3	rep1	3.46457712731511	2	1	white.day3	day3.rep1	2	0	1	1	13.9667300694591	0.745488306556561	white	NA
white_day3	26485	4636	white_day3	white	day3	rep1	2.6316783084765	4	6	white.day3	day3.rep1	4	2	6	6	1.03094954621122	0.981213303790074	white	0.945956408977509
white_day3	14841	3491	white_day3	white	day3	rep1	4.46061586146486	4	3	white.day3	day3.rep1	4	2	6	3	4.05553394846548	0.926097174649464	white	NA
white_day3	23451	3976	white_day3	white	day3	rep1	1.91463050616178	1	4	white.day3	day3.rep1	1	1	4	4	24.2611914642436	0.557895305929737	white	NA
white_day3	12870	3108	white_day3	white	day3	rep1	2.43201243201243	5	5	white.day3	day3.rep1	5	5	5	5	18.8880221452304	0.655809020574423	white	0.60710996389389
white_day3	28320	4397	white_day3	white	day3	rep1	0.805084745762712	5	5	white.day3	day3.rep1	5	6	5	5	17.1972632909139	0.686619231488255	white	NA
white_day3	7823	2210	white_day3	white	day3	rep1	2.95283139460565	1	1	white.day3	day3.rep1	1	1	1	1	17.5418761734963	0.680339450330297	white	NA
white_day3	17965	3826	white_day3	white	day3	rep1	1.58641803506819	1	1	white.day3	day3.rep1	1	0	1	1	17.5418762503771	0.68033944892932	white	NA
white_day3	38976	5290	white_day3	white	day3	rep1	1.27001231527094	4	3	white.day3	day3.rep1	4	6	7	3	3.11347745877731	0.943263998330994	white	0.896906852722168
white_day3	21414	4034	white_day3	white	day3	rep1	2.90464182310638	4	3	white.day3	day3.rep1	4	2	6	3	3.11347753565812	0.943263996930017	white	NA
white_day3	21182	3762	white_day3	white	day3	rep1	2.62487017278822	4	6	white.day3	day3.rep1	4	2	6	6	4.34679277631107	0.920789649041346	white	0.862049877643585
white_day3	26076	4532	white_day3	white	day3	rep1	3.79659456971928	4	3	white.day3	day3.rep1	4	2	6	3	2.44109654426743	0.955516601792212	white	0.910018742084503
white_day3	22048	3691	white_day3	white	day3	rep1	1.56023222060958	1	4	white.day3	day3.rep1	1	0	1	4	21.0697038355961	0.616052864422762	white	NA
white_day3	34911	5419	white_day3	white	day3	rep1	1.27753430150955	1	0	white.day3	day3.rep1	1	0	0	0	23.5620225528545	0.570636059331262	white	0.561428427696228
white_day3	13693	2774	white_day3	white	day3	rep1	2.5049295260352	1	4	white.day3	day3.rep1	1	0	1	4	17.1872826813787	0.686801105256972	white	NA
white_day3	61718	6482	white_day3	white	day3	rep1	1.75313522797239	2	3	white.day3	day3.rep1	2	0	3	3	4.30980252544463	0.921463711713288	white	NA
white_day3	15617	3300	white_day3	white	day3	rep1	2.05545239162451	1	4	white.day3	day3.rep1	1	0	1	4	20.5079139621008	0.626290199242836	white	NA
white_day3	17297	3570	white_day3	white	day3	rep1	2.9831762733422	1	4	white.day3	day3.rep1	1	0	1	4	18.9222218347238	0.655185809497462	white	NA
white_day3	47633	6095	white_day3	white	day3	rep1	2.0301051791825	5	1	white.day3	day3.rep1	5	5	5	1	12.8222473292032	0.766343885413652	white	0.653683841228485
white_day3	37729	4855	white_day3	white	day3	rep1	2.23965649765432	4	6	white.day3	day3.rep1	4	6	6	6	1.40704052301147	0.974359906400836	white	NA
white_day3	34082	5301	white_day3	white	day3	rep1	2.13015668094595	2	4	white.day3	day3.rep1	2	6	7	4	14.4710375112343	0.736298457509288	white	NA
white_day3	17757	3645	white_day3	white	day3	rep1	2.68063298980684	2	3	white.day3	day3.rep1	2	6	7	3	6.54912012737257	0.880657272969931	white	0.777624189853668
white_day3	35541	4918	white_day3	white	day3	rep1	2.33533102613883	4	3	white.day3	day3.rep1	4	6	7	3	2.53235152711645	0.95385368856166	white	NA
white_day3	10613	2764	white_day3	white	day3	rep1	4.07047960048997	2	3	white.day3	day3.rep1	2	2	3	3	6.54912020425338	0.880657271568955	white	NA
white_day3	23260	4021	white_day3	white	day3	rep1	3.27171109200344	1	1	white.day3	day3.rep1	1	1	1	1	14.4710375881151	0.736298456108311	white	0.63677042722702
white_day3	58800	6436	white_day3	white	day3	rep1	0.914965986394558	2	3	white.day3	day3.rep1	2	6	7	3	3.11347761253894	0.94326399552904	white	NA
white_day3	15630	3461	white_day3	white	day3	rep1	2.30326295585413	1	1	white.day3	day3.rep1	1	0	1	1	12.0676642605805	0.780094435018592	white	NA
white_day3	22421	4322	white_day3	white	day3	rep1	2.11408946969359	1	1	white.day3	day3.rep1	1	8	1	1	11.0962012142337	0.797797125899983	white	NA
white_day3	23348	4359	white_day3	white	day3	rep1	1.5804351550454	1	4	white.day3	day3.rep1	1	8	1	4	15.7635476929522	0.712745417283985	white	NA
white_day3	27141	4708	white_day3	white	day3	rep1	0.784790538299989	5	5	white.day3	day3.rep1	5	5	5	5	13.6737511919676	0.750827176133239	white	0.688947319984436
white_day3	19249	4137	white_day3	white	day3	rep1	3.15341056678269	2	3	white.day3	day3.rep1	2	2	3	3	8.67795781175561	0.841864077896783	white	NA
white_day3	13876	3370	white_day3	white	day3	rep1	1.95301239550303	1	4	white.day3	day3.rep1	1	0	1	4	21.3534880163325	0.610881547152902	white	NA
white_day3	21195	4170	white_day3	white	day3	rep1	2.93465439962255	2	3	white.day3	day3.rep1	2	2	3	3	6.31597863257041	0.884905743181566	white	NA
white_day3	7935	2153	white_day3	white	day3	rep1	3.99495904221802	1	1	white.day3	day3.rep1	1	0	1	1	16.2644366328106	0.703617862611098	white	NA
white_day3	12144	3109	white_day3	white	day3	rep1	4.09255599472991	1	1	white.day3	day3.rep1	1	0	1	1	16.1396209060042	0.705892343598406	white	0.603074729442596
white_day3	16790	2817	white_day3	white	day3	rep1	0.512209648600357	1	4	white.day3	day3.rep1	1	7	4	4	25.5928984769992	0.533627993158504	white	NA
white_day3	31155	5202	white_day3	white	day3	rep1	3.15198202535709	2	3	white.day3	day3.rep1	2	2	3	3	6.21201279930919	0.886800282572817	white	0.740406215190887
white_day3	19644	3705	white_day3	white	day3	rep1	2.37222561596416	1	1	white.day3	day3.rep1	1	0	1	1	15.5194458183535	0.717193615335202	white	NA
white_day3	39560	5601	white_day3	white	day3	rep1	0.631951466127401	2	1	white.day3	day3.rep1	2	1	3	1	7.79105883494612	0.858025782130949	white	NA
white_day3	14474	3117	white_day3	white	day3	rep1	1.83086914467321	1	1	white.day3	day3.rep1	1	8	1	1	14.4710376649959	0.736298454707334	white	NA
white_day3	11406	2983	white_day3	white	day3	rep1	4.76941960371734	1	1	white.day3	day3.rep1	1	0	1	1	13.267650033017	0.758227440415562	white	NA
white_day3	16253	3786	white_day3	white	day3	rep1	2.26419737894543	1	1	white.day3	day3.rep1	1	0	1	1	13.5970538086776	0.752224810426072	white	NA
white_day3	23178	4345	white_day3	white	day3	rep1	4.09008542583484	4	3	white.day3	day3.rep1	4	2	6	3	2.53235160399726	0.953853687160683	white	0.883251786231995
white_day3	57528	6235	white_day3	white	day3	rep1	2.19719093311083	2	3	white.day3	day3.rep1	2	2	3	3	6.21201287619001	0.886800281171841	white	NA
white_day3	11002	2388	white_day3	white	day3	rep1	3.3084893655699	5	5	white.day3	day3.rep1	5	5	5	5	19.7957678744129	0.639267431984873	white	0.634021043777466
white_day3	17293	3424	white_day3	white	day3	rep1	2.34777077430174	5	5	white.day3	day3.rep1	5	5	5	5	17.2084518512118	0.686415345581213	white	0.62838613986969
white_day3	18819	3391	white_day3	white	day3	rep1	1.43472022955524	1	1	white.day3	day3.rep1	1	0	1	1	15.8980825133767	0.710293828057082	white	NA
white_day3	12606	3254	white_day3	white	day3	rep1	3.92670157068063	1	1	white.day3	day3.rep1	1	0	1	1	17.5418763272579	0.680339447528343	white	0.603363752365112
white_day3	13288	3009	white_day3	white	day3	rep1	2.28025285972306	2	5	white.day3	day3.rep1	2	1	3	5	13.8113616238607	0.748319540925684	white	NA
white_day3	14016	3454	white_day3	white	day3	rep1	3.65296803652968	1	1	white.day3	day3.rep1	1	3	1	1	17.5418764041387	0.680339446127366	white	NA
asc_day0	33853	5322	asc_day0	asc	day0	rep1	0.800519894839453	3	2	asc.day0	day0.rep1	3	4	2	2	44.1129563332334	0.349837772997611	beige	NA
asc_day0	46014	6656	asc_day0	asc	day0	rep1	0.682401008388751	3	2	asc.day0	day0.rep1	3	4	2	2	50.4384456879296	0.256609057727153	beige	NA
asc_day0	33328	5355	asc_day0	asc	day0	rep1	0.366058569371099	3	2	asc.day0	day0.rep1	3	4	2	2	47.6002486237215	0.298440045203887	beige	0.869367241859436
asc_day0	25327	4802	asc_day0	asc	day0	rep1	0.758084257906582	3	2	asc.day0	day0.rep1	3	1	2	2	48.6208842407969	0.283397328031567	beige	NA
asc_day0	31012	5750	asc_day0	asc	day0	rep1	1.779956146008	3	4	asc.day0	day0.rep1	3	8	1	4	56.0177257318773	0.174378406236897	beige	NA
asc_day0	35590	6193	asc_day0	asc	day0	rep1	0.387749367799944	3	0	asc.day0	day0.rep1	3	1	2	0	52.9406547584848	0.219730055344079	beige	NA
asc_day0	12294	3518	asc_day0	asc	day0	rep1	1.84642915243208	3	2	asc.day0	day0.rep1	3	4	2	2	41.8261005067073	0.383542774897188	beige	NA
asc_day0	24662	4890	asc_day0	asc	day0	rep1	0.137863920201119	3	2	asc.day0	day0.rep1	3	7	2	2	57.7252511780907	0.149211910063142	beige	NA
asc_day0	31218	5537	asc_day0	asc	day0	rep1	0.528541226215645	3	2	asc.day0	day0.rep1	3	7	2	2	58.5027894939813	0.13775210131171	beige	0.8626948595047
asc_day0	67188	7979	asc_day0	asc	day0	rep1	0.681669345716497	8	2	asc.day0	day0.rep1	8	9	8	2	64.8945329437091	0.0435468949249364	beige	0.715283632278442
asc_day0	24637	4808	asc_day0	asc	day0	rep1	0.807728213662378	3	0	asc.day0	day0.rep1	3	1	2	0	53.4182712178413	0.212690668128167	beige	NA
asc_day0	21886	2482	asc_day0	asc	day0	rep1	0.22388741661336	3	0	asc.day0	day0.rep1	3	0	2	0	56.5807978998097	0.166079523434743	beige	NA
asc_day0	25445	4500	asc_day0	asc	day0	rep1	0.396934564747495	3	2	asc.day0	day0.rep1	3	4	2	2	44.1144794573246	0.349815324315105	beige	0.870197892189026
asc_day0	30348	4802	asc_day0	asc	day0	rep1	0.827072624225649	3	2	asc.day0	day0.rep1	3	8	2	2	52.2325892704129	0.230165933436465	beige	NA
asc_day0	24615	4632	asc_day0	asc	day0	rep1	1.3609587649807	3	2	asc.day0	day0.rep1	3	1	2	2	48.8384029698404	0.280191411379295	beige	NA
asc_day0	28359	4743	asc_day0	asc	day0	rep1	0.342043090376953	3	0	asc.day0	day0.rep1	3	0	2	0	47.8343554015151	0.294989644309038	beige	0.875845849514008
asc_day0	44076	6255	asc_day0	asc	day0	rep1	0.292676286414375	3	2	asc.day0	day0.rep1	3	4	2	2	41.8899214229395	0.382602145375254	beige	NA
asc_day0	15006	3351	asc_day0	asc	day0	rep1	2.53898440623751	3	2	asc.day0	day0.rep1	3	1	2	2	52.96103677543	0.219429653407111	beige	0.863846302032471
asc_day0	30692	4977	asc_day0	asc	day0	rep1	0.325817802684739	3	2	asc.day0	day0.rep1	3	8	2	2	50.2876253788781	0.258831934545232	beige	NA
asc_day0	10217	3223	asc_day0	asc	day0	rep1	1.41920328863659	3	2	asc.day0	day0.rep1	3	4	2	2	45.0690305426021	0.335746599138234	beige	NA
asc_day0	26611	4784	asc_day0	asc	day0	rep1	0.488519785051295	3	2	asc.day0	day0.rep1	3	6	2	2	42.2414000475478	0.377421850416267	beige	NA
asc_day0	33416	5329	asc_day0	asc	day0	rep1	1.18206847019392	3	2	asc.day0	day0.rep1	3	1	2	2	48.8384029783238	0.280191411254263	beige	NA
asc_day0	24417	5049	asc_day0	asc	day0	rep1	0.491460867428431	3	0	asc.day0	day0.rep1	3	1	2	0	56.040730662195	0.174039346287833	beige	NA
asc_day0	29810	4951	asc_day0	asc	day0	rep1	1.02985575310299	3	0	asc.day0	day0.rep1	3	1	2	0	53.4383826119165	0.212394254787351	beige	NA
asc_day0	27228	4458	asc_day0	asc	day0	rep1	0.293815190245336	3	2	asc.day0	day0.rep1	3	1	2	2	51.963975407808	0.234124919676145	beige	NA
asc_day0	37051	5816	asc_day0	asc	day0	rep1	0.739521200507409	3	0	asc.day0	day0.rep1	3	0	2	0	52.0840349927809	0.232355412174783	beige	NA
asc_day0	48183	7213	asc_day0	asc	day0	rep1	0.960919826494822	8	7	asc.day0	day0.rep1	8	9	8	7	66.0569915506919	0.0264139086203055	beige	0.576173186302185
asc_day0	52126	6855	asc_day0	asc	day0	rep1	0.606223381805625	3	2	asc.day0	day0.rep1	3	0	2	2	61.5064311111168	0.0934826964647106	beige	NA
asc_day0	36339	5767	asc_day0	asc	day0	rep1	0.588898979058312	3	2	asc.day0	day0.rep1	3	4	2	2	61.5388448990794	0.0930049633377783	beige	NA
asc_day0	20088	4216	asc_day0	asc	day0	rep1	1.65272799681402	3	2	asc.day0	day0.rep1	3	1	2	2	52.7921860577818	0.221918272800194	beige	NA
asc_day0	20845	4369	asc_day0	asc	day0	rep1	1.48236987287119	3	2	asc.day0	day0.rep1	3	1	2	2	53.4302789310249	0.212513691516452	beige	NA
asc_day0	28956	5386	asc_day0	asc	day0	rep1	0.480038679375604	3	0	asc.day0	day0.rep1	3	1	2	0	48.8384029868071	0.28019141112923	beige	NA
asc_day0	21036	4436	asc_day0	asc	day0	rep1	0.66552576535463	3	0	asc.day0	day0.rep1	3	1	2	0	55.7250395495736	0.178692184226789	beige	NA
asc_day0	42433	6090	asc_day0	asc	day0	rep1	0.747060071171023	3	2	asc.day0	day0.rep1	3	4	2	2	42.6642993696475	0.371188915970044	beige	NA
asc_day0	37749	5720	asc_day0	asc	day0	rep1	0.800021192614374	3	2	asc.day0	day0.rep1	3	4	2	2	60.7008143492512	0.105356341569072	beige	NA
asc_day0	37429	5269	asc_day0	asc	day0	rep1	0.523658126051992	3	2	asc.day0	day0.rep1	3	1	2	2	48.8384029952905	0.280191411004197	beige	NA
asc_day0	28428	4899	asc_day0	asc	day0	rep1	0.914591248065288	3	0	asc.day0	day0.rep1	3	0	2	0	58.5027895024646	0.137752101186677	beige	NA
asc_day0	23530	5020	asc_day0	asc	day0	rep1	0.32299192520187	8	7	asc.day0	day0.rep1	8	9	8	7	67.3385544074125	0.00752549509674216	beige	0.718093633651733
