orig.ident	nCount_RNA	nFeature_RNA	sample	condition	time	rep	percent.mt	RNA_snn_res.0.5	seurat_clusters	cond.time	time.rep	initial_clusters	fastmnn_clusters	progen_clusters	if_progen_cluster	time.progen_clusters	raw_pseudotime	monocle_pseudotime	pscondition	sample_or_progen_cluster
asc_day0	36801	5786	asc_day0	asc	day0	rep1	0.440205429200293	3	2	asc.day0	day0.rep1	3	2	4	p4	p4	37.8847989487536	0.0277764660275936	white	p4
asc_day0	26514	4985	asc_day0	asc	day0	rep1	0.113147770988912	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	28.3028118094884	0.273675445499968	white	p0
asc_day0	39571	5933	asc_day0	asc	day0	rep1	1.32167496398878	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	34.12548183802	0.124250425719561	white	p0
asc_day0	73604	7114	asc_day0	asc	day0	rep1	0.328786478995707	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	32.7542789521127	0.159439096440325	white	p0
asc_day0	55968	6824	asc_day0	asc	day0	rep1	0.645011435105775	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	31.1699086961647	0.200098202258522	white	p0
asc_day0	20283	4514	asc_day0	asc	day0	rep1	0.69023320021693	3	4	asc.day0	day0.rep1	3	4	2	p2	p2	23.3470596750409	0.400853073132655	white	p2
asc_day0	28942	5029	asc_day0	asc	day0	rep1	0.47681570036625	11	8	asc.day0	day0.rep1	11	8	6	p6	p6	38.9448081783977	0.000573842603831198	white	p6
asc_day0	15805	3793	asc_day0	asc	day0	rep1	1.37931034482759	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	24.2083662022925	0.378749683409227	white	p1
asc_day0	54495	6632	asc_day0	asc	day0	rep1	0.271584549041196	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.4778320515039	0.0895455641337808	white	p0
asc_day0	26767	4801	asc_day0	asc	day0	rep1	0.717301154406545	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	25.3926292055522	0.348358381511616	white	p1
asc_day0	32481	5168	asc_day0	asc	day0	rep1	0.680397771004587	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	24.2021133373687	0.378910148360932	white	p1
asc_day0	37285	6048	asc_day0	asc	day0	rep1	0.761700415716776	3	2	asc.day0	day0.rep1	3	2	4	p4	p4	37.8571182615746	0.028486825228613	white	p4
asc_day0	42445	6269	asc_day0	asc	day0	rep1	0.308634703734244	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	28.6254206008537	0.265396455827725	white	p1
asc_day0	46876	7004	asc_day0	asc	day0	rep1	0.84478197798447	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	23.8902135732625	0.386914316241422	white	p1
asc_day0	30906	5240	asc_day0	asc	day0	rep1	0.44004400440044	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	27.136814433631	0.303598003381087	white	p0
asc_day0	28974	5355	asc_day0	asc	day0	rep1	1.56347069786705	11	8	asc.day0	day0.rep1	11	8	6	p6	p6	37.4261914417923	0.0395455402604359	white	p6
asc_day0	39146	5330	asc_day0	asc	day0	rep1	0.648853011801972	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.195438346065	0.0967925289822602	white	p0
asc_day0	31071	5675	asc_day0	asc	day0	rep1	1.17472884683467	3	4	asc.day0	day0.rep1	3	4	2	p2	p2	24.2435772065076	0.377846076477089	white	p2
asc_day0	41063	6059	asc_day0	asc	day0	rep1	0.241092954728101	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	31.1303391866628	0.201113659894116	white	p0
asc_day0	15500	4191	asc_day0	asc	day0	rep1	0.72258064516129	3	4	asc.day0	day0.rep1	3	4	1	p1	p1	24.0043120839818	0.38398624851002	white	p1
asc_day0	23979	4662	asc_day0	asc	day0	rep1	0.784019350264815	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	28.7984355705	0.26095643687851	white	p3
asc_day0	27371	5013	asc_day0	asc	day0	rep1	0.595520806693215	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	32.8493747905402	0.15699868723485	white	p0
asc_day0	23701	4633	asc_day0	asc	day0	rep1	1.33749630817265	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	23.8585697178159	0.38772638075871	white	p1
asc_day0	51010	6138	asc_day0	asc	day0	rep1	0	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.6516458953575	0.0337597862990272	white	p0
asc_day0	65729	7278	asc_day0	asc	day0	rep1	0.401649195940909	8	2	asc.day0	day0.rep1	8	2	4	p4	p4	37.3700331632639	0.0409867093184144	white	p4
asc_day0	32341	5452	asc_day0	asc	day0	rep1	1.05129711511703	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.2205297495467	0.0961486176077209	white	p0
asc_day0	47930	6395	asc_day0	asc	day0	rep1	1.08282912580847	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	33.281482826113	0.145909659100619	white	p0
asc_day0	63102	7385	asc_day0	asc	day0	rep1	0.440556559221578	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	31.0470041354639	0.203252256382116	white	p0
asc_day0	47726	5982	asc_day0	asc	day0	rep1	0.268197628127226	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	36.0205036913483	0.0756191832602866	white	p0
asc_day0	28505	5171	asc_day0	asc	day0	rep1	0.771794422031223	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	28.2907646710729	0.273984606741668	white	p0
asc_day0	43646	6605	asc_day0	asc	day0	rep1	1.88791641845759	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	25.1996430850574	0.353310912692494	white	p1
asc_day0	12914	3523	asc_day0	asc	day0	rep1	1.19250425894378	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	23.8585700933811	0.387726371120719	white	p1
asc_day0	18669	4215	asc_day0	asc	day0	rep1	0.87846162086882	3	0	asc.day0	day0.rep1	3	0	2	p2	p2	23.8585704689463	0.387726361482728	white	p2
asc_day0	21142	4402	asc_day0	asc	day0	rep1	1.83520953552171	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	29.7092714009678	0.237581995030107	white	p1
asc_day0	22659	4252	asc_day0	asc	day0	rep1	0.185356811862836	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	24.2204778227951	0.378438867387658	white	p1
asc_day0	17584	4532	asc_day0	asc	day0	rep1	0.352593266606005	3	0	asc.day0	day0.rep1	3	0	2	p2	p2	23.2448056052623	0.40347718137242	white	p2
asc_day0	22424	4666	asc_day0	asc	day0	rep1	1.123795932929	3	4	asc.day0	day0.rep1	3	4	1	p1	p1	23.8585708445115	0.387726351844737	white	p1
asc_day0	30127	5315	asc_day0	asc	day0	rep1	0.275500381717396	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	22.0513011110502	0.43410564422224	white	p1
asc_day0	20945	4233	asc_day0	asc	day0	rep1	0.816423967534018	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	28.3104496269802	0.273479439024553	white	p1
asc_day0	24805	4804	asc_day0	asc	day0	rep1	1.01592420882887	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	38.9448085539629	0.000573832965840571	white	p3
asc_day0	8730	2313	asc_day0	asc	day0	rep1	0.0229095074455899	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.6025903252692	0.0350186811865726	white	p0
asc_day0	28932	5405	asc_day0	asc	day0	rep1	1.33416286464814	3	4	asc.day0	day0.rep1	3	4	1	p1	p1	23.8585712200768	0.387726342206747	white	p1
asc_day0	43943	6015	asc_day0	asc	day0	rep1	0.609880982181462	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.8844872765119	0.0791097220299205	white	p0
asc_day0	33005	5553	asc_day0	asc	day0	rep1	0.587789728828965	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	37.6443314767868	0.033947493507962	white	p1
asc_day0	18429	4238	asc_day0	asc	day0	rep1	1.10152477074177	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	26.3969108668334	0.322585873990715	white	p1
asc_day0	30593	5260	asc_day0	asc	day0	rep1	0.176510966560978	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	31.4264399018368	0.193514937142343	white	p0
asc_day0	23513	4725	asc_day0	asc	day0	rep1	1.04197677880322	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	23.858571595642	0.387726332568756	white	p1
asc_day0	29757	5619	asc_day0	asc	day0	rep1	2.38263265786202	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	28.7984359460652	0.260956427240519	white	p3
asc_day0	29770	4864	asc_day0	asc	day0	rep1	0.456835740678535	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	37.6136139404485	0.0347357862417881	white	p1
asc_day0	37037	5984	asc_day0	asc	day0	rep1	0.213300213300213	8	2	asc.day0	day0.rep1	8	2	5	p5	p5	28.7984363216304	0.260956417602528	white	p5
asc_day0	20416	4260	asc_day0	asc	day0	rep1	1.10207680250784	3	0	asc.day0	day0.rep1	3	0	2	p2	p2	24.0241190020911	0.383477950922185	white	p2
asc_day0	47134	6299	asc_day0	asc	day0	rep1	0.146391140153605	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	31.426440277402	0.193514927504353	white	p0
asc_day0	23187	4542	asc_day0	asc	day0	rep1	1.26363910812093	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	28.7984366971956	0.260956407964538	white	p0
asc_day0	21085	4487	asc_day0	asc	day0	rep1	0.564382262271757	3	4	asc.day0	day0.rep1	3	4	1	p1	p1	23.8585719712072	0.387726322930765	white	p1
asc_day0	36084	5878	asc_day0	asc	day0	rep1	1.37179913535085	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	28.7984370727609	0.260956398326547	white	p3
asc_day0	41554	6190	asc_day0	asc	day0	rep1	0.079414737450065	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	30.2672903082892	0.223261762927693	white	p3
asc_day0	49012	6404	asc_day0	asc	day0	rep1	0.197910715743083	3	2	asc.day0	day0.rep1	3	2	2	p2	p2	34.1410985540473	0.123849659732507	white	p2
asc_day0	46303	6171	asc_day0	asc	day0	rep1	0.285078720601257	3	2	asc.day0	day0.rep1	3	2	2	p2	p2	38.2646090282287	0.0180295409296106	white	p2
asc_day0	38075	5579	asc_day0	asc	day0	rep1	0.472751149047932	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	29.690289198784	0.238069128239252	white	p0
asc_day0	21798	4771	asc_day0	asc	day0	rep1	1.54601339572438	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	24.0450626241495	0.382940482522806	white	p1
asc_day0	35414	5504	asc_day0	asc	day0	rep1	0.522392274241825	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	37.8691840940823	0.0281771842473608	white	p1
asc_day0	40322	5929	asc_day0	asc	day0	rep1	0.404245821139824	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	25.367657061831	0.348999232367186	white	p1
asc_day0	29714	5420	asc_day0	asc	day0	rep1	0.232213771286262	3	4	asc.day0	day0.rep1	3	4	2	p2	p2	23.8585723467724	0.387726313292775	white	p2
asc_day0	43659	6794	asc_day0	asc	day0	rep1	0.920772349343778	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.644331852352	0.0339474838699713	white	p0
asc_day0	28901	4914	asc_day0	asc	day0	rep1	0.377149579599322	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	31.0378208597309	0.203487923378756	white	p0
asc_day0	14472	3378	asc_day0	asc	day0	rep1	0.905196241017137	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.6067273059499	0.0862377730601297	white	p0
asc_day0	33657	5375	asc_day0	asc	day0	rep1	0.522922423270048	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	29.6902895743492	0.238069118601261	white	p3
asc_day0	52908	6800	asc_day0	asc	day0	rep1	0.689876767218568	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.618295410159	0.0346156474221968	white	p0
asc_day0	48152	7053	asc_day0	asc	day0	rep1	1.11521847482971	8	2	asc.day0	day0.rep1	8	2	4	p4	p4	38.764290971752	0.00520638867660539	white	p4
asc_day0	56005	7343	asc_day0	asc	day0	rep1	0.139273279171503	8	7	asc.day0	day0.rep1	8	7	4	p4	p4	37.4454382680415	0.0390516161021194	white	p4
asc_day0	46753	6337	asc_day0	asc	day0	rep1	0.417085534618099	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	36.0662210739837	0.0744459550383318	white	p0
asc_day0	34359	5967	asc_day0	asc	day0	rep1	0.544253325184086	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	30.2672906838544	0.223261753289702	white	p3
asc_day0	12320	3519	asc_day0	asc	day0	rep1	0.641233766233766	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	28.513163540426	0.268277267103772	white	p1
asc_day0	23999	4866	asc_day0	asc	day0	rep1	1.17088212008834	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	23.8739170699796	0.387332527356506	white	p1
asc_day0	35233	5866	asc_day0	asc	day0	rep1	0.388840007947095	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	23.1776206089544	0.405201324996059	white	p1
asc_day0	24781	4976	asc_day0	asc	day0	rep1	1.54957427061055	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	27.7164899327761	0.288722006200836	white	p1
asc_day0	77564	7377	asc_day0	asc	day0	rep1	0.302975607240472	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	31.198223099793	0.199371580227478	white	p0
asc_day0	23227	4760	asc_day0	asc	day0	rep1	0.542472122960348	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	22.4428864385769	0.42405653530405	white	p1
asc_day0	18005	4080	asc_day0	asc	day0	rep1	0.938628158844765	3	0	asc.day0	day0.rep1	3	0	2	p2	p2	24.1532341119172	0.380164517781515	white	p2
asc_day0	55384	6801	asc_day0	asc	day0	rep1	0.236530405893399	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	38.9448089295281	0.000573823327849832	white	p3
asc_day0	29742	5288	asc_day0	asc	day0	rep1	0.722883464461032	3	2	asc.day0	day0.rep1	3	2	2	p2	p2	31.9322584787218	0.180534302745069	white	p2
asc_day0	40829	6533	asc_day0	asc	day0	rep1	1.06052070832007	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.499835228496	0.037655647096134	white	p0
asc_day0	34887	5588	asc_day0	asc	day0	rep1	0.194915011322269	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	37.6443322279172	0.0339474742319806	white	p1
asc_day0	20254	4316	asc_day0	asc	day0	rep1	0.799842006517231	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	26.2524955466411	0.326291950751134	white	p1
asc_day0	23378	4796	asc_day0	asc	day0	rep1	0.84695012404825	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	27.1368148091962	0.303597993743096	white	p1
asc_day0	24895	4744	asc_day0	asc	day0	rep1	1.12472384012854	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	37.6443326034824	0.0339474645939899	white	p1
asc_day0	19330	4157	asc_day0	asc	day0	rep1	1.04500775995861	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	28.7984374483261	0.260956388688556	white	p3
asc_day0	32525	5385	asc_day0	asc	day0	rep1	1.01460415065334	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	33.1663476933924	0.148864329277683	white	p0
asc_day0	41555	6622	asc_day0	asc	day0	rep1	0.772470220190109	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	37.6443329790477	0.0339474549559992	white	p1
asc_day0	23803	4888	asc_day0	asc	day0	rep1	0.252069066924337	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	25.231373487989	0.352496627139224	white	p1
asc_day0	31005	5072	asc_day0	asc	day0	rep1	1.26431220770843	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	37.6443333546129	0.0339474453180085	white	p1
asc_day0	56943	6747	asc_day0	asc	day0	rep1	0.0561965474246176	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	26.3516996184532	0.323746113477137	white	p1
asc_day0	49542	6459	asc_day0	asc	day0	rep1	0.405716361874773	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	36.7200813511163	0.0576661814352581	white	p0
asc_day0	51969	6597	asc_day0	asc	day0	rep1	0.419480844349516	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	31.8744667456575	0.182017390540526	white	p0
asc_day0	20032	4163	asc_day0	asc	day0	rep1	0.439297124600639	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	27.1511094477893	0.303231155738528	white	p1
asc_day0	28398	5137	asc_day0	asc	day0	rep1	0.267624480597225	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	28.8263685525716	0.260239603127306	white	p3
asc_day0	38495	5714	asc_day0	asc	day0	rep1	0.685803351084556	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	38.5754314759497	0.0100530198196533	white	p0
asc_day0	19025	3975	asc_day0	asc	day0	rep1	0.352168199737188	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	28.2114019158706	0.276021263671876	white	p1
asc_day0	39246	5945	asc_day0	asc	day0	rep1	0.234418794272028	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.8414057811302	0.0288900487823581	white	p0
asc_day0	35319	5361	asc_day0	asc	day0	rep1	0.15572354823183	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	36.0675606431005	0.074411578173284	white	p0
asc_day0	28336	5071	asc_day0	asc	day0	rep1	0.82227555053642	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	28.2114022914359	0.276021254033886	white	p1
asc_day0	18827	4030	asc_day0	asc	day0	rep1	0.802039623944335	3	4	asc.day0	day0.rep1	3	4	1	p1	p1	22.0363635113682	0.43448898229859	white	p1
asc_day0	34584	5353	asc_day0	asc	day0	rep1	0.245778394633356	3	0	asc.day0	day0.rep1	3	0	2	p2	p2	26.4631403384294	0.3208862516431	white	p2
asc_day0	10491	3143	asc_day0	asc	day0	rep1	1.83014012010295	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.8680074097614	0.0282073810603473	white	p0
asc_day0	25102	5101	asc_day0	asc	day0	rep1	0.466098318859055	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	27.1368151847614	0.303597984105106	white	p1
asc_day0	33132	5528	asc_day0	asc	day0	rep1	0.235421948569359	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.4557119619968	0.0387879661073632	white	p0
asc_day0	15602	3797	asc_day0	asc	day0	rep1	0.705037815664658	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	28.4586257627027	0.269676849851061	white	p1
asc_day0	29260	5383	asc_day0	asc	day0	rep1	0.741626794258373	3	4	asc.day0	day0.rep1	3	4	3	p3	p3	28.2114026670011	0.276021244395895	white	p3
asc_day0	45332	6416	asc_day0	asc	day0	rep1	0.76325774287479	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.0149949334897	0.101423181305196	white	p0
asc_day0	21859	4721	asc_day0	asc	day0	rep1	0.452902694542294	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	23.3393785788663	0.401050190252844	white	p1
asc_day0	16675	3764	asc_day0	asc	day0	rep1	1.41529235382309	3	4	asc.day0	day0.rep1	3	4	1	p1	p1	23.8585727223376	0.387726303654784	white	p1
asc_day0	25329	4723	asc_day0	asc	day0	rep1	0.434284811875716	3	0	asc.day0	day0.rep1	3	0	2	p2	p2	25.2311531131632	0.352502282536583	white	p2
asc_day0	33937	5479	asc_day0	asc	day0	rep1	0.0147331820726641	11	8	asc.day0	day0.rep1	11	8	6	p6	p6	37.4055578253779	0.0400750531000372	white	p6
asc_day0	18714	4110	asc_day0	asc	day0	rep1	0.363364326172919	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	34.648249282035	0.110834838835928	white	p0
asc_day0	7610	2626	asc_day0	asc	day0	rep1	0.38107752956636	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	37.6336010022888	0.0342228656922451	white	p1
asc_day0	56803	7077	asc_day0	asc	day0	rep1	0.345052197947292	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.626207054168	0.0344126138385056	white	p0
asc_day0	24548	4710	asc_day0	asc	day0	rep1	1.20580087990875	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	33.3543904248985	0.144038658453615	white	p0
asc_day0	27091	5509	asc_day0	asc	day0	rep1	1.01878852755528	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	28.7984378238913	0.260956379050565	white	p3
asc_day0	21354	4435	asc_day0	asc	day0	rep1	0.159220754893697	3	0	asc.day0	day0.rep1	3	0	2	p2	p2	26.1404547556119	0.329167211985881	white	p2
asc_day0	12792	3451	asc_day0	asc	day0	rep1	1.10225140712946	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	28.4133897079957	0.27083772593304	white	p0
asc_day0	32499	5297	asc_day0	asc	day0	rep1	0.652327763931198	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	27.6279300760494	0.290994684933838	white	p1
asc_day0	37586	6027	asc_day0	asc	day0	rep1	0.928537221305805	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	38.9448093050933	0.000573813689859093	white	p3
asc_day0	54764	7373	asc_day0	asc	day0	rep1	0.151559418596158	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	26.3520084697454	0.32373818754106	white	p1
asc_day0	29670	5300	asc_day0	asc	day0	rep1	0.121334681496461	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	33.0980635249693	0.150616680547344	white	p0
asc_day0	62347	7478	asc_day0	asc	day0	rep1	0.585433140327522	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	31.0378212352961	0.203487913740765	white	p3
asc_day0	34951	6201	asc_day0	asc	day0	rep1	1.14732053446253	3	2	asc.day0	day0.rep1	3	2	4	p4	p4	38.9512140389323	0.000409451382552217	white	p4
asc_day0	28411	4875	asc_day0	asc	day0	rep1	0.802506071591989	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	34.9401024349176	0.103345119698702	white	p0
asc_day0	40609	6445	asc_day0	asc	day0	rep1	1.14752887290995	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	24.9344469459255	0.360116542779945	white	p1
asc_day0	41887	6307	asc_day0	asc	day0	rep1	0.39630434263614	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.4091040976158	0.0913093041051132	white	p0
asc_day0	54568	6678	asc_day0	asc	day0	rep1	0.639568978155696	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.138557548201	0.0469269821125057	white	p0
asc_day0	20045	4270	asc_day0	asc	day0	rep1	0.384135694686954	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	28.403611899854	0.271088650194217	white	p3
asc_day0	22354	4656	asc_day0	asc	day0	rep1	0.0626286123288897	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	26.571391672483	0.318108237836214	white	p1
asc_day0	22142	4562	asc_day0	asc	day0	rep1	0.501309728118508	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	27.5426699491155	0.293182683925906	white	p1
asc_day0	33207	5862	asc_day0	asc	day0	rep1	0.629385370554401	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	31.8744671212227	0.182017380902535	white	p3
asc_day0	49110	6872	asc_day0	asc	day0	rep1	0.30543677458766	8	2	asc.day0	day0.rep1	8	2	5	p5	p5	38.9448096806585	0.000573804051868465	white	p5
asc_day0	40444	5793	asc_day0	asc	day0	rep1	0.511818811195727	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	34.9228659104511	0.103787454228519	white	p0
asc_day0	27225	5309	asc_day0	asc	day0	rep1	1.35169880624426	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.6443337301781	0.0339474356800178	white	p0
asc_day0	43708	6220	asc_day0	asc	day0	rep1	0.237942710716574	3	2	asc.day0	day0.rep1	3	2	2	p2	p2	26.2185669562944	0.327162647572153	white	p2
asc_day0	16354	3985	asc_day0	asc	day0	rep1	0.947780359545065	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	26.1633268050287	0.328580255070963	white	p1
asc_day0	20912	4468	asc_day0	asc	day0	rep1	1.05202754399388	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	37.6443341057433	0.0339474260420271	white	p1
asc_day0	20062	4652	asc_day0	asc	day0	rep1	0.772604924733327	3	4	asc.day0	day0.rep1	3	4	2	p2	p2	18.9912701287405	0.512634083549857	white	p2
asc_day0	29805	5386	asc_day0	asc	day0	rep1	0.593860090588827	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	28.9523100142279	0.257007614141676	white	p0
asc_day0	37022	5410	asc_day0	asc	day0	rep1	0.921073956026147	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	22.1397837976497	0.431834945877569	white	p1
asc_day0	24318	5124	asc_day0	asc	day0	rep1	1.15141047783535	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	25.1736870019104	0.35397701402035	white	p1
asc_day0	20764	4412	asc_day0	asc	day0	rep1	0.539395106915816	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	24.4715718540808	0.371995134459679	white	p1
asc_day0	11552	2425	asc_day0	asc	day0	rep1	1.69667590027701	3	9	asc.day0	day0.rep1	3	9	0	p0	p0	24.4909275217763	0.371498417143724	white	p0
asc_day0	32534	5443	asc_day0	asc	day0	rep1	1.08194504210979	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	29.7079145241197	0.237616816057035	white	p1
asc_day0	21266	4448	asc_day0	asc	day0	rep1	0.822909809084924	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	33.173610314498	0.148677951327868	white	p0
asc_day0	52395	6189	asc_day0	asc	day0	rep1	0.412253077583739	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.787514029354	0.0815983104788169	white	p0
asc_day0	24244	4771	asc_day0	asc	day0	rep1	0.771324863883848	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	29.6934814932928	0.237987205570135	white	p0
asc_day0	28205	5107	asc_day0	asc	day0	rep1	0.865094841340188	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	36.4637566965385	0.0642441459073653	white	p0
asc_day0	38115	6116	asc_day0	asc	day0	rep1	0.884166338711793	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	23.9390425132767	0.385661237277353	white	p1
asc_day0	15301	3874	asc_day0	asc	day0	rep1	1.55545389190249	3	4	asc.day0	day0.rep1	3	4	1	p1	p1	28.2114030425663	0.276021234757904	white	p1
asc_day0	33558	5394	asc_day0	asc	day0	rep1	0.706239942785625	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	38.264609403794	0.0180295312916199	white	p0
asc_day0	18130	4341	asc_day0	asc	day0	rep1	0.397131825703254	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	27.1368155603266	0.303597974467115	white	p1
asc_day0	25064	4736	asc_day0	asc	day0	rep1	0.805936801787424	3	4	asc.day0	day0.rep1	3	4	1	p1	p1	28.2114034181315	0.276021225119913	white	p1
asc_day0	24557	5016	asc_day0	asc	day0	rep1	2.13788329193305	3	2	asc.day0	day0.rep1	3	2	2	p2	p2	24.3671100331075	0.374675899398916	white	p2
asc_day0	31881	5424	asc_day0	asc	day0	rep1	0.865719393996424	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	30.3238573368398	0.221810104269607	white	p0
asc_day0	40601	5999	asc_day0	asc	day0	rep1	0.78076894657767	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	27.7083990400335	0.288929639778244	white	p1
asc_day0	24050	4621	asc_day0	asc	day0	rep1	0.282744282744283	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	28.3542620646021	0.272355096699436	white	p1
