orig.ident	nCount_RNA	nFeature_RNA	sample	condition	time	rep	percent.mt	RNA_snn_res.0.5	seurat_clusters	cond.time	time.rep	initial_clusters	fastmnn_clusters	progen_clusters	if_progen_cluster	time.progen_clusters	raw_pseudotime	monocle_pseudotime	pscondition	sample_or_progen_cluster
white_day3	14993	3139	white_day3	white	day3	rep1	3.22150336823851	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	16.738980888961	0.62276640420488	white	white.day3
white_day3	16228	3423	white_day3	white	day3	rep1	3.28444663544491	4	6	white.day3	day3.rep1	4	6	NA	t4	day3	0.0213477144657783	0.999518902904343	white	white.day3
white_day3	45978	5712	white_day3	white	day3	rep1	2.95793640436731	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	2.31950215934358	0.94772715580309	white	white.day3
white_day3	28665	3751	white_day3	white	day3	rep1	0.80237223094366	5	0	white.day3	day3.rep1	5	0	NA	t5	day3	26.1041126664456	0.41171159991596	white	white.day3
white_day3	23836	3893	white_day3	white	day3	rep1	1.91726799798624	2	5	white.day3	day3.rep1	2	5	NA	t2	day3	14.4296399394229	0.674810252996516	white	white.day3
white_day3	11826	2672	white_day3	white	day3	rep1	3.36546592254355	1	4	white.day3	day3.rep1	1	4	NA	t1	day3	23.4080966889321	0.472469647748443	white	white.day3
white_day3	24074	4338	white_day3	white	day3	rep1	0.984464567583285	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	1.56880120640759	0.964645128391828	white	white.day3
white_day3	15067	3780	white_day3	white	day3	rep1	2.32295745669344	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	10.477639901807	0.76387345192492	white	white.day3
white_day3	21937	3855	white_day3	white	day3	rep1	0.961845284223002	5	5	white.day3	day3.rep1	5	5	NA	t5	day3	19.0643280833808	0.570361834927812	white	white.day3
white_day3	11252	2891	white_day3	white	day3	rep1	3.6526839672947	5	5	white.day3	day3.rep1	5	5	NA	t5	day3	21.9251740671661	0.505889139449018	white	white.day3
white_day3	17832	3507	white_day3	white	day3	rep1	0.672947510094213	1	0	white.day3	day3.rep1	1	0	NA	t1	day3	28.2093578146849	0.364267301928603	white	white.day3
white_day3	27679	4275	white_day3	white	day3	rep1	0.758697929838506	4	6	white.day3	day3.rep1	4	6	NA	t4	day3	0.0213474587233831	0.999518908667814	white	white.day3
white_day3	18449	3615	white_day3	white	day3	rep1	1.57732126402515	1	4	white.day3	day3.rep1	1	4	NA	t1	day3	16.8254579916947	0.620817535953308	white	white.day3
white_day3	13174	3087	white_day3	white	day3	rep1	3.80294519508122	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	6.14465780569154	0.861522551800019	white	white.day3
white_day3	41399	5563	white_day3	white	day3	rep1	1.59665692408029	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	15.2980412344922	0.655239757916487	white	white.day3
white_day3	14145	3415	white_day3	white	day3	rep1	1.93001060445387	1	4	white.day3	day3.rep1	1	4	NA	t1	day3	28.2093580704272	0.364267296165133	white	white.day3
white_day3	16226	3313	white_day3	white	day3	rep1	3.82102797978553	2	1	white.day3	day3.rep1	2	1	NA	t2	day3	8.74544754036412	0.80291054489077	white	white.day3
white_day3	24900	3876	white_day3	white	day3	rep1	1.34136546184739	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	15.3952167030325	0.653049788786125	white	white.day3
white_day3	26860	4269	white_day3	white	day3	rep1	3.06775874906925	4	6	white.day3	day3.rep1	4	6	NA	t4	day3	0.0213472029809878	0.999518914431284	white	white.day3
white_day3	19775	3505	white_day3	white	day3	rep1	1.724399494311	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	6.50328060949871	0.853440544256566	white	white.day3
white_day3	9340	2488	white_day3	white	day3	rep1	4.48608137044968	5	3	white.day3	day3.rep1	5	3	NA	t5	day3	3.8936939693174	0.912250800289757	white	white.day3
white_day3	27170	4231	white_day3	white	day3	rep1	1.98012513801987	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	10.4776401575494	0.76387344616145	white	white.day3
white_day3	13203	3071	white_day3	white	day3	rep1	1.18912368401121	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	14.9879349159586	0.662228386578841	white	white.day3
white_day3	31970	4525	white_day3	white	day3	rep1	1.72974663747263	5	0	white.day3	day3.rep1	5	0	NA	t5	day3	28.4374384540679	0.359127223192839	white	white.day3
white_day3	8976	2578	white_day3	white	day3	rep1	2.79634581105169	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	10.4776404132918	0.763873440397979	white	white.day3
white_day3	15807	3131	white_day3	white	day3	rep1	1.31587271462011	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	16.954064890862	0.617919220736941	white	white.day3
white_day3	18070	3800	white_day3	white	day3	rep1	2.90536801328168	4	6	white.day3	day3.rep1	4	6	NA	t4	day3	0.0213469472385925	0.999518920194755	white	white.day3
white_day3	13526	3009	white_day3	white	day3	rep1	3.12731036522253	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	4.48477143606318	0.898930139990717	white	white.day3
white_day3	17696	3498	white_day3	white	day3	rep1	2.4751356238698	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	3.93047565871351	0.911421879518394	white	white.day3
white_day3	17079	3352	white_day3	white	day3	rep1	2.98612330932724	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	2.52720260035719	0.943046369993514	white	white.day3
white_day3	14305	3008	white_day3	white	day3	rep1	3.80985669346382	1	4	white.day3	day3.rep1	1	4	NA	t1	day3	19.3555992178624	0.563797680386941	white	white.day3
white_day3	11635	3137	white_day3	white	day3	rep1	2.45810055865922	5	5	white.day3	day3.rep1	5	5	NA	t5	day3	14.4738323432067	0.673814322629145	white	white.day3
white_day3	15708	3123	white_day3	white	day3	rep1	0.986758339699516	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	0.182680842126191	0.995883061733848	white	white.day3
white_day3	52302	6067	white_day3	white	day3	rep1	1.79725440709724	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	2.59521428720527	0.941513642681381	white	white.day3
white_day3	19857	3923	white_day3	white	day3	rep1	1.88346678753085	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	14.987935171701	0.662228380815371	white	white.day3
white_day3	29802	4720	white_day3	white	day3	rep1	2.21461646869338	2	1	white.day3	day3.rep1	2	1	NA	t2	day3	6.51848736203644	0.853097841317944	white	white.day3
white_day3	8927	2616	white_day3	white	day3	rep1	3.12535006161084	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	13.1576779171879	0.70347548719121	white	white.day3
white_day3	14056	3453	white_day3	white	day3	rep1	2.68924302788845	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	4.53779355937823	0.8977352209949	white	white.day3
white_day3	21792	4212	white_day3	white	day3	rep1	2.23017621145374	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	5.87315159242744	0.867641279444775	white	white.day3
white_day3	8531	2946	white_day3	white	day3	rep1	3.85652326808112	1	4	white.day3	day3.rep1	1	4	NA	t1	day3	23.4080969446745	0.472469641984972	white	white.day3
white_day3	35967	5260	white_day3	white	day3	rep1	2.8248116328857	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	0.330780788996268	0.992545446626604	white	white.day3
white_day3	21974	4036	white_day3	white	day3	rep1	1.99781560025485	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	2.26114845734374	0.949042228505507	white	white.day3
white_day3	18723	3811	white_day3	white	day3	rep1	1.09491000373872	1	4	white.day3	day3.rep1	1	4	NA	t1	day3	22.8161666118971	0.485809522672755	white	white.day3
white_day3	22403	3879	white_day3	white	day3	rep1	1.67834665000223	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	14.9879354274434	0.6622283750519	white	white.day3
white_day3	24452	4112	white_day3	white	day3	rep1	1.81580238835269	5	5	white.day3	day3.rep1	5	5	NA	t5	day3	15.368677379204	0.65364788520694	white	white.day3
white_day3	28869	4722	white_day3	white	day3	rep1	1.26433198240327	2	1	white.day3	day3.rep1	2	1	NA	t2	day3	10.9633117923025	0.752928236392173	white	white.day3
white_day3	19618	3628	white_day3	white	day3	rep1	3.0533183810786	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	2.34826462014022	0.947078958246607	white	white.day3
white_day3	41336	5836	white_day3	white	day3	rep1	1.3087865299013	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	2.01568997055324	0.954573938482634	white	white.day3
white_day3	30516	4690	white_day3	white	day3	rep1	0.809411456285227	2	1	white.day3	day3.rep1	2	1	NA	t2	day3	9.68047235639852	0.781838606530237	white	white.day3
white_day3	14417	3103	white_day3	white	day3	rep1	2.03925920787959	2	1	white.day3	day3.rep1	2	1	NA	t2	day3	10.4776406690342	0.763873434634508	white	white.day3
white_day3	22629	4266	white_day3	white	day3	rep1	2.15210570506872	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	0.0213466914961973	0.999518925958225	white	white.day3
white_day3	31390	4531	white_day3	white	day3	rep1	1.36030582988213	1	0	white.day3	day3.rep1	1	0	NA	t1	day3	26.540119481835	0.401885648153926	white	white.day3
white_day3	11391	3195	white_day3	white	day3	rep1	3.13405319989465	5	5	white.day3	day3.rep1	5	5	NA	t5	day3	15.9496778020671	0.640554323530216	white	white.day3
white_day3	63241	6520	white_day3	white	day3	rep1	1.75677171455227	2	1	white.day3	day3.rep1	2	1	NA	t2	day3	7.97036222406852	0.820378049206221	white	white.day3
white_day3	27681	4693	white_day3	white	day3	rep1	0.856182941367725	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	10.4776409247766	0.763873428871038	white	white.day3
white_day3	16431	3494	white_day3	white	day3	rep1	2.3857342827582	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	16.3208557334295	0.632189370690107	white	white.day3
white_day3	85655	6579	white_day3	white	day3	rep1	0.62810110326309	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	6.0744591889398	0.86310456427693	white	white.day3
white_day3	20558	3987	white_day3	white	day3	rep1	2.67049323864189	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	2.14440475014247	0.951673192047799	white	white.day3
white_day3	49412	5904	white_day3	white	day3	rep1	1.94284789120052	2	1	white.day3	day3.rep1	2	1	NA	t2	day3	9.65408586365841	0.782433258713832	white	white.day3
white_day3	17085	3869	white_day3	white	day3	rep1	2.15393620134621	1	4	white.day3	day3.rep1	1	4	NA	t1	day3	17.6695657940082	0.601794524718769	white	white.day3
white_day3	23807	4533	white_day3	white	day3	rep1	2.58747427227286	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	12.9207695700332	0.708814509217931	white	white.day3
white_day3	30821	4892	white_day3	white	day3	rep1	1.46653255896953	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	3.90529167079784	0.91198943177148	white	white.day3
white_day3	23361	4307	white_day3	white	day3	rep1	1.75934249390009	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	16.192704109109	0.635077425725841	white	white.day3
white_day3	36193	5402	white_day3	white	day3	rep1	2.12748321498632	2	1	white.day3	day3.rep1	2	1	NA	t2	day3	11.4549739873217	0.741848021952958	white	white.day3
white_day3	26487	4523	white_day3	white	day3	rep1	3.02034960546683	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	14.9879356831858	0.66222836928843	white	white.day3
white_day3	15656	3565	white_day3	white	day3	rep1	1.76290240163516	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	15.4011137805323	0.652916890865716	white	white.day3
white_day3	39931	5689	white_day3	white	day3	rep1	2.96261050311788	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	9.41602794734971	0.787798187700389	white	white.day3
white_day3	29670	4649	white_day3	white	day3	rep1	2.48062015503876	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	13.1576781729303	0.703475481427739	white	white.day3
white_day3	41481	5567	white_day3	white	day3	rep1	1.19572816470191	1	4	white.day3	day3.rep1	1	4	NA	t1	day3	17.6695660497506	0.601794518955299	white	white.day3
white_day3	16629	3692	white_day3	white	day3	rep1	2.82638763605749	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	3.85475659290716	0.913128302128818	white	white.day3
white_day3	33245	5016	white_day3	white	day3	rep1	2.18679500676793	2	1	white.day3	day3.rep1	2	1	NA	t2	day3	8.62458139804157	0.805634412596975	white	white.day3
white_day3	16486	3569	white_day3	white	day3	rep1	2.84483804440131	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	14.9085575347968	0.664017253841377	white	white.day3
white_day3	16758	3875	white_day3	white	day3	rep1	1.47989020169471	4	6	white.day3	day3.rep1	4	6	NA	t4	day3	0.021346435753802	0.999518931721696	white	white.day3
white_day3	26033	5385	white_day3	white	day3	rep1	2.14343333461376	1	5	white.day3	day3.rep1	1	5	NA	t1	day3	21.9251743229085	0.505889133685547	white	white.day3
white_day3	21227	4470	white_day3	white	day3	rep1	3.30710887077778	4	6	white.day3	day3.rep1	4	6	NA	t4	day3	0.0213461800114068	0.999518937485167	white	white.day3
white_day3	33442	4891	white_day3	white	day3	rep1	1.93768315292148	4	6	white.day3	day3.rep1	4	6	NA	t4	day3	0.0213459242690115	0.999518943248637	white	white.day3
white_day3	36936	5585	white_day3	white	day3	rep1	1.54050249079489	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	6.05090470332989	0.863635393684208	white	white.day3
white_day3	22502	3936	white_day3	white	day3	rep1	2.64420940360857	4	6	white.day3	day3.rep1	4	6	NA	t4	day3	0.0213456685266162	0.999518949012108	white	white.day3
white_day3	15328	3890	white_day3	white	day3	rep1	2.85751565762004	2	1	white.day3	day3.rep1	2	1	NA	t2	day3	9.4120304010029	0.787888277341615	white	white.day3
white_day3	17730	3675	white_day3	white	day3	rep1	3.64918217710096	1	4	white.day3	day3.rep1	1	4	NA	t1	day3	19.4532908513447	0.561596078842494	white	white.day3
white_day3	19344	3843	white_day3	white	day3	rep1	1.56637717121588	2	1	white.day3	day3.rep1	2	1	NA	t2	day3	8.7937594474188	0.801821776432352	white	white.day3
white_day3	23143	3944	white_day3	white	day3	rep1	2.54072505725273	5	5	white.day3	day3.rep1	5	5	NA	t5	day3	14.473832598949	0.673814316865674	white	white.day3
white_day3	29498	4447	white_day3	white	day3	rep1	1.80351210251542	1	4	white.day3	day3.rep1	1	4	NA	t1	day3	14.9085577905392	0.664017248077907	white	white.day3
white_day3	30539	4849	white_day3	white	day3	rep1	2.68509119486558	4	6	white.day3	day3.rep1	4	6	NA	t4	day3	0.021345412784221	0.999518954775578	white	white.day3
white_day3	36317	5648	white_day3	white	day3	rep1	2.32122697359363	5	1	white.day3	day3.rep1	5	1	NA	t5	day3	11.3219121685058	0.744846734282455	white	white.day3
white_day3	18078	4107	white_day3	white	day3	rep1	2.7934506029428	2	1	white.day3	day3.rep1	2	1	NA	t2	day3	9.54277798360762	0.784941719181672	white	white.day3
white_day3	26125	4408	white_day3	white	day3	rep1	1.05645933014354	5	5	white.day3	day3.rep1	5	5	NA	t5	day3	21.9251745786509	0.505889127922077	white	white.day3
white_day3	23266	4117	white_day3	white	day3	rep1	2.2049342388034	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	14.9879359389282	0.662228363524959	white	white.day3
white_day3	17478	3378	white_day3	white	day3	rep1	2.608994164092	5	5	white.day3	day3.rep1	5	5	NA	t5	day3	7.97102919853457	0.820363018113361	white	white.day3
white_day3	27126	4282	white_day3	white	day3	rep1	2.98975152989752	5	5	white.day3	day3.rep1	5	5	NA	t5	day3	15.6606594756431	0.647067708260794	white	white.day3
white_day3	45492	5837	white_day3	white	day3	rep1	2.13004484304933	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	6.49301393957913	0.853671916335684	white	white.day3
white_day3	9956	2936	white_day3	white	day3	rep1	4.0980313378867	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	14.9085580462816	0.664017242314436	white	white.day3
white_day3	13719	3041	white_day3	white	day3	rep1	3.81223121218748	4	3	white.day3	day3.rep1	4	3	NA	t4	day3	2.97461269436212	0.932963431272447	white	white.day3
white_day3	15968	3357	white_day3	white	day3	rep1	3.0874248496994	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	2.97461295010451	0.932963425508976	white	white.day3
white_day3	39065	5315	white_day3	white	day3	rep1	1.91731729169333	5	3	white.day3	day3.rep1	5	3	NA	t5	day3	0.0213451570418257	0.999518960539049	white	white.day3
white_day3	12821	3027	white_day3	white	day3	rep1	2.16831760393105	0	0	white.day3	day3.rep1	0	0	NA	t0	day3	28.4599544750427	0.358619796867924	white	white.day3
white_day3	16623	3549	white_day3	white	day3	rep1	3.39890513144438	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	6.14465806143394	0.861522546036548	white	white.day3
white_day3	24510	4459	white_day3	white	day3	rep1	3.08037535699714	2	1	white.day3	day3.rep1	2	1	NA	t2	day3	8.51877601345681	0.808018867537581	white	white.day3
white_day3	23391	4380	white_day3	white	day3	rep1	1.14573981445855	5	5	white.day3	day3.rep1	5	5	NA	t5	day3	14.4296401951653	0.674810247233045	white	white.day3
white_day3	9300	2323	white_day3	white	day3	rep1	4.49462365591398	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	10.314452603343	0.767551079123137	white	white.day3
white_day3	17505	3591	white_day3	white	day3	rep1	2.26792345044273	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	6.5660503741673	0.85202595013102	white	white.day3
white_day3	19322	3711	white_day3	white	day3	rep1	3.74702411758617	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	6.65632166158102	0.849991575244399	white	white.day3
white_day3	22920	5270	white_day3	white	day3	rep1	2.44764397905759	5	5	white.day3	day3.rep1	5	5	NA	t5	day3	17.9139007069677	0.596288135864787	white	white.day3
white_day3	42810	5666	white_day3	white	day3	rep1	2.24713851903761	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	2.30011859377174	0.948163988379009	white	white.day3
white_day3	64589	6702	white_day3	white	day3	rep1	1.65972534022821	2	1	white.day3	day3.rep1	2	1	NA	t2	day3	8.68298794878465	0.804318148882896	white	white.day3
white_day3	36431	5519	white_day3	white	day3	rep1	1.67988800746617	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	4.48222084615574	0.898987620682556	white	white.day3
white_day3	26061	4528	white_day3	white	day3	rep1	1.86869268255247	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	14.9879361946706	0.662228357761489	white	white.day3
white_day3	27835	4585	white_day3	white	day3	rep1	1.49811388539608	2	1	white.day3	day3.rep1	2	1	NA	t2	day3	7.97036247981092	0.820378043442751	white	white.day3
white_day3	23539	4411	white_day3	white	day3	rep1	2.88032626704618	5	1	white.day3	day3.rep1	5	1	NA	t5	day3	11.4929892516463	0.74099130104794	white	white.day3
white_day3	17940	3497	white_day3	white	day3	rep1	2.23522853957637	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	5.42224471932555	0.87780302239898	white	white.day3
white_day3	23864	4313	white_day3	white	day3	rep1	4.08984244049615	2	1	white.day3	day3.rep1	2	1	NA	t2	day3	8.58686348603895	0.806484432300385	white	white.day3
white_day3	26847	4881	white_day3	white	day3	rep1	2.57384437739785	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	7.97036273555331	0.82037803767928	white	white.day3
white_day3	24224	3924	white_day3	white	day3	rep1	3.69468295904888	4	6	white.day3	day3.rep1	4	6	NA	t4	day3	0.0213449012994305	0.999518966302519	white	white.day3
white_day3	16856	3744	white_day3	white	day3	rep1	2.89511153298529	1	4	white.day3	day3.rep1	1	4	NA	t1	day3	20.2566909347645	0.543490466300072	white	white.day3
white_day3	16951	2711	white_day3	white	day3	rep1	0.271370420624152	1	0	white.day3	day3.rep1	1	0	NA	t1	day3	28.9763927249824	0.346981223449192	white	white.day3
white_day3	24276	4229	white_day3	white	day3	rep1	2.34387872796177	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	14.987936450413	0.662228351998018	white	white.day3
white_day3	23539	4743	white_day3	white	day3	rep1	1.89897616721186	1	4	white.day3	day3.rep1	1	4	NA	t1	day3	19.3555994736048	0.56379767462347	white	white.day3
white_day3	35882	5408	white_day3	white	day3	rep1	2.02051167716404	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	4.06130033085401	0.908473584050608	white	white.day3
white_day3	45141	5466	white_day3	white	day3	rep1	2.29724640570656	4	3	white.day3	day3.rep1	4	3	NA	t4	day3	0.0860918439120368	0.998059814031511	white	white.day3
white_day3	17694	3242	white_day3	white	day3	rep1	2.21544026223579	2	1	white.day3	day3.rep1	2	1	NA	t2	day3	8.62458165378397	0.805634406833504	white	white.day3
white_day3	32220	4840	white_day3	white	day3	rep1	0.971446306641837	4	6	white.day3	day3.rep1	4	6	NA	t4	day3	0.0213446455570352	0.99951897206599	white	white.day3
white_day3	10468	2740	white_day3	white	day3	rep1	5.09170806266718	4	6	white.day3	day3.rep1	4	6	NA	t4	day3	0.0213443898146399	0.99951897782946	white	white.day3
white_day3	27151	4435	white_day3	white	day3	rep1	2.1472505616736	4	6	white.day3	day3.rep1	4	6	NA	t4	day3	0.0213441340722447	0.999518983592931	white	white.day3
white_day3	24017	4197	white_day3	white	day3	rep1	1.09505766748553	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	15.2550433132132	0.656208769146225	white	white.day3
white_day3	32979	5339	white_day3	white	day3	rep1	1.07947481730798	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	13.1576784286726	0.703475475664268	white	white.day3
white_day3	16532	3816	white_day3	white	day3	rep1	3.00629082990564	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	3.85475684864956	0.913128296365347	white	white.day3
white_day3	22227	3906	white_day3	white	day3	rep1	1.84010437755882	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	9.54974312315851	0.784784751164597	white	white.day3
white_day3	24582	4224	white_day3	white	day3	rep1	2.00553250345781	5	5	white.day3	day3.rep1	5	5	NA	t5	day3	19.2218348402743	0.566812225745563	white	white.day3
white_day3	12658	2758	white_day3	white	day3	rep1	2.98625375256755	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	14.5095813733593	0.673008674108478	white	white.day3
white_day3	27698	4433	white_day3	white	day3	rep1	2.56697234457362	4	3	white.day3	day3.rep1	4	3	NA	t4	day3	2.77025428780349	0.937568900210398	white	white.day3
white_day3	18011	4004	white_day3	white	day3	rep1	1.33251901615679	5	5	white.day3	day3.rep1	5	5	NA	t5	day3	19.7214212189584	0.555553430046384	white	white.day3
white_day3	19189	3515	white_day3	white	day3	rep1	2.55354630256918	1	4	white.day3	day3.rep1	1	4	NA	t1	day3	17.669566305493	0.601794513191828	white	white.day3
white_day3	12992	3322	white_day3	white	day3	rep1	1.70874384236453	1	4	white.day3	day3.rep1	1	4	NA	t1	day3	19.3555997293472	0.56379766886	white	white.day3
white_day3	20827	4277	white_day3	white	day3	rep1	1.42603351418831	5	5	white.day3	day3.rep1	5	5	NA	t5	day3	13.9618231755509	0.685353081211648	white	white.day3
white_day3	27803	4667	white_day3	white	day3	rep1	1.20490594540158	4	6	white.day3	day3.rep1	4	6	NA	t4	day3	0.470767794577801	0.989390666665362	white	white.day3
white_day3	25943	4536	white_day3	white	day3	rep1	1.13710827583549	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	2.65344060733424	0.940201440686655	white	white.day3
white_day3	11400	3150	white_day3	white	day3	rep1	2.89473684210526	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	16.2157398433471	0.634558287021038	white	white.day3
white_day3	18171	3728	white_day3	white	day3	rep1	1.88211986131748	1	4	white.day3	day3.rep1	1	4	NA	t1	day3	19.412130452949	0.562523679225943	white	white.day3
white_day3	15508	3448	white_day3	white	day3	rep1	1.00593242197575	1	4	white.day3	day3.rep1	1	4	NA	t1	day3	19.3555999850896	0.563797663096529	white	white.day3
white_day3	25561	4142	white_day3	white	day3	rep1	1.932631743672	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	4.53779381512062	0.89773521523143	white	white.day3
white_day3	25969	4172	white_day3	white	day3	rep1	2.28349185567407	5	5	white.day3	day3.rep1	5	5	NA	t5	day3	14.4296404509077	0.674810241469575	white	white.day3
white_day3	27324	4381	white_day3	white	day3	rep1	1.99824330259113	2	1	white.day3	day3.rep1	2	1	NA	t2	day3	8.62458190952637	0.805634401070033	white	white.day3
white_day3	58206	5932	white_day3	white	day3	rep1	2.60626052297014	2	1	white.day3	day3.rep1	2	1	NA	t2	day3	8.79600073640766	0.801771266218493	white	white.day3
white_day3	9498	2513	white_day3	white	day3	rep1	2.72688987155191	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	14.9879367061554	0.662228346234548	white	white.day3
white_day3	16647	4110	white_day3	white	day3	rep1	1.51979335616027	10	4	white.day3	day3.rep1	10	4	NA	t10	day3	22.8161668676395	0.485809516909285	white	white.day3
white_day3	21717	3963	white_day3	white	day3	rep1	2.81346410646038	4	6	white.day3	day3.rep1	4	6	NA	t4	day3	0.0213438783298494	0.999518989356401	white	white.day3
white_day3	49709	6137	white_day3	white	day3	rep1	3.51445412299584	4	3	white.day3	day3.rep1	4	3	NA	t4	day3	2.59521454294766	0.94151363691791	white	white.day3
white_day3	30776	4775	white_day3	white	day3	rep1	0.844814140889004	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	10.477641180519	0.763873423107567	white	white.day3
white_day3	24364	4340	white_day3	white	day3	rep1	2.04810375964538	2	1	white.day3	day3.rep1	2	1	NA	t2	day3	8.70535693557063	0.803814036154914	white	white.day3
white_day3	27072	4605	white_day3	white	day3	rep1	1.89864066193853	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	0.592259180427301	0.986652708324519	white	white.day3
white_day3	25271	4083	white_day3	white	day3	rep1	2.60377507815282	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	1.30825503796692	0.970516857898153	white	white.day3
white_day3	18341	3652	white_day3	white	day3	rep1	1.08500081783981	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	2.97461320584691	0.932963419745506	white	white.day3
white_day3	33440	5088	white_day3	white	day3	rep1	1.74641148325359	5	5	white.day3	day3.rep1	5	5	NA	t5	day3	15.6606597313855	0.647067702497324	white	white.day3
white_day3	24313	4515	white_day3	white	day3	rep1	1.64109735532431	1	4	white.day3	day3.rep1	1	4	NA	t1	day3	20.6731971523206	0.534103984580426	white	white.day3
white_day3	31495	4733	white_day3	white	day3	rep1	2.71471662168598	4	6	white.day3	day3.rep1	4	6	NA	t4	day3	0.0213436225874541	0.999518995119872	white	white.day3
white_day3	17230	3704	white_day3	white	day3	rep1	4.26001160766106	2	1	white.day3	day3.rep1	2	1	NA	t2	day3	11.4819858903578	0.741239275376379	white	white.day3
white_day3	15340	3831	white_day3	white	day3	rep1	3.52672750977836	1	4	white.day3	day3.rep1	1	4	NA	t1	day3	17.0183127213671	0.616471316573347	white	white.day3
white_day3	23741	4016	white_day3	white	day3	rep1	2.35036434859526	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	14.1978629254553	0.680033634096099	white	white.day3
white_day3	15674	3360	white_day3	white	day3	rep1	3.20275615669261	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	7.97036299129571	0.82037803191581	white	white.day3
white_day3	12509	3076	white_day3	white	day3	rep1	2.80597969461987	1	4	white.day3	day3.rep1	1	4	NA	t1	day3	19.45605100595	0.561533875351516	white	white.day3
white_day3	14803	3363	white_day3	white	day3	rep1	3.2088090251976	2	3	white.day3	day3.rep1	2	3	NA	t2	day3	2.61838633032797	0.940991432087613	white	white.day3
white_day3	32377	4813	white_day3	white	day3	rep1	2.33499088859375	1	1	white.day3	day3.rep1	1	1	NA	t1	day3	9.44897532569628	0.787055677861341	white	white.day3
