Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
s1.up	GOBP_STRIATED_MUSCLE_TISSUE_DEVELOPMENT	GOBP_STRIATED_MUSCLE_TISSUE_DEVELOPMENT	56/2236	205/13084	0.000150794877340405	0.00488696731794567	0.00424104890959192	CACNA1G/EYA2/RARB/FGFR1/KCNK2/NOX4/DSP/TGFB1/WNT2/ENG/DKK1/IFT20/GLI1/VEGFA/TBX18/LOX/PDGFRB/WNT5A/TNNC1/FOXP1/ACVR1/FHL2/ID2/RGS4/PROX1/CENPF/ALDH1A2/SYNE1/MYO18B/PDGFRA/PIM1/FGF2/PRICKLE1/GATA6/ANKRD1/GJA1/SORBS2/TTN/RUNX1/ACTC1/PI16/GREM1/SMAD3/SHOX2/ZFPM2/AKAP13/HEG1/FOXC2/PLEC/SLC8A1/NEB/COL14A1/DLL1/ALPK2/MIR590/MIR199A1	56
s1.up	GOMF_CYTOKINE_BINDING	GOMF_CYTOKINE_BINDING	32/2236	99/13084	0.000152192693709249	0.00491813524255847	0.00426809731898234	CRLF1/CD74/LTBP1/NRP1/ENG/ACVR1/ITGA4/IL1R2/IL1R1/IL1RL1/IL18R1/NRP2/IL13RA2/GDF5/ZFP36/IL18BP/LRRC32/THBS1/FGF2/ACKR3/ACKR2/OSMR/SCUBE3/ADAM17/CD109/NBL1/PDPN/TGFBR2/GREM1/LTBP3/GREM2/ELANE	32
s2.up	GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	106/1954	488/13084	2.83165049150509e-05	0.0049768540977308	0.00488447690894596	PRKAR2B/ADIPOR2/ELOVL5/MSMO1/ME1/PDK3/PRKACA/ALDH3A2/HACD3/ACAT1/MCCC1/TIGAR/OSBPL6/SLC4A4/ME2/HADHA/DLD/SCD/LONP2/DECR1/ASAH1/PTGR1/PPARGC1A/OSBP/PDHX/LDHB/ADTRP/MAPK14/QKI/PPP2CA/EHHADH/PCCB/KAT2B/ACADL/SCP2/PLA2G4A/GNPAT/ACADM/OSBPL9/ACOT2/LYPLA1/SCPEP1/FABP3/LIAS/SLC25A16/PFKFB2/ACSL3/MCEE/MRS2/IL1B/CYP2E1/PRKAB2/PPARG/GSTM1/LPIN1/ECHDC3/CD36/HADHB/CYP2C8/IDH1/ETFBKMT/ETFA/NUDT7/OSBPL1A/NPC1/CYP4B1/MGST3/ABHD10/CYP4V2/AIG1/AUH/HSD17B12/OXSM/AKR1C2/ACSL1/PDK1/DBI/CPT2/AASDH/ABHD3/CYGB/PRKAA2/HAAO/PEX13/STARD4/ACAA2/SRR/GSTM4/INSR/DSEL/ETFDH/BPGM/ARV1/PCCA/MBLAC2/ACOT1/CYP4F12/ASAH2/BCO2/ADH5/ECI2/HSD17B8/CPT1B/HACD2/GSTA1/ACACA	106
s1.up	REACTOME_ION_CHANNEL_TRANSPORT	REACTOME_ION_CHANNEL_TRANSPORT	39/2236	129/13084	0.00015608814492283	0.00502960599554194	0.00436483480148113	MCOLN3/CAMK2B/ATP11A/CAMK2A/ATP2B1/ATP2A3/ATP8B1/TRPM3/ATP11C/ATP8B4/SGK3/TCIRG1/TRPV4/CLCN2/SGK1/FKBP1B/WNK4/RIPK3/ATP8B3/TRPM4/ATP1B1/ATP8B2/TRPC1/ATP10D/CAMK2D/ANO7/ANO4/MCOLN2/CLIC2/ATP1A1/SLC9B2/MLKL/CLCNKA/TPCN1/TRPV2/RYR1/ATP2A1/TRPV1/ATP6V1G2	39
s1.up	WP_NETWORK_MAP_OF_SARSCOV2_SIGNALING	WP_NETWORK_MAP_OF_SARSCOV2_SIGNALING	44/2236	151/13084	0.000157188222907419	0.00505062329900248	0.00438307421380471	TRO/PTGS2/CXCL2/BIRC5/NLRP1/APOL1/HIF1A/IL7/SERPINE1/AHR/CXCL12/COL7A1/FN1/IL1R2/DUSP1/EGR1/LBP/SAA2/IL6/IL33/IFI44L/FGF2/IFITM3/IGFBP3/GSN/DEPTOR/MX1/C1R/CXCL16/TGFBR2/PF4/CTSB/IFI27/FOS/JUNB/LRG1/RRM2/SAA1/C1S/ACTG1/IFITM1/IRF9/CFB/HP	44
s2.up	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	34/1954	113/13084	2.97819492719967e-05	0.00508101368210336	0.00498670314960372	SLC25A13/NDUFS1/CTPS2/ATP5F1B/ATP6V1A/ATP5PB/NDUFB3/ATP5F1E/NDUFA1/NDUFA5/NDUFB5/SDHC/NDUFB9/ATPSCKMT/NDUFC2/ATP5F1A/ATP5PF/NDUFV3/NDUFS4/NUDT2/ATP5F1C/ATP5PD/NDUFS5/NDUFB1/NDUFA12/MT-ND6/MT-ND2/MT-ND5/MT-ND3/MT-ND4/MT-ND4L/NDUFS3/MT-ATP8/ATP5PO	34
s2.up	GOBP_REGULATION_OF_BLOOD_PRESSURE	GOBP_REGULATION_OF_BLOOD_PRESSURE	37/1954	127/13084	2.98416881393608e-05	0.00508101368210336	0.00498670314960372	ATP1A2/RHOA/ABCC9/CTSZ/NCALD/LNPEP/GNA13/ADRA1A/SCPEP1/KCNJ8/MKKS/PPARG/POSTN/KL/SPX/ENPEP/BBS4/AGTR1/CORIN/EDNRA/GUCY1A1/F2RL1/ERAP1/ERAP2/ARHGAP42/AR/HSD11B2/F2R/RNLS/NR2F2/CYP4F12/ADRB3/UTS2B/ADH5/STK39/SUCNR1/GJA5	37
s1.up	GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	57/2236	210/13084	0.000159209905109895	0.00510104917565168	0.00442683522043002	HGF/HOMER3/HDAC7/NAV3/BCL3/ATP2B1/FGFR1/C1QTNF3/PIBF1/ELF4/PYCARD/TGFB1/JAK3/DHX58/NFKB1/ERBIN/FN1/IL1R2/IL1RL1/TIA1/ADCY7/SRGN/NMI/INHA/BTN2A2/ZFP36/LBP/XAF1/SYT11/C5AR2/APPL2/GPNMB/IL6/KLF4/TLR4/IL33/LRRC32/THBS1/PML/GATA6/EPHA2/RABGEF1/F2RL1/AXL/SOCS5/CD34/GAS6/ANXA4/SLC2A10/ELANE/PDCD1LG2/SIRPA/DLL1/AGER/MIR590/MIR199A1/MC1R	57
s1.up	GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE	GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE	85/2236	343/13084	0.000160646787891691	0.0051325055916218	0.00445413399080646	WNT16/CD74/HGF/CD44/MUSK/HIPK2/LPAR2/PRKCZ/FGFR1/NOX4/IL11/NRP1/HTR2A/NECAB2/PYCARD/PRKD2/TGFB1/GSDME/DKK1/MAP2K6/FBXW7/TRPV4/IL26/TPD52L1/VEGFA/PDGFRB/WNT5A/CCN2/TEK/DOK4/PLA2G5/TNFRSF19/LIF/EDA2R/PDGFRA/ANKRD6/GPNMB/IL6/TLR4/THBS1/SEMA7A/FGF5/FGF2/MAPK8IP3/MAP3K12/FGF7/IGF1R/ERBB2/IGFBP4/ACKR3/DOK3/TPBG/EGFR/IGFBP3/PTPRJ/PRKCA/SH3RF1/FGF18/XDH/FGFR4/DDR2/NEK10/HAND2/F2RL1/BMPER/DIRAS2/SERPINF2/IGFBP6/ADAM9/SEMA4C/ROR2/CDH2/PDGFD/SPHK1/ERN1/F2R/GAS6/TNFAIP8L3/ROR1/LRRK2/FGF16/C5AR1/ELANE/LPAR1/AGER	85
s3.up	GOBP_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	GOBP_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	4/350	8/13084	3.23614333466951e-05	0.00513847083545497	0.00474787800196036	CD74/NOD2/HLA-DRB1/HLA-DRA	4
s3.up	REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	4/350	8/13084	3.23614333466951e-05	0.00513847083545497	0.00474787800196036	FCN1/MASP1/C1QB/C1S	4
s4.up	GOCC_PHOTORECEPTOR_RIBBON_SYNAPSE	GOCC_PHOTORECEPTOR_RIBBON_SYNAPSE	4/327	7/13084	1.26334701648062e-05	0.00515251221644634	0.00464829865820886	DNM1/CDH23/EGFLAM/CACNB2	4
s4.up	GOBP_PROSTATE_GLAND_MORPHOGENESIS	GOBP_PROSTATE_GLAND_MORPHOGENESIS	6/327	22/13084	1.23824731455559e-05	0.00515251221644634	0.00464829865820886	FGFR2/FGF10/HOXA13/SOX9/HOXB13/CYP7B1	6
s6.up	KEGG_MEDICUS_REFERENCE_BETA_OXIDATION	KEGG_MEDICUS_REFERENCE_BETA_OXIDATION	7/1587	11/13084	8.06808476101354e-05	0.00516710403413161	0.00487269855961213	ACAT1/ACADL/ACADM/ECHS1/HADH/ACAA2/ACADSB	7
s6.up	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	38/1587	167/13084	8.13252074019468e-05	0.00517602111955124	0.00488110757731201	RETSAT/GSTO2/SLC46A1/STARD7/COQ9/QPRT/NMRK1/CUBN/PNPO/COQ5/PCCB/RBP1/SPR/COQ6/PPCS/GCHFR/RBP4/IDH1/MMAB/ALDH1L1/GPC3/NAPRT/PANK1/LDLRAP1/PDXK/NAXE/PDSS2/CYB5A/COQ7/COQ2/PCCA/LPL/SHMT1/RNLS/TCN2/VKORC1L1/DHFR/NFS1	38
s1.up	GOMF_PROTEIN_TYROSINE_KINASE_ACTIVITY	GOMF_PROTEIN_TYROSINE_KINASE_ACTIVITY	35/2236	112/13084	0.000162735291746339	0.00518454412518423	0.00449929450686133	CLK1/MUSK/STYK1/HIPK2/PKM/FGFR1/NRP1/PDGFRL/JAK3/MET/MAP2K6/PDGFRB/EFEMP1/EPHA4/NRP2/TEK/PDGFRA/IGF1R/ERBB2/EPHA2/DYRK3/EGFR/CRIM1/TTN/FGFR4/DDR2/MELK/WEE1/AXL/PBK/ROR2/PEAK1/CLK2/ROR1/IGF2R	35
s1.up	WP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	WP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	14/2236	30/13084	0.000163702931986645	0.00518607209816118	0.00450062052516802	SEC14L2/MXI1/FOSB/LMO2/IL6/PIM1/FLI1/RUNX1/TNXB/FOS/CD34/GATA2/CIITA/MUC1	14
s1.up	WP_COMPLEMENT_SYSTEM	WP_COMPLEMENT_SYSTEM	22/2236	59/13084	0.000163517631447927	0.00518607209816118	0.00450062052516802	PLAUR/DCN/CD59/LAMB1/VTN/C9/F10/MASP1/C5AR2/LAMC1/THBS1/SERPING1/PRKCA/PTX3/ITGA2/FPR1/C1S/PROS1/CD55/C5AR1/ELANE/CFB	22
s1.up	GOBP_REGULATION_OF_BONE_MINERALIZATION	GOBP_REGULATION_OF_BONE_MINERALIZATION	23/2236	63/13084	0.000169542779099362	0.00535603210835464	0.00464811664474678	ATP2B1/HIF1A/PTN/MGP/TENT5A/ACVR1/ACVR2A/SRGN/TRPM4/FBN2/CCN1/ECM1/OSR1/GJA1/BMP6/ANKH/DDR2/SGMS2/OSR2/GREM1/SMAD3/LTBP3/SLC8A1	23
s1.up	GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	45/2236	156/13084	0.000172000033096657	0.0054184814895645	0.00470231198980509	BAIAP2L1/SCIN/LIMCH1/NAV3/SPAG5/RAPGEF3/CTTN/PXN/NRP1/PYCARD/SFRP1/STMN2/ARHGEF10/MET/LIMK1/TRPV4/PROX1/CCN2/GPSM2/AKAP9/BAIAP2L2/PLXNA3/MAP1B/NES/SWAP70/KATNBL1/CDK5RAP2/FCHSD2/ABI2/GSN/CENPJ/F2RL1/SMAD3/SERPINF2/CEP120/BAIAP2/PDE4DIP/PRKD1/FLNA/DYNC1H1/OCLN/FCHSD1/LPAR1/DCTN1/FMN1	45
s5.up	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	14/406	112/13084	9.25126670063816e-06	0.00556556204710392	0.00517194499443045	HTR2A/LEPR/ADRA1A/P2RX4/LPAR4/PTH1R/NPY1R/AVPR1A/GABRB3/ADORA2B/NMUR1/LEP/OXTR/GRIN2B	14
s2.up	GOMF_ACTIVE_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_ACTIVE_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	52/1954	201/13084	3.3545637676734e-05	0.00562379713482108	0.00551941180235818	SLC25A13/ATP2C1/ATP1A2/NDUFS1/ABCC9/SLC4A4/ATP6V1D/ATP5F1B/SLC29A1/ATP6V1A/NDUFB3/SLC17A5/KCNJ8/NDUFA1/COX6B1/NDUFA5/ATP6V1E1/COX7B/ATP1A4/SLC41A1/NDUFB5/SLC18B1/NDUFB9/SURF1/NDUFC2/NDUFV3/NDUFS4/GHITM/NDUFS5/UQCRFS1/UQCRH/COX5A/SLC25A18/NDUFB1/NDUFA12/SLC24A3/SLC38A3/NDUFA4/SLC9A6/MT-ND6/MT-CO2/MT-CYB/SLC5A3/MT-ND2/MT-ND5/MT-CO1/MT-ND3/MT-ND4/MT-CO3/MT-ND4L/NDUFS3/ATP6V1E2	52
s1.up	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	33/2236	104/13084	0.000179497200470865	0.00563891205267526	0.00489360788734234	DCN/CD44/VCAN/HEXB/B4GALT1/CEMIP/HAS1/OGN/DSE/ABCC5/SDC1/FMOD/HS3ST2/SLC35B3/HS3ST3B1/OMD/CHSY1/LYVE1/LUM/CSGALNACT1/EXT2/HS3ST3A1/ACAN/NDST2/CHST14/CSGALNACT2/GLB1/HPSE/CHST15/EXT1/GPC6/PRELP/PAPSS2	33
s1.up	GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION	GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION	70/2236	272/13084	0.000181761103331011	0.00569417145379763	0.00494156356366007	KRIT1/DCN/DPEP1/CD74/LIMCH1/NGFR/SP100/NAV3/FBLN1/NRP1/RIN3/TIMP1/SFRP1/TGFB1/HAS1/SERPINE1/ENG/CXCL12/ADTRP/DPYSL3/WNT5A/IGFBP5/NFE2L2/EPHA4/FOXO3/DUSP1/RECK/PLXNA3/C5AR2/KLF4/CCN3/IL33/SULF1/THBS1/CYP19A1/CYP1B1/FGF2/CDH11/PHLDB2/SLIT2/IGFBP3/OGT/GNRH1/PTPRJ/DLG5/GJA1/THY1/RABGEF1/NBL1/STC1/SAP30/BMERB1/GREM1/PIP5KL1/COL3A1/CLIC4/PODN/GPR173/ROBO2/NR2F2/IFITM1/SRGAP1/ADARB1/ELANE/DPP4/ADGRG1/MIR199A1/MIR138-1/TAFA5/SRGAP2	70
s1.up	GOCC_MICROFIBRIL	GOCC_MICROFIBRIL	8/2236	12/13084	0.000185209135517715	0.00573843030321097	0.00497997264905644	LTBP1/FBN2/ADAMTS10/FBN1/EFEMP2/ADAMTSL5/THSD4/MFAP5	8
s1.up	GOCC_SEMAPHORIN_RECEPTOR_COMPLEX	GOCC_SEMAPHORIN_RECEPTOR_COMPLEX	8/2236	12/13084	0.000185209135517715	0.00573843030321097	0.00497997264905644	PLXNA2/NRP1/PLXNA1/NRP2/PLXNA3/PLXNC1/ERBB2/PLXNB1	8
s1.up	GOMF_NADPLUS_NUCLEOTIDASE_CYCLIC_ADP_RIBOSE_GENERATING	GOMF_NADPLUS_NUCLEOTIDASE_CYCLIC_ADP_RIBOSE_GENERATING	8/2236	12/13084	0.000185209135517715	0.00573843030321097	0.00497997264905644	CD38/BST1/IL1R1/IL1RL2/IL1RL1/IL18R1/TLR4/IL1RAP	8
s1.up	GOMF_SEMAPHORIN_RECEPTOR_ACTIVITY	GOMF_SEMAPHORIN_RECEPTOR_ACTIVITY	8/2236	12/13084	0.000185209135517715	0.00573843030321097	0.00497997264905644	PLXNA2/NRP1/MET/PLXNA1/NRP2/PLXNA3/PLXNC1/PLXNB1	8
s3.up	GOBP_T_CELL_ACTIVATION	GOBP_T_CELL_ACTIVATION	25/350	384/13084	3.87357321118088e-05	0.00598874805675991	0.00553352272854841	CD74/TCF7/P2RX7/ICAM1/CCL2/IGFBP2/IL1RL2/RAC2/RIPK3/DOCK2/GPNMB/LAPTM5/F2RL1/SMAD3/NOD2/PLA2G2A/ZP3/HLA-DRB1/HLA-DRB5/PNP/HLA-DOA/HLA-DRA/HLA-DPB1/HLA-DPA1/HLA-DOB	25
s2.up	GOMF_PROTON_CHANNEL_ACTIVITY	GOMF_PROTON_CHANNEL_ACTIVITY	11/1954	20/13084	3.63935250017948e-05	0.00600879154461452	0.0058972601916784	ATP5F1B/ATP6V1A/ATP5PB/ATP5F1E/ATP5F1A/ATP5PF/ATP5F1C/ATP5PD/MT-ATP8/ATP5PO/NOX5	11
s1.up	WP_NRF2_PATHWAY	WP_NRF2_PATHWAY	31/2236	96/13084	0.000195519991306691	0.00604129989577223	0.00524281147561533	HGF/ABCC2/SLC2A3/SLC6A16/GSTT2/SLC39A14/TGFB1/ABCC3/SLC2A9/ABCC5/NFE2L2/SLC2A1/EGR1/ABCC4/SLC6A6/GSTM1/EPHA2/SLC39A1/SLC2A12/SLC7A11/TGFBR2/CES4A/NQO1/MAFF/SLC6A9/MAFG/SLC6A17/SLC2A10/TXNRD1/CES1/AGER	31
s1.up	GOBP_RESPONSE_TO_OXYGEN_LEVELS	GOBP_RESPONSE_TO_OXYGEN_LEVELS	73/2236	287/13084	0.00019687255163964	0.00604994179125847	0.00525031115773805	CD38/FAS/HIPK2/PDK3/PTGS2/KCNK2/PLOD1/MMP2/HIF1A/SLC7A5/EEF2K/SFRP1/PLAT/NDRG1/TGFB1/SLC1A1/CA9/CXCL12/COL1A1/CPT1A/BIRC2/TRPV4/VEGFA/STC2/NFE2L2/EPHA4/SLC2A1/FOXO3/TEK/EGR1/APAF1/PLAU/PTGIS/HIF3A/LIF/AJUBA/SCN2A/MYC/THBS1/PML/GATA6/PMAIP1/ATM/VEGFC/ADAM17/NR4A2/FMN2/KCNMA1/MMP14/STC1/ACE/CBS/DDR2/ITGA2/VEGFD/SMAD3/NKX3-1/FOS/ARNT2/NDNF/PLK3/OXTR/ABAT/KCND2/ZFP36L1/PLEKHN1/RYR1/DPP4/LPAR1/MDM4/AGER/MALAT1/EGLN2	73
s1.up	GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	78/2236	311/13084	0.000196369255473157	0.00604994179125847	0.00525031115773805	ZMYND10/ANLN/RUFY3/MUSK/CAMK2B/FSCN1/PLXNA2/FGFR1/RAB11FIP3/NRP1/EEF2K/STMN2/ANKRD27/PTN/LIMK1/CXCL12/IFT20/CAPRIN2/PTK7/VEGFA/DPYSL3/WNT5A/PLXNA1/FN1/NFE2L2/EPHA4/P3H1/FKBP1B/RAC2/PLXNA3/MAP1B/DLG4/DZIP1/AVIL/PLXNC1/SKIL/PLCE1/ABI2/SEMA7A/IGF1R/SLIT2/FEZ1/CENPJ/PTPRD/ROBO3/PROM2/TIAM1/FZD1/AUTS2/DDR2/DISC1/PLXNB1/ITGA2/F2RL1/NDEL1/ISLR2/SHOX2/CEP120/ROR2/NLGN1/NEGR1/NDNF/CEP135/FBXW8/BAIAP2/BDNF/EPS8L2/CDH4/CAMK1D/PRKD1/ROBO2/ROR1/TRPV2/RELN/FLNA/OCLN/L1CAM/TENM3	78
s4.up	GOCC_SIDE_OF_MEMBRANE	GOCC_SIDE_OF_MEMBRANE	27/327	440/13084	1.60857355604193e-05	0.00609189785295307	0.00549575807417633	GPC4/FCN1/ITGA6/IL27RA/CXCL12/CD83/IL1RL1/XPNPEP2/IL13RA2/OMG/CDH13/ITGA9/PGM5/SCUBE1/ACE/ICOSLG/AZGP1/VCAM1/CCR1/TNFRSF10C/JUP/CD163/LYNX1/EFNA5/LSAMP/HLA-DRB1/MYZAP	27
s6.up	GOBP_UBIQUINONE_METABOLIC_PROCESS	GOBP_UBIQUINONE_METABOLIC_PROCESS	9/1587	18/13084	9.67280129066485e-05	0.00611834535959523	0.00576974112074745	AIFM2/COQ9/COQ5/COQ6/RTN4IP1/PDSS2/COQ7/COQ2/PPTC7	9
s6.up	WP_METABOLIC_EPILEPTIC_DISORDERS	WP_METABOLIC_EPILEPTIC_DISORDERS	22/1587	78/13084	9.98393006512817e-05	0.00627640069799806	0.00591879095885545	MDH1/CPS1/MPC1/ACAT1/DLD/SLC25A1/SLC25A15/GCDH/ALDOC/PCK1/ECHS1/CDO1/PDHA1/HADH/SUOX/SLC2A5/PGAM2/ALDH7A1/GPT/SHMT1/DHTKD1/SLC2A4	22
s6.up	KEGG_GLYCOLYSIS_GLUCONEOGENESIS	KEGG_GLYCOLYSIS_GLUCONEOGENESIS	16/1587	48/13084	0.000102043772519743	0.00637586912810856	0.00601259198800538	ALDH3A2/PGM1/DLD/PCK2/ALDOC/ALDH2/PCK1/ACSS2/PDHA1/ALDH3B2/ALDH1B1/ALDH9A1/PGAM2/ALDH7A1/PDHB/BPGM	16
s1.up	GOBP_MONOATOMIC_ANION_TRANSPORT	GOBP_MONOATOMIC_ANION_TRANSPORT	34/2236	109/13084	0.000208509917959691	0.00639014906181901	0.00554555268074716	ABCC2/SLC4A7/GOPC/MCOLN3/ABCC9/ATP8B1/P2RX5/SLC4A11/SLC26A4/APOL1/ABCC1/SLC39A14/SLC1A1/ABCC3/SLC1A2/ABCC5/CLCN2/ABCC4/WNK4/SLC12A6/ANO7/SLC12A9/ANO4/SLC25A27/CLIC2/STC1/GABRB3/CLIC4/TCAF2/LRRC8D/GABRA5/CLCNKA/SLC4A5/SLC12A8	34
s1.up	GOBP_APPENDAGE_MORPHOGENESIS	GOBP_APPENDAGE_MORPHOGENESIS	37/2236	122/13084	0.000212016495801568	0.00646249199905429	0.00560833393446083	PLXNA2/RARB/FGFR1/SALL4/SALL1/RPGRIP1L/DKK1/MYH3/WNT5A/PRRX1/RECK/RUNX2/GDF5/HOXD9/ALDH1A2/ZNF141/FRAS1/FBN2/PRICKLE1/OSR1/AFF3/CACNA1C/GJA1/NPR2/HAND2/OSR2/FZD6/GREM1/C2CD3/COL3A1/SHOX2/RARG/EXT1/PTCH1/DYNC2H1/IFT140/FMN1	37
s1.up	GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING	GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING	37/2236	122/13084	0.000212016495801568	0.00646249199905429	0.00560833393446083	TFPI/PLAUR/NEO1/FAP/PLAT/CCN4/PTN/SERPINE1/VTN/ADTRP/NFE2L2/EPHA4/FKBP1B/PLAU/SRSF6/PDGFRA/SERPINE2/KLF4/IL33/THBS1/FGF2/IGF1R/PHLDB2/SERPING1/CD109/DDR2/F2RL1/SMAD3/SERPINF2/HPSE/FOXC2/F2R/ACTG1/PROS1/FLNA/OCLN/TAFA5	37
s1.up	GOBP_EMBRYONIC_DIGESTIVE_TRACT_DEVELOPMENT	GOBP_EMBRYONIC_DIGESTIVE_TRACT_DEVELOPMENT	12/2236	24/13084	0.000213706560330197	0.0064964490226522	0.00563780280309314	GLI2/RARB/FOXF1/SALL1/ID2/TCF21/ALDH1A2/PDGFRA/HLX/FOXF2/SHOX2/SIX2	12
s4.up	GOBP_HUMORAL_IMMUNE_RESPONSE	GOBP_HUMORAL_IMMUNE_RESPONSE	12/327	110/13084	1.90420362498053e-05	0.00656775874992746	0.00592505226620945	FCN1/TF/IL7/C5/CD83/C7/CXCL14/SERPING1/CXCL5/CXCL1/CCL13/HLA-DRB1	12
s4.up	GOBP_CELL_CHEMOTAXIS	GOBP_CELL_CHEMOTAXIS	17/327	209/13084	1.98197170876725e-05	0.00656775874992746	0.00592505226620945	C5/CXCL12/SMOC2/CCN3/CYP19A1/ITGA9/CXCL14/VCAM1/CXCL5/CXCL1/CCR1/LGALS9/CYP7B1/CMKLR1/CCL13/CAMK1D/MMP28	17
s1.up	GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	33/2236	105/13084	0.000219466655084456	0.00665361541946906	0.00577419626195605	RARB/NOX4/TGFB1/DKK1/IFT20/VEGFA/TBX18/PDGFRB/FOXP1/ACVR1/FHL2/RGS4/PROX1/SYNE1/MYO18B/PDGFRA/PRICKLE1/GATA6/SORBS2/TTN/ACTC1/PI16/GREM1/SHOX2/AKAP13/PLEC/SLC8A1/NEB/COL14A1/DLL1/ALPK2/MIR590/MIR199A1	33
s1.up	GOMF_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	98/2236	410/13084	0.00022101144643648	0.00668248550378182	0.00579925054033128	TSPOAP1/CACNA1G/SLC38A5/SLC4A7/MCOLN3/SLC9A7/CACNB1/KCNAB2/ABCC9/ATP2B1/ATP2A3/KCNK2/TRPM3/P2RX5/SLC4A11/SLC8B1/ITPR3/KCNK6/KCND1/SLC30A4/SLC39A14/KCNN4/GRIN2D/CACNG7/SLC1A1/NCS1/CHRNE/SLC2A9/STIM2/SLC1A2/SLC15A3/TCIRG1/SLC11A2/TRPV4/KCNA1/SLC38A1/PKD2/FKBP1B/HVCN1/GRIA3/TRPM4/SLC6A6/SLC38A2/KCNK1/SCN2A/CALHM2/SLC40A1/SLC12A6/SLC16A3/CACNG8/ATP1B1/KCNH1/SLC39A1/TRPC1/SLC12A9/SLC25A37/TMCO3/CACNA1C/KCNE4/SLC25A27/MCOLN2/SLC25A28/GRIA1/KCNMA1/CACNA2D3/KCNJ15/SLC13A3/SLC45A1/KCNT2/SLC30A7/ATP1A1/SLC9B2/GRIK2/CACNB2/CATSPER2/MFSD2A/KCNS3/ZDHHC13/KCNJ14/CACNB4/SLC8A1/GRIN2A/KCNJ12/KCND2/KCNQ5/RASA3/TPCN1/TRPV2/SLC4A5/RYR1/ATP2A1/SLC6A9/TRPV1/SCN8A/SLC2A10/ATP6V1G2/SLC12A8/NDUFA7	98
s6.up	GOBP_MITOCHONDRIAL_CALCIUM_ION_HOMEOSTASIS	GOBP_MITOCHONDRIAL_CALCIUM_ION_HOMEOSTASIS	10/1587	22/13084	0.000108761829520534	0.00668402175457141	0.00630318703877033	MICU1/C19orf12/RAP1GDS1/AFG3L2/MAIP1/LETM1/BNIP3/SMDT1/ANXA6/TGM2	10
s6.up	WP_TRYPTOPHAN_METABOLISM	WP_TRYPTOPHAN_METABOLISM	10/1587	22/13084	0.000108761829520534	0.00668402175457141	0.00630318703877033	ACAT1/DLD/GCDH/ALDH2/CAT/ECHS1/KYAT3/HADH/CYP1A1/INMT	10
s6.up	GOMF_STEROID_DEHYDROGENASE_ACTIVITY	GOMF_STEROID_DEHYDROGENASE_ACTIVITY	11/1587	26/13084	0.000109378539247749	0.00668402175457141	0.00630318703877033	HSD17B6/DHRS9/HSD17B14/HSDL2/HSD17B7/RDH5/SRD5A1/NSDHL/HSD17B12/HSD17B8/DHRS11	11
