Geneid	gene_name	description	gene_biotype	logFC.s1	P.Value.s1	adj.P.Val.s1	AveExpr.s1	logFC.s2	P.Value.s2	adj.P.Val.s2	AveExpr.s2	logFC.s3	P.Value.s3	adj.P.Val.s3	AveExpr.s3	logFC.s4	P.Value.s4	adj.P.Val.s4	AveExpr.s4	logFC.s5	P.Value.s5	adj.P.Val.s5	AveExpr.s5	logFC.s6	P.Value.s6	adj.P.Val.s6	AveExpr.s6
ENSG00000162772	ATF3	activating transcription factor 3 	protein_coding	0.126870670155256	0.353045226570325	0.490903829169808	3.62265653558427	0.302081948190677	0.0414361900682114	0.102841696966053	3.62265653558427	0.104054795898292	0.452906996909718	0.861877593595406	3.62265653558427	-0.251905731706082	0.0736470642834663	0.399441329736842	3.62265653558427	0.120325398094169	0.380322076946566	0.773427288021329	3.62265653558427	-0.401427080632313	0.00760955646196475	0.0393799997878354	3.62265653558427
ENSG00000162775	RBM15	RNA binding motif protein 15 	protein_coding	0.0852955751645645	0.545550578536466	0.66749276205028	3.33031274539066	-0.156445621868981	0.299806733382765	0.438573842163743	3.33031274539066	0.0121842902345699	0.932457372121042	0.988547633433857	3.33031274539066	0.0753693279587921	0.597698801329234	0.920444931673454	3.33031274539066	-0.0722773850609479	0.610140537004614	0.879351964111512	3.33031274539066	0.0558738135720001	0.705107622591269	0.829445615042922	3.33031274539066
ENSG00000162777	DENND2D	DENN domain containing 2D 	protein_coding	-0.240578196717441	0.154880475260566	0.264745056187875	2.56945472403659	-0.0860586074178649	0.628506293889195	0.739556464520994	2.56945472403659	-0.0295274099472909	0.862376030205791	0.974643008324634	2.56945472403659	-0.166961503095726	0.326252007942745	0.788075099030885	2.56945472403659	0.074256722106625	0.657272736176431	0.896278243789107	2.56945472403659	0.448868995071698	0.0149345758370631	0.064145867822401	2.56945472403659
ENSG00000162779	AXDND1	axonemal dynein light chain domain containing 1 	protein_coding	-0.178697499335186	0.65005157097099	0.753615856172222	-2.97702536033251	0.973047607823837	0.025466875928936	0.0720710194535432	-2.97702536033251	-0.135362331423735	0.736551410354488	0.944053318234437	-2.97702536033251	-0.225225347373263	0.573071397273552	0.913836970459982	-2.97702536033251	-0.579183536745811	0.150005082596323	0.556324913341925	-2.97702536033251	0.145421107054159	0.724082839314188	0.841277591563433	-2.97702536033251
ENSG00000162783	IER5	immediate early response 5 	protein_coding	0.546504047674878	0.000964977240736504	0.00486013774259397	3.72982249388588	-0.668500309739829	0.000218380978966209	0.00185870822860919	3.72982249388588	0.231627155590507	0.138888889323945	0.584180770861614	3.72982249388588	-0.0912168930810701	0.550024978508055	0.904943561241996	3.72982249388588	0.280094953921094	0.0713464134495829	0.394787859470869	3.72982249388588	-0.29850895436558	0.0659304382754614	0.180775716668151	3.72982249388588
ENSG00000162804	SNED1	sushi, nidogen and EGF like domains 1 	protein_coding	1.41730221564088	9.81740570876635e-09	5.32312026994793e-07	6.1002981431076	-1.6013823639508	8.40669754829466e-10	6.14709977407894e-08	6.1002981431076	0.792271363523997	0.000122941654120292	0.00518796545576305	6.1002981431076	0.376673365666163	0.0438643434416551	0.290367839909142	6.1002981431076	0.117654471649546	0.516326972434625	0.842705715628209	6.1002981431076	-1.10251905252979	1.07412458004273e-06	5.11867125069968e-05	6.1002981431076
ENSG00000162813	BPNT1	3'(2'), 5'-bisphosphate nucleotidase 1 	protein_coding	-0.293915307079257	0.0363545476339778	0.0863151682420499	4.89823995739102	0.321915262021813	0.0252230055797907	0.0716503151583202	4.89823995739102	-0.0329346823308226	0.808231818994024	0.962310912296645	4.89823995739102	-0.0276029837489248	0.838375249198428	0.976035102630148	4.89823995739102	-0.00931881762211028	0.945094470280501	0.984916828222329	4.89823995739102	0.0418565287592996	0.760148892357232	0.863407907984653	4.89823995739102
ENSG00000162814	SPATA17	spermatogenesis associated 17 	protein_coding	0.269051488529025	0.235287343810975	0.363891481124338	-0.492710252577937	0.0464932148897841	0.845280759555807	0.898459027679933	-0.492710252577937	0.0711087194497909	0.756438927032696	0.949594286607601	-0.492710252577937	-0.183974265268003	0.420326339115483	0.847740258041846	-0.492710252577937	-0.226143001977246	0.319225539093058	0.731884290677874	-0.492710252577937	0.0234638443766494	0.920464178244242	0.956200593769082	-0.492710252577937
ENSG00000162817	C1orf115	chromosome 1 open reading frame 115 	protein_coding	-1.52629358936339	4.41766123182277e-12	1.62352572679907e-09	2.65569267705388	-0.682946184361988	5.59250698459902e-05	0.000620050759047532	2.65569267705388	0.366578075777734	0.0133781151858658	0.163811619235202	2.65569267705388	0.449640822952039	0.00283295020814088	0.0458887118468453	2.65569267705388	0.331718796308474	0.0216844952789915	0.200637125632103	2.65569267705388	1.06130207868713	3.43904506642948e-08	3.52912459913539e-06	2.65569267705388
ENSG00000162819	BROX	BRO1 domain and CAAX motif containing 	protein_coding	0.0184174409875584	0.873636592632342	0.919436461649284	5.41243343031159	0.250384842264435	0.0389412787520201	0.0982014012203622	5.41243343031159	-0.158722429952884	0.177565900088561	0.644885928312789	5.41243343031159	-0.0315146826969341	0.785534642128834	0.964905744136658	5.41243343031159	-0.0602353083161008	0.604016248735317	0.876165566493339	5.41243343031159	-0.0183298622860768	0.875017941184675	0.932301853822525	5.41243343031159
ENSG00000162825	NBPF20	NBPF member 20 	protein_coding	0.392508103193323	0.013237581670732	0.0392648977755118	1.08779417242487	0.0393661764752642	0.805046969831131	0.87081232090316	1.08779417242487	0.0366193986192868	0.811635998526565	0.963029137285632	1.08779417242487	0.081135075475085	0.59496680425056	0.919573228008273	1.08779417242487	-0.153097770394206	0.314262020814046	0.727957721934397	1.08779417242487	-0.396530983368753	0.01661658401097	0.0691980917274912	1.08779417242487
ENSG00000162836	ACP6	acid phosphatase 6, lysophosphatidic 	protein_coding	-0.732278686522118	2.51943562575736e-07	6.71656584896096e-06	2.17460083155383	0.679909709584172	2.75577951349727e-06	5.11532721410834e-05	2.17460083155383	-0.0365317134994639	0.747719641148823	0.947784660062793	2.17460083155383	-0.483352230485943	0.000157638728149566	0.00517656921656239	2.17460083155383	-0.600951391297774	7.2821143141382e-06	0.000623328277856161	2.17460083155383	1.17320431222113	4.5518234179987e-11	2.65195105653144e-08	2.17460083155383
ENSG00000162849	KIF26B	kinesin family member 26B 	protein_coding	-0.330614259936684	0.0848212417157812	0.166408477800209	4.92672781260724	-0.446224456417853	0.0240869931257062	0.0692620892920522	4.92672781260724	0.215402486626013	0.255308716622474	0.732157943937521	4.92672781260724	-0.00754228110668131	0.967817804109394	0.99430440349098	4.92672781260724	-0.334166326251427	0.0819804951670921	0.42099239848481	4.92672781260724	0.903144837086631	4.0537113171158e-05	0.000798408725173701	4.92672781260724
ENSG00000162851	TFB2M	transcription factor B2, mitochondrial 	protein_coding	-0.454187729261071	4.25950724486295e-05	0.000405113008685992	4.31393763219341	0.443159331218657	8.89991773370615e-05	0.000887093897287344	4.31393763219341	0.0161430810978557	0.866609062103683	0.975137376464155	4.31393763219341	-0.0874126694219136	0.36420242581127	0.814270268966601	4.31393763219341	-0.0822272494914485	0.392318795894908	0.780446059330095	4.31393763219341	0.164525235857918	0.0997474114555067	0.237795406322321	4.31393763219341
ENSG00000162852	CNST	consortin, connexin sorting protein 	protein_coding	0.09677072740198	0.54037376954994	0.663022462760969	4.96268462235747	0.0420987718245367	0.793946588504417	0.863095542011453	4.96268462235747	-0.123776477230327	0.43692406746902	0.854846182292674	4.96268462235747	-0.283161170265686	0.080834204707511	0.41962484110368	4.96268462235747	-0.0463693573336199	0.76912417249378	0.932441267252527	4.96268462235747	0.314437505603113	0.057356301470623	0.164796716649844	4.96268462235747
ENSG00000162869	PPP1R21	protein phosphatase 1 regulatory subunit 21 	protein_coding	-0.0109473372907516	0.933364150273268	0.958519924835702	4.02693377292189	0.102205786090697	0.459403864599456	0.594234276196431	4.02693377292189	-0.250914828261299	0.0670505534346264	0.407657646432561	4.02693377292189	-0.134121720952134	0.314142456444804	0.777322899141475	4.02693377292189	0.037726792771102	0.774366570523627	0.933633820442405	4.02693377292189	0.256051307642385	0.0674716812040831	0.183747925278255	4.02693377292189
ENSG00000162877	PM20D1	peptidase M20 domain containing 1 	protein_coding	-1.55427003097499	8.22607034804276e-09	4.55739437288345e-07	2.74730559074171	-3.41228282761768	5.47614316653138e-17	7.0646158379088e-14	2.74730559074171	2.4121654209946	3.81471352911796e-13	3.28083528806664e-10	2.74730559074171	-1.47012537304874	2.37717705750686e-08	4.38196149266858e-06	2.74730559074171	1.71544377209225	1.05500433021232e-09	5.29289811332355e-07	2.74730559074171	2.30906903855455	1.15469656859604e-12	1.73791456045108e-09	2.74730559074171
ENSG00000162878	PKDCC	protein kinase domain containing, cytoplasmic 	protein_coding	0.35660256855608	0.13104925962803	0.233044466579073	6.01174568470589	-0.824784294830798	0.00103163626487729	0.00632249154392557	6.01174568470589	0.00106043583906341	0.99631830366556	0.999004803397051	6.01174568470589	0.0832611586173764	0.718116229726999	0.952919612456094	6.01174568470589	0.20126684194384	0.386905132037224	0.777988598277033	6.01174568470589	0.182593289874437	0.427226439197436	0.616108010088222	6.01174568470589
ENSG00000162882	HAAO	3-hydroxyanthranilate 3,4-dioxygenase 	protein_coding	-0.786174426939261	0.145476881179273	0.252448365794084	-2.68325669113436	2.116030308301	0.000690454060380998	0.00463579583068446	-2.68325669113436	-0.173515081140039	0.749101390050975	0.948109334667881	-2.68325669113436	-1.06053287745483	0.0560389231180991	0.338162041575673	-2.68325669113436	0.221059893025579	0.678610045288023	0.90452959615845	-2.68325669113436	-0.316867815792444	0.569139002370291	0.732921178025656	-2.68325669113436
ENSG00000162885	B3GALNT2	beta-1,3-N-acetylgalactosaminyltransferase 2 	protein_coding	0.204241061089338	0.121275076369289	0.219276119161651	4.95685091807781	0.0174935580548614	0.89484173902795	0.932372023109715	4.95685091807781	0.0761932021971817	0.558615495648355	0.895142797170166	4.95685091807781	-0.0892674674622543	0.492110990937236	0.882768068619772	4.95685091807781	-0.0660098917974269	0.610662282639756	0.879659553896684	4.95685091807781	-0.142650462081702	0.283014440837823	0.472763948943019	4.95685091807781
ENSG00000162889	MAPKAPK2	MAPK activated protein kinase 2 	protein_coding	-0.00457608690482407	0.961308373984093	0.976212183653781	6.04573542180305	-0.273111324337907	0.00630859442379078	0.0257606881953618	6.04573542180305	0.0178159729481705	0.849454078470146	0.971646792197078	6.04573542180305	0.0106207605246589	0.910008737472915	0.987601718994011	6.04573542180305	0.173796575927887	0.0730075358358125	0.400057374008073	6.04573542180305	0.0754541018420136	0.423227922187693	0.612709537882824	6.04573542180305
ENSG00000162909	CAPN2	calpain 2 	protein_coding	0.149382270996851	0.0656258049376365	0.136520117827534	8.10358217532817	0.101643955465712	0.191651746295196	0.31855532761251	8.10358217532817	-0.0661896788847662	0.398813856040221	0.835602991047464	8.10358217532817	-0.086138628280326	0.276141963209888	0.747080467752812	8.10358217532817	0.0346875409893026	0.659344758569916	0.897255787186013	8.10358217532817	-0.133385460286773	0.0915527752788799	0.224878916675078	8.10358217532817
ENSG00000162910	MRPL55	mitochondrial ribosomal protein L55 	protein_coding	-0.17714498730031	0.575173614544069	0.692830974962677	3.33499703194085	-0.498084464198499	0.14260845902692	0.254838367318215	3.33499703194085	-0.03105680456492	0.923023120526202	0.987251011478369	3.33499703194085	-0.0456398907165523	0.886162578896955	0.983298492148183	3.33499703194085	0.153613147713711	0.628516594334848	0.886084110136013	3.33499703194085	0.598312999066569	0.0770813386722842	0.200891528950142	3.33499703194085
ENSG00000162923	WDR26	WD repeat domain 26 	protein_coding	0.118078031944868	0.388390744205792	0.526670563187988	7.24942749750405	0.203892461288982	0.132800722462027	0.24178567020027	7.24942749750405	-0.141644335823041	0.298008584493087	0.767807852286681	7.24942749750405	-0.00539130781238598	0.96821076478992	0.99430440349098	7.24942749750405	-0.0100859469569976	0.940762858907489	0.983999319254189	7.24942749750405	-0.164848902641426	0.223132697826786	0.405269474602734	7.24942749750405
ENSG00000162924	REL	REL proto-oncogene, NF-kB subunit 	protein_coding	0.0880869098095947	0.742180374574195	0.823957320667329	1.94038073448201	0.407899366856419	0.160774988654937	0.279395465226289	1.94038073448201	-0.192558004822128	0.484734008512002	0.872090057438328	1.94038073448201	-0.0749014872201458	0.782983516932208	0.964905744136658	1.94038073448201	-0.155768665476599	0.563694834785605	0.862591921016455	1.94038073448201	-0.0727581191471427	0.796367179118726	0.885500684729625	1.94038073448201
ENSG00000162927	PUS10	pseudouridine synthase 10 	protein_coding	0.0386067135446276	0.73896671576235	0.821119592308588	2.35139681948166	0.443035809944818	0.00113370185718746	0.00680711078545971	2.35139681948166	-0.280701070503736	0.0237941746044195	0.231295257013143	2.35139681948166	0.0866635261108257	0.46301108441104	0.872542069652316	2.35139681948166	-0.349755767687604	0.00508486575021046	0.0793757651811159	2.35139681948166	0.0621507885910679	0.611132741458097	0.76169128724551	2.35139681948166
ENSG00000162928	PEX13	peroxisomal biogenesis factor 13 	protein_coding	-0.171300044550198	0.0552899768822741	0.119620540545131	5.06054886161435	0.4310758716056	2.96119647312079e-05	0.000369115718811546	5.06054886161435	-0.186923780911574	0.0381884309981756	0.302907884171299	5.06054886161435	-0.169416861884677	0.0581245097699576	0.345893499491006	5.06054886161435	-0.0450636118653023	0.603890335470656	0.876165566493339	5.06054886161435	0.14162842760615	0.113912501308761	0.259311026737778	5.06054886161435
ENSG00000162929	KIAA1841	KIAA1841 	protein_coding	-0.010580425149272	0.925434128906251	0.953462918407086	3.58704219656316	0.31048476473075	0.0140176414814238	0.0465990470819061	3.58704219656316	-0.193733154862439	0.100953224289463	0.507993766883885	3.58704219656316	0.157494610708365	0.17538527955715	0.62441031619982	3.58704219656316	-0.0163046428915515	0.88592225389861	0.968385996953507	3.58704219656316	-0.247361152535853	0.0435593295564525	0.136244901975688	3.58704219656316
ENSG00000162944	RFTN2	raftlin family member 2 	protein_coding	-0.0481427011186852	0.729984261692596	0.814999428227112	3.05827950403955	0.500281809284218	0.00199549696822992	0.0106503164134754	3.05827950403955	-0.182990315775916	0.205933328683705	0.681907541907648	3.05827950403955	-0.0731810444547777	0.605432670332746	0.923400717569556	3.05827950403955	-0.18456556682609	0.194315534073474	0.613811507574818	3.05827950403955	-0.0114021811087497	0.937961610639737	0.966133295120133	3.05827950403955
ENSG00000162946	DISC1	DISC1 scaffold protein 	protein_coding	0.620201913535415	0.00656656830178599	0.0225601655123753	-0.142292355971461	-1.45374789368446	4.56860466115832e-07	1.15565222388208e-05	-0.142292355971461	-0.312122707764981	0.160405357430437	0.619658917910357	-0.142292355971461	0.30825865179377	0.161781677222426	0.602748714322092	-0.142292355971461	0.497855428266378	0.0264555021136133	0.227638315232954	-0.142292355971461	0.339554607853882	0.137331637003268	0.293081259118046	-0.142292355971461
ENSG00000162959	MEMO1	mediator of cell motility 1 	protein_coding	-0.0494728485396961	0.828945672269738	0.887025703071587	1.20589538890519	0.0893637540504149	0.714055619541573	0.804175253759453	1.20589538890519	-0.273156561643779	0.249536725760418	0.726724310397447	1.20589538890519	-0.019101656962322	0.934484481434591	0.989951456432293	1.20589538890519	0.0927275333034922	0.687336498717216	0.907754409477859	1.20589538890519	0.159639779791889	0.508232860135038	0.685218997230436	1.20589538890519
ENSG00000162961	DPY30	dpy-30 histone methyltransferase complex regulatory subunit 	protein_coding	-0.155872369396048	0.285126403822666	0.419081053014418	3.81656510124999	0.111650309402803	0.465254306746659	0.599526115450301	3.81656510124999	-0.0020859995724525	0.988674729495045	0.997739406850837	3.81656510124999	-0.174007925729831	0.238433467658162	0.711322573401728	3.81656510124999	0.0353683746084762	0.807492778490146	0.94418927804502	3.81656510124999	0.18494761068705	0.224765163835103	0.407210715621005	3.81656510124999
ENSG00000162971	TYW5	tRNA-yW synthesizing protein 5 	protein_coding	0.217985299831202	0.0422492729933197	0.0969339582739263	3.04067214761377	0.288240439513065	0.0133821995189298	0.0449332414038653	3.04067214761377	-0.231905368890299	0.0353420317840597	0.291018950625122	3.04067214761377	-0.0491968697233564	0.639978342506915	0.931185566725564	3.04067214761377	-0.178828332214632	0.093642894716406	0.447903686830776	3.04067214761377	-0.0462951685159791	0.671037798629383	0.80672504668538	3.04067214761377
ENSG00000162972	MAIP1	matrix AAA peptidase interacting protein 1 	protein_coding	-0.307534537279265	0.0323582805399117	0.0789227420433956	3.49089753412777	0.239757370366345	0.106875840699099	0.205940953682538	3.49089753412777	-0.310897327001734	0.0333945933534094	0.281446453829178	3.49089753412777	-0.0827535856032525	0.553809096651946	0.907149211908029	3.49089753412777	-0.0869666149160889	0.531938471050965	0.849005012871286	3.49089753412777	0.548394694433994	0.000599293550716419	0.00597012731356274	3.49089753412777
ENSG00000162976	SLC66A3	solute carrier family 66 member 3 	protein_coding	0.0176575145324436	0.882966076615047	0.92544395947913	3.97683849636201	0.43101108955944	0.00173846810828652	0.00957854560822539	3.97683849636201	-0.348423829749416	0.00733388291522463	0.108928667213711	3.97683849636201	-0.066767804049169	0.582081607863581	0.916458944806622	3.97683849636201	-0.135002438895527	0.267575425638083	0.690758808773324	3.97683849636201	0.101525468602227	0.417932577612512	0.60741021848954	3.97683849636201
ENSG00000162980	ARL5A	ADP ribosylation factor like GTPase 5A 	protein_coding	0.00518879797898869	0.977751602029115	0.986711274752631	4.65826362359619	0.297028429920547	0.129116257907917	0.236772132609899	4.65826362359619	-0.38155080390864	0.0493750231643053	0.346719398666609	4.65826362359619	-0.00950818187825203	0.959405132559227	0.99316880261089	4.65826362359619	0.0636978591746166	0.733076868851271	0.92354540480325	4.65826362359619	0.0251438987127397	0.89498625683104	0.943352599044378	4.65826362359619
ENSG00000162981	LRATD1	LRAT domain containing 1 	protein_coding	0.356749641440234	0.34744767503922	0.485437646699416	-0.793842443174548	-0.67538379865728	0.100017350214989	0.196199995898002	-0.793842443174548	0.108091635344816	0.779518258594183	0.954500289387765	-0.793842443174548	-0.480987763193578	0.214578082130758	0.684368201470893	-0.793842443174548	-0.604782482024216	0.118084188175843	0.498531678972392	-0.793842443174548	1.29631276709002	0.00253293501862323	0.0172892439045178	-0.793842443174548
ENSG00000162994	CLHC1	clathrin heavy chain linker domain containing 1 	protein_coding	0.324063668980152	0.04362277836013	0.0994409945680055	1.83474204649635	0.605350637406148	0.000908179825958245	0.00574120960330132	1.83474204649635	-0.568587625678171	0.0011370546213456	0.028365115353761	1.83474204649635	0.212418395320382	0.183838572264842	0.639515493665887	1.83474204649635	-0.489615836986627	0.00357302312479115	0.06336638593094	1.83474204649635	-0.0836292390418842	0.608732124361082	0.760220640166333	1.83474204649635
ENSG00000162997	PRORSD1P	prolyl-tRNA synthetase associated domain containing 1, pseudogene 	transcribed_unitary_pseudogene	0.629845360079156	0.0795926839545156	0.158178198162688	-1.16878551986437	0.314624312807637	0.400941516802082	0.539919828136176	-1.16878551986437	-0.124280838718452	0.728856204688397	0.94224545439281	-1.16878551986437	-0.152055091427743	0.668806015095785	0.937034011220617	-1.16878551986437	-0.0728399429403661	0.835902278865297	0.95517415624669	-1.16878551986437	-0.595293799800231	0.112886215726474	0.258211492177792	-1.16878551986437
ENSG00000162998	FRZB	frizzled related protein 	protein_coding	0.0493911293053165	0.878375887162756	0.922474826803386	-0.870773027923475	-0.696873647000882	0.0498676775383269	0.118492319960495	-0.870773027923475	0.541116634980064	0.109418969832663	0.526429412399503	-0.870773027923475	-1.03654319980127	0.00338038217637425	0.0522714747324446	-0.870773027923475	0.296369453984256	0.364356515328822	0.764036110919988	-0.870773027923475	0.846539628532521	0.0175082342111479	0.0717694548541858	-0.870773027923475
ENSG00000162999	DUSP19	dual specificity phosphatase 19 	protein_coding	-0.197440942158656	0.261716363701401	0.393020640626175	2.24196329807113	0.70390355633757	0.000656955738652806	0.00445727933726834	2.24196329807113	-0.147704863809591	0.410657660026604	0.84130402499556	2.24196329807113	-0.272121467866252	0.131220544650512	0.544321143071407	2.24196329807113	-0.126081065917586	0.473182693473375	0.821958142046863	2.24196329807113	0.0394447834145133	0.82973646276604	0.906421717414713	2.24196329807113
ENSG00000163001	CFAP36	cilia and flagella associated protein 36 	protein_coding	0.1949004175908	0.0353599978670552	0.0844942649625025	4.14094511781516	0.0812446244216998	0.387741483462784	0.527811194816201	4.14094511781516	0.0595852509359281	0.511714644963745	0.880366757153887	4.14094511781516	-0.138454397710704	0.130855071655621	0.543679192356145	4.14094511781516	-0.0631698364137891	0.482030448525248	0.827169643096099	4.14094511781516	-0.134106058823936	0.154128205694538	0.316466811402406	4.14094511781516
ENSG00000163002	NUP35	nucleoporin 35 	protein_coding	-0.31658027781233	0.0186940325722692	0.0514338109549852	2.79668130314405	0.176651259027995	0.202967788371739	0.332408526095574	2.79668130314405	0.0515047905975137	0.695260249716266	0.931189868010789	2.79668130314405	-0.0173878804930673	0.893669849749315	0.98390030413363	2.79668130314405	-0.185167450042664	0.158067444802027	0.567565829139047	2.79668130314405	0.290979558722553	0.0378075471135106	0.123457260606964	2.79668130314405
ENSG00000163006	CCDC138	coiled-coil domain containing 138 	protein_coding	0.0237399588734325	0.893683300298968	0.932348318316755	1.31765158408433	-0.206429341973237	0.280163156308972	0.417907727626061	1.31765158408433	-0.0967498789087063	0.595947638423005	0.907269899393165	1.31765158408433	0.320136291169933	0.0837985902681102	0.429479664821889	1.31765158408433	-0.016374483091648	0.92693046121473	0.98002152353198	1.31765158408433	-0.0243225460697754	0.896338516889062	0.943951600789116	1.31765158408433
ENSG00000163012	ZSWIM2	zinc finger SWIM-type containing 2 	protein_coding	0.379439005267375	0.413731780293767	0.549383088817074	-2.41949977111945	-0.438284026480975	0.374930285824593	0.515147652512588	-2.41949977111945	-0.153495771811574	0.745481237943473	0.946978241559788	-2.41949977111945	-0.0400153265670495	0.931900038512911	0.98991558931137	-2.41949977111945	0.223677708463321	0.630365037002003	0.886152637138646	-2.41949977111945	0.0286784111289038	0.952769327705002	0.974252602537187	-2.41949977111945
ENSG00000163013	FBXO41	F-box protein 41 	protein_coding	0.0241923329713279	0.913725569790533	0.945883214714024	-0.201067348014042	-2.27356604302301	1.42220559281157e-10	1.50213188372923e-08	-0.201067348014042	0.656968835702618	0.0070188219785037	0.106259352651273	-0.201067348014042	-0.00753707997453228	0.973436037925705	0.99497613361495	-0.201067348014042	1.26571115124112	3.73428101924855e-06	0.000372623477837835	-0.201067348014042	0.334230803082471	0.160828304968245	0.325823894114579	-0.201067348014042
ENSG00000163016	ALMS1P1	ALMS1 pseudogene 1 	transcribed_unprocessed_pseudogene	-0.952128749844987	0.00191683304584749	0.00838051843162709	-1.76510628300847	-1.17449630148563	0.000446270540981923	0.00329791008210905	-1.76510628300847	0.231748355750319	0.42380514200787	0.847977093305714	-1.76510628300847	0.677170188626897	0.0234577354167603	0.198193332694531	-1.76510628300847	0.577999430826155	0.0483766334928248	0.321831019625003	-1.76510628300847	0.639707076127252	0.0371080881420855	0.121767656238046	-1.76510628300847
ENSG00000163017	ACTG2	actin gamma 2, smooth muscle 	protein_coding	-1.9755835206956	1.25025269807829e-09	1.07111755435047e-07	3.26302283582359	3.30110313839784	2.78107060548256e-14	1.35753827582758e-11	3.26302283582359	-1.6795622862406	4.9709442586494e-08	9.97819803597631e-06	3.26302283582359	-2.0185865438734	1.00750051076323e-09	3.67834376396632e-07	3.26302283582359	1.14520203480116	2.24209630244611e-05	0.00155748081994151	3.26302283582359	1.2274271776106	1.45713505810157e-05	0.000369106820257679	3.26302283582359
ENSG00000163026	WDCP	WD repeat and coiled coil containing 	protein_coding	-0.220822536407137	0.137539434439461	0.241997050697623	3.39691230047023	0.484293468950455	0.00370635630215256	0.0171906782673799	3.39691230047023	-0.0117816548171411	0.936953377037909	0.988547633433857	3.39691230047023	-0.0789918732353746	0.593567742934786	0.919025032588527	3.39691230047023	-0.286155752600497	0.0586349243685904	0.355848578300105	3.39691230047023	0.113458348109695	0.459721773467663	0.644608965161676	3.39691230047023
ENSG00000163029	SMC6	structural maintenance of chromosomes 6 	protein_coding	0.325026351385168	0.043059973251869	0.0983804292906002	4.76756305406997	0.188240437069302	0.241993059007619	0.377364586318133	4.76756305406997	-0.000794262887882075	0.995936584729161	0.999004803397051	4.76756305406997	-0.116515243772462	0.455552302710294	0.867216966060576	4.76756305406997	-0.201962030680135	0.199947394363753	0.61976941303802	4.76756305406997	-0.193995251113996	0.225445636594297	0.408075129537943	4.76756305406997
ENSG00000163032	VSNL1	visinin like 1 	protein_coding	-0.200908891867076	0.734061787579461	0.817580781047894	-3.13831260232066	2.28287503298586	0.0009415491517547	0.00589643523919613	-3.13831260232066	-2.52939354270513	0.00021579184288506	0.00820508731441488	-3.13831260232066	-1.95796083663917	0.00257515030368683	0.0430247822709415	-3.13831260232066	0.745101171040648	0.215570610162919	0.638265703303686	-3.13831260232066	1.66028706718487	0.0111591679170062	0.0521148825283962	-3.13831260232066
ENSG00000163040	CCDC74A	coiled-coil domain containing 74A 	protein_coding	1.42758130706573	1.61019875822204e-06	2.91109106829311e-05	1.10065051658163	-0.897303889433019	0.00134096418076861	0.00777251414276695	1.10065051658163	0.263099076600532	0.289163515953258	0.761922071874597	1.10065051658163	-0.746485948611946	0.00438125408582792	0.0632027396518674	1.10065051658163	-0.102108213346194	0.672747902074807	0.902526828427945	1.10065051658163	0.0552176677248978	0.826491671261117	0.904134831898669	1.10065051658163
ENSG00000163041	H3F3A	H3 histone family member 3A 	protein_coding	-0.445614213028883	0.000446653644514477	0.00262171318608254	6.35109811213185	-0.0794104576074642	0.47889352880946	0.611716272620114	6.35109811213185	0.0465638094486058	0.679888893461641	0.926822516686355	6.35109811213185	-0.0293296852995275	0.795339260000315	0.967375109294057	6.35109811213185	0.203620435445032	0.0803262582274011	0.416180339121501	6.35109811213185	0.304170111042236	0.0104284804055479	0.0496438546664733	6.35109811213185
ENSG00000163050	COQ8A	coenzyme Q8A 	protein_coding	-0.498052621375728	0.0167855425982325	0.047295426656268	5.57828500576237	0.117984817795015	0.55067024002717	0.675701827918386	5.57828500576237	-0.124160331550956	0.530296556384873	0.886718978163428	5.57828500576237	-0.18370718944316	0.355460531844226	0.808153658816537	5.57828500576237	0.26039436423477	0.194738412176925	0.613953352122706	5.57828500576237	0.427540960340057	0.0369509729087732	0.121384416461505	5.57828500576237
ENSG00000163053	SLC16A14	solute carrier family 16 member 14 	protein_coding	-1.08252490656081	9.08776514767504e-05	0.000735367949516841	-0.358418409058385	0.913536359016965	0.00113966450784581	0.00683187618522576	-0.358418409058385	-0.495767513613812	0.0513421645089908	0.354530586377981	-0.358418409058385	-0.198636964454246	0.418086051732945	0.84710031190809	-0.358418409058385	-0.0658857690582318	0.785300147361552	0.937057740585161	-0.358418409058385	0.929278794670133	0.000851791691022961	0.00775056297569045	-0.358418409058385
ENSG00000163064	EN1	engrailed homeobox 1 	protein_coding	0.305539078196319	0.0665595554612285	0.138065020234897	3.37873019072814	0.276008558179228	0.116223399999322	0.219182502598701	3.37873019072814	0.0520795723902509	0.752924154287705	0.949076374559754	3.37873019072814	-0.654160712475037	0.000370693889153364	0.00981686558944122	3.37873019072814	0.597325452986483	0.000882011035434672	0.0242835385838195	3.37873019072814	-0.576791949277244	0.00182992692598199	0.0136009507037698	3.37873019072814
ENSG00000163069	SGCB	sarcoglycan beta 	protein_coding	0.243971712084801	0.0507578309322429	0.112056861565486	6.71293921192479	0.0198601585100225	0.867147449048266	0.913529519205595	6.71293921192479	-0.0267871289056192	0.823175500945672	0.96531093773531	6.71293921192479	0.0195254103588267	0.870955915302089	0.981828572716903	6.71293921192479	0.158439236419964	0.195203014551011	0.614274938912358	6.71293921192479	-0.415009388467997	0.00146428273981213	0.0115793997266531	6.71293921192479
