Gene	alignment_similarity_percentage	opt_alignment_cost	l2fc	color	abs_l2fc
P:r1@SMIM41	0.875	7.9228801313798805	0.02960099963135618	green	0.02960099963135618
P:r1@CDC45	0.875	13.937558094526047	0.02856839656314647	green	0.02856839656314647
P:r2@MYL12A	0.875	8.679260097950335	0.02811900844347842	green	0.02811900844347842
P:r1@KRT14	0.875	11.366379086236202	-0.028075778862080146	green	0.028075778862080146
D:r1@ADDG09043127517.B	0.875	7.391992979351478	0.027902008170729478	green	0.027902008170729478
D:r1@ADDG06157794180.F	0.875	6.517084344769652	0.025862237423898787	green	0.025862237423898787
P:r1@APOA1	0.875	11.62641356226446	-0.0257691040965652	green	0.0257691040965652
P:r1@S100A2	0.875	8.82277044258078	-0.02566547889735402	green	0.02566547889735402
P:r1@HIST1H2BL	0.875	7.974330411122103	-0.02564313680070361	green	0.02564313680070361
D:r1@ADDG10102435744.F	0.875	7.8475005168903555	-0.02546837953237409	green	0.02546837953237409
D:r1@ADDG21035357626.F	0.875	8.618876298873042	-0.025049579637001742	green	0.025049579637001742
P:r1@ORM2	0.875	7.8535205539097115	-0.024998434204117105	green	0.024998434204117105
P:r3@CALD1	0.875	8.983454597080263	0.024244281865496105	green	0.024244281865496105
P:r1@ADIPOQ	0.875	10.6648394514519	-0.02423133329565783	green	0.02423133329565783
P:r1@ADDG09040499228.R	0.875	8.160054450237796	-0.024064182151957197	green	0.024064182151957197
D:r1@ADDG21038300199.B	0.875	10.36293547722954	-0.02253319851787832	green	0.02253319851787832
P:r1@CCN3	0.875	8.349399443988341	-0.02236778316037264	green	0.02236778316037264
P:r1@RIMS1	0.875	7.85918348373765	-0.021637641072156568	green	0.021637641072156568
P:r2@SMYD3	0.875	8.176980855709415	-0.020260000445490225	green	0.020260000445490225
P:r1@KRT16	0.875	7.861017963564517	-0.018844566436647083	green	0.018844566436647083
P:r1@MARCH10	0.875	7.4953266622822925	0.017791733995153613	green	0.017791733995153613
D:r1@ADDG03143634045.F	0.875	8.15551091758933	0.016128353816588916	green	0.016128353816588916
P:r1@FAM180A	0.875	10.28007767451852	0.016118620797355567	green	0.016118620797355567
P:r1@ADGRD1	0.875	9.154478136349786	-0.015508152961364211	green	0.015508152961364211
P:r1@PDPN	0.875	13.683495755758782	-0.015112163344448155	green	0.015112163344448155
P:r2@NRG2	0.875	7.169849207072286	-0.015043718437403217	green	0.015043718437403217
P:r2@SEPTIN11	0.875	10.117535574187013	-0.014560002513035863	green	0.014560002513035863
P:r1@MEGF6	0.875	8.711655854238522	-0.013603761256861824	green	0.013603761256861824
P:r1@IL1A	0.875	8.64708230618711	0.013357156392698254	green	0.013357156392698254
P:r1@VCAM1	0.875	7.975242034263827	0.013128656961907226	green	0.013128656961907226
P:r1@C3orf80	0.875	8.025602427648819	-0.012766831278934007	green	0.012766831278934007
D:r1@ADDG17082397584.F	0.875	9.965861090474917	-0.011621857376632828	green	0.011621857376632828
D:r1@ADDG02102251222.R	0.875	8.260859184540474	-0.01112973361298126	green	0.01112973361298126
P:r4@CALD1	0.875	8.862838084562764	0.011069841553877267	green	0.011069841553877267
D:r1@ADDG01059736059.F	0.875	9.685645561788165	0.011011467394020239	green	0.011011467394020239
P:r3@SGK1	0.875	7.887224001386546	-0.010481197744693985	green	0.010481197744693985
D:r1@ADDG0X115042435.R	0.875	9.221072675383171	0.01046959422970732	green	0.01046959422970732
P:r2@SFTA1P	0.875	7.628842340816746	-0.010238899208934334	green	0.010238899208934334
P:r2@MAD1L1	0.875	7.9347099915321015	-0.00998393895418771	green	0.00998393895418771
P:r2@LINC01119	0.875	8.326007056101071	-0.009558998362085958	green	0.009558998362085958
P:r1@RORB	0.875	6.750889445387844	0.009017035659587811	green	0.009017035659587811
P:r1@ASPN	0.875	10.26986146064079	-0.008955753806931487	green	0.008955753806931487
P:r1@CCL7	0.875	8.043573259781075	0.008481375578092218	green	0.008481375578092218
P:r1@TRPA1	0.875	8.11828903394896	0.008049256840575017	green	0.008049256840575017
