"simple_id"	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"	"proximity"
"P:r1@HIST1H2AJ"	0	7.35039058936005	0.385	0.009	0	"6"	"HIST1H2AJ"	"P"
"P:r1@ESCO2"	0	7.44035500092856	0.347	0.003	0	"6"	"ESCO2"	"P"
"P:r1@BIRC5"	0	7.45530739643504	0.784	0.012	0	"6"	"BIRC5"	"P"
"P:r1@CDC20"	0	7.46845270329389	0.665	0.019	0	"6"	"CDC20"	"P"
"P:r3@CD36"	0	7.47163369016966	0.494	0.006	0	"9"	"CD36"	"P"
"P:r1@HIST1H3B"	0	7.47936835980487	0.428	0.009	0	"6"	"HIST1H3B"	"P"
"P:r1@PBK"	0	7.529837217537	0.506	0.005	0	"6"	"PBK"	"P"
"P:r1@SGO1"	0	7.54051879853809	0.371	0.002	0	"6"	"SGO1"	"P"
"P:r1@TROAP"	0	7.57760397335434	0.532	0.004	0	"6"	"TROAP"	"P"
"P:r1@CCNA2"	0	7.58196580744436	0.577	0.013	0	"6"	"CCNA2"	"P"
"P:r1@CENPF"	0	7.59027937870347	0.637	0.013	0	"6"	"CENPF"	"P"
"P:r1@APOBEC3B"	0	7.59054530264074	0.601	0.004	0	"6"	"APOBEC3B"	"P"
"P:r1@HMMR"	0	7.59261295437757	0.504	0.005	0	"6"	"HMMR"	"P"
"P:r2@CYFIP2"	0	7.60826196860937	0.403	0.005	0	"9"	"CYFIP2"	"P"
"P:r1@SHCBP1"	0	7.62232297611345	0.542	0.005	0	"6"	"SHCBP1"	"P"
"P:r1@KIFC1"	0	7.63448988594121	0.496	0.006	0	"6"	"KIFC1"	"P"
"P:r1@MYBL2"	0	7.64640403056151	0.584	0.005	0	"6"	"MYBL2"	"P"
"P:r2@CENPA"	0	7.64646960331918	0.475	0.006	0	"6"	"CENPA"	"P"
"P:r1@SKA1"	0	7.74624443409595	0.333	0.002	0	"6"	"SKA1"	"P"
"D:r1@ADDG17041108198.F"	0	7.7876027374971	0.273	0.002	0	"9"	"ADDG17041108198.F"	"D"
"P:r1@NEIL3"	0	7.89231143824203	0.337	0.002	0	"6"	"NEIL3"	"P"
"P:r1@ANLN"	0	7.89788727595842	0.684	0.013	0	"6"	"ANLN"	"P"
"P:r1@IQGAP3"	0	7.91049796708406	0.333	0.002	0	"6"	"IQGAP3"	"P"
"P:r1@PKMYT1"	0	7.95422111493467	0.492	0.003	0	"6"	"PKMYT1"	"P"
"P:r1@KIF15"	0	8.00941324982214	0.28	0.001	0	"6"	"KIF15"	"P"
"P:r1@KIF20A"	0	8.01532714241412	0.599	0.004	0	"6"	"KIF20A"	"P"
"P:r1@TINAGL1"	0	8.08526949319349	0.857	0.022	0	"9"	"TINAGL1"	"P"
"P:r1@NDC80"	0	8.11765165835283	0.489	0.005	0	"6"	"NDC80"	"P"
"P:r1@CKAP2L"	0	8.14481864672054	0.439	0.003	0	"6"	"CKAP2L"	"P"
"P:r1@CEP55"	0	8.15482000403417	0.608	0.005	0	"6"	"CEP55"	"P"
"P:r1@RRM2"	0	8.18116533504688	0.758	0.01	0	"6"	"RRM2"	"P"
"P:r1@DEPDC1"	0	8.2042929233708	0.518	0.004	0	"6"	"DEPDC1"	"P"
"P:r1@HIST2H3C"	0	8.2069251747547	0.283	0.002	0	"6"	"HIST2H3C"	"P"
"P:r1@NUF2"	0	8.2112878647571	0.416	0.003	0	"6"	"NUF2"	"P"
"P:r1@KIF4A"	0	8.24189335501557	0.423	0.002	0	"6"	"KIF4A"	"P"
"P:r1@ASPM"	0	8.33628560436637	0.504	0.004	0	"6"	"ASPM"	"P"
"P:r1@HIST2H3A"	0	8.36848193073411	0.278	0.002	0	"6"	"HIST2H3A"	"P"
"P:r1@PIMREG"	0	8.41314971063998	0.513	0.003	0	"6"	"PIMREG"	"P"
"P:r1@KIF14"	0	8.42894887788733	0.302	0.001	0	"6"	"KIF14"	"P"
"P:r1@KIF2C"	0	8.58920330871623	0.428	0.002	0	"6"	"KIF2C"	"P"
"P:r3@TACC3"	0	8.59127897207506	0.475	0.002	0	"6"	"TACC3"	"P"
"P:r1@HIST1H3G"	0	8.81757273673191	0.259	0.001	0	"6"	"HIST1H3G"	"P"
"P:r1@ACTG2"	0	8.859001721556	0.442	0.005	0	"9"	"ACTG2"	"P"
"P:r1@BUB1B"	0	8.88669652561133	0.39	0.001	0	"6"	"BUB1B"	"P"
"P:r1@LINC01197"	0	8.88748526992621	0.312	0.001	0	"9"	"LINC01197"	"P"
"P:r1@GTSE1"	0	8.9049518314625	0.532	0.003	0	"6"	"GTSE1"	"P"
"P:r1@CDCA3"	0	8.97466281386903	0.606	0.004	0	"6"	"CDCA3"	"P"
"P:r1@UBE2C"	0	8.98680368328196	0.584	0.008	0	"6"	"UBE2C"	"P"
"P:r1@GMFG"	0	9.05693059312171	0.325	0.001	0	"9"	"GMFG"	"P"
"P:r1@DLGAP5"	0	9.12870395443395	0.577	0.003	0	"6"	"DLGAP5"	"P"
"P:r1@SPC25"	0	9.37258225542013	0.463	0.001	0	"6"	"SPC25"	"P"
"P:r1@MKI67"	0	9.55825291150824	0.606	0.002	0	"6"	"MKI67"	"P"
"P:r1@PLK1"	0	10.363021138895	0.539	0.002	0	"6"	"PLK1"	"P"
"P:r1@LARS"	4.94065645841247e-324	0.552294129801372	0.924	0.828	3.71127291186569e-319	"2"	"LARS"	"P"
"P:r1@LSM12"	4.94065645841247e-324	0.686937551635791	0.846	0.606	3.71127291186569e-319	"3"	"LSM12"	"P"
"P:r1@RHNO1,r2@TULP3"	4.94065645841247e-324	1.38806734634493	0.292	0.099	3.71127291186569e-319	"3"	"RHNO1,r2@TULP3"	"P"
"P:r1@LXN"	1.48219693752374e-323	1.19612461684769	0.489	0.275	1.11338187355971e-318	"0"	"LXN"	"P"
"P:r1@FIBP"	1.97626258336499e-323	0.525933075927745	0.948	0.812	1.48450916474628e-318	"3"	"FIBP"	"P"
"P:r1@UBL3"	1.97626258336499e-323	0.96822540115303	0.534	0.267	1.48450916474628e-318	"3"	"UBL3"	"P"
"P:r1@LYPLAL1-AS1"	2.47032822920623e-323	0.977169563721685	0.516	0.285	1.85563645593285e-318	"1"	"LYPLAL1-AS1"	"P"
"P:r1@AP4M1"	2.96439387504748e-323	1.26056529544622	0.364	0.144	2.22676374711941e-318	"3"	"AP4M1"	"P"
"P:r1@LTBP1"	3.95252516672997e-323	1.10886072837073	0.447	0.201	2.96901832949255e-318	"3"	"LTBP1"	"P"
"P:r2@SCP2"	4.44659081257122e-323	0.98574403802049	0.738	0.569	3.34014562067912e-318	"2"	"SCP2"	"P"
"P:r1@DMAC1"	5.92878775009496e-323	0.647950328399715	0.869	0.742	4.45352749423883e-318	"2"	"DMAC1"	"P"
"P:r1@ZNF414"	9.38724727098368e-323	1.03412673267976	0.484	0.229	7.05141853254481e-318	"3"	"ZNF414"	"P"
"P:r1@GGH"	1.08694442085074e-322	1.03955020818327	0.58	0.322	8.16480040610452e-318	"3"	"GGH"	"P"
"P:r1@TEAD3"	1.38338380835549e-322	1.39392251157727	0.312	0.112	1.03915641532239e-317	"3"	"TEAD3"	"P"
"D:r1@ADDG01015807565.R"	1.87744945419674e-322	1.88957443229837	0.26	0.091	1.41028370650896e-317	"2"	"ADDG01015807565.R"	"D"
"P:r1@ZNF428"	1.97626258336499e-322	0.535835172252501	0.949	0.795	1.48450916474628e-317	"3"	"ZNF428"	"P"
"P:r1@RIN1"	2.51973479379036e-322	1.06552731855317	0.466	0.216	1.8927491850515e-317	"3"	"RIN1"	"P"
"D:r2@ADDG06139373959.B"	3.90311860214585e-322	1.29728772292044	0.472	0.23	2.9319056003739e-317	"3"	"ADDG06139373959.B"	"D"
"P:r1@RNLS"	5.08887615216484e-322	1.55545621696789	0.258	0.081	3.82261109922166e-317	"3"	"RNLS"	"P"
"P:r1@LSM5"	1.08694442085074e-321	0.572281834578236	0.902	0.78	8.16480040610452e-317	"2"	"LSM5"	"P"
"P:r1@SCAF1"	1.1511729548101e-321	0.888714067564344	0.617	0.336	8.64726588464706e-317	"3"	"SCAF1"	"P"
"P:r1@MT-TV,r1@MT-RNR2"	1.77369566857008e-321	1.33275277237317	1	0.992	1.33234697535978e-316	"5"	"MT-TV,r1@MT-RNR2"	"P"
"P:r1@FOXO3"	2.76182696025257e-321	1.13655006670779	0.476	0.277	2.07460155773292e-316	"0"	"FOXO3"	"P"
"P:r1@BSCL2"	2.43129704318477e-320	0.766641430354368	0.826	0.69	1.82631739992911e-315	"2"	"BSCL2"	"P"
"P:r1@PLK3"	2.75095751604406e-320	1.45961982934448	0.282	0.095	2.06643675732682e-315	"3"	"PLK3"	"P"
"P:r1@IFT88"	7.32946385605489e-320	1.14521109092908	0.391	0.162	5.50567336475275e-315	"3"	"IFT88"	"P"
"P:r1@YIPF5"	8.03103707314946e-320	0.697680188982307	0.868	0.642	6.03267411823768e-315	"3"	"YIPF5"	"P"
"P:r1@TEAD4"	8.20148972096469e-320	1.4530217996016	0.292	0.102	6.16071303369705e-315	"3"	"TEAD4"	"P"
"P:r1@TAPBP"	1.20225934259009e-319	0.924934889260565	0.6	0.327	9.03101150373397e-315	"3"	"TAPBP"	"P"
"P:r1@ATXN1"	1.31342411290437e-319	1.5732578228314	0.252	0.078	9.86604790890375e-315	"3"	"ATXN1"	"P"
"P:r1@PIP5K1A"	3.16404580253193e-319	1.04642561934254	0.523	0.267	2.37673628548791e-314	"3"	"PIP5K1A"	"P"
"P:r1@MOV10"	5.75369088520882e-319	1.34538441574749	0.322	0.119	4.32199998224231e-314	"3"	"MOV10"	"P"
"P:r1@ELF4"	7.56024191922734e-319	1.4129219474937	0.301	0.107	5.679026922466e-314	"3"	"ELF4"	"P"
"P:r2@PLS3"	1.01320512320894e-318	3.85109269427581	0.435	0.042	7.61089292400857e-314	"6"	"PLS3"	"P"
"P:r1@POLE4"	1.79613613020418e-318	0.649736550546503	0.875	0.661	1.34920357692548e-313	"3"	"POLE4"	"P"
"P:r1@PPARG"	2.13157705979164e-318	0.546460333541152	0.855	0.656	1.60117674000369e-313	"1"	"PPARG"	"P"
"P:r1@AKIP1"	3.1239770786542e-318	0.891924107764585	0.627	0.351	2.34663786217268e-313	"3"	"AKIP1"	"P"
"P:r1@CDC42BPA"	3.3743399040278e-318	1.18950203046751	0.398	0.17	2.53470290570856e-313	"3"	"CDC42BPA"	"P"
"P:r1@MT1M"	4.19252249485382e-318	0.625804775086734	0.873	0.709	3.14929712245934e-313	"1"	"MT1M"	"P"
"P:r1@VPS35L"	7.80136077636724e-318	1.01953952417075	0.5	0.244	5.86014817438378e-313	"3"	"VPS35L"	"P"
"P:r1@CREG1"	7.8647345767593e-318	0.681591730063404	0.791	0.641	5.90775267202428e-313	"0"	"CREG1"	"P"
"P:r1@GPNMB"	8.76167123153241e-318	1.52944719278707	0.354	0.168	6.5815045789902e-313	"0"	"GPNMB"	"P"
"P:r1@ELL"	1.3948288390414e-317	1.22866479368729	0.357	0.141	1.04775357902273e-312	"3"	"ELL"	"P"
"P:r1@CENPH"	2.38918189940197e-317	3.20540016347628	0.58	0.075	1.79468176737378e-312	"6"	"CENPH"	"P"
"P:r1@MT1L"	3.20328844864981e-317	0.828164689238461	0.728	0.556	2.40621418397227e-312	"1"	"MT1L"	"P"
"P:r1@PRRT3-AS1"	4.71191098130701e-317	1.48308280092188	0.344	0.147	3.53944617182839e-312	"2"	"PRRT3-AS1"	"P"
"D:r1@ADDG15049424837.B"	2.23537338447041e-316	0.994173016881688	0.517	0.257	1.67914542521264e-311	"3"	"ADDG15049424837.B"	"D"
"P:r1@PDE4DIP"	2.5490923720925e-316	0.91330298271273	0.704	0.441	1.91480171714473e-311	"3"	"PDE4DIP"	"P"
"P:r1@B4GALT2"	4.47878408064767e-316	0.736870855332114	0.795	0.536	3.36432823786011e-311	"3"	"B4GALT2"	"P"
"P:r1@HDAC5"	4.68356228505367e-316	1.16708998603331	0.364	0.145	3.51815148166377e-311	"3"	"HDAC5"	"P"
"P:r1@DHCR7"	5.54082630837733e-316	0.857228944421802	0.67	0.429	4.1621024980638e-311	"2"	"DHCR7"	"P"
"P:r2@MXI1"	8.10007306346912e-316	1.33231730543085	0.369	0.152	6.0845318830861e-311	"3"	"MXI1"	"P"
"P:r1@RPGRIP1L"	1.41321076384315e-315	1.04470434073748	0.473	0.225	1.06156152947606e-310	"3"	"RPGRIP1L"	"P"
"P:r1@ECHDC2"	1.43923911537539e-315	1.16765664946773	0.489	0.264	1.08111324629653e-310	"2"	"ECHDC2"	"P"
"P:r1@DSEL"	1.57157785944723e-315	0.785512592402429	0.747	0.474	1.18052214068098e-310	"3"	"DSEL"	"P"
"P:r1@HSD17B4"	1.6648817460958e-314	0.577022392254021	0.902	0.767	1.25060922121478e-309	"2"	"HSD17B4"	"P"
"P:r1@MARC2"	1.84914376932226e-314	1.68018240816924	0.263	0.091	1.3890213252018e-309	"2"	"MARC2"	"P"
"P:r1@DYRK4,r1@AC005832.4"	1.96916035857988e-314	0.901494032942914	0.571	0.299	1.47917418655445e-309	"3"	"DYRK4,r1@AC005832.4"	"P"
"P:r1@GOLIM4,r1@AC069243.1"	2.58419251541558e-314	0.761587856663818	0.763	0.496	1.94116789180472e-309	"3"	"GOLIM4,r1@AC069243.1"	"P"
"P:r1@ADDG0M000002705.F,r1@MT-ND1,r1@MT-TL1"	3.48257301379826e-314	1.75552993256559	0.999	0.963	2.61600437077484e-309	"5"	"ADDG0M000002705.F,r1@MT-ND1,r1@MT-TL1"	"P"
"P:r1@DOCK7"	4.10035469980622e-314	0.870069286251367	0.649	0.375	3.08006343985344e-309	"3"	"DOCK7"	"P"
"P:r1@SELENOK"	6.04645141050807e-314	1.3708030382739	0.873	0.801	4.54191290603135e-309	"4"	"SELENOK"	"P"
"P:r1@RARG"	7.6882668486764e-314	1.24398472809719	0.376	0.156	5.77519540872025e-309	"3"	"RARG"	"P"
"P:r1@ENPP2"	9.90539969511093e-314	0.727678198480287	0.56	0.327	7.44063908897648e-309	"0"	"ENPP2"	"P"
"P:r1@PLAUR"	3.2598339003085e-313	0.786734938529352	0.586	0.352	2.44868943089474e-308	"0"	"PLAUR"	"P"
"P:r1@TCF7"	3.74929166167831e-313	3.39698913352614	0.504	0.057	2.81635541750289e-308	"6"	"TCF7"	"P"
"P:r1@ADAMTS12"	5.10654853669392e-313	1.06743024658124	0.521	0.264	3.83588606430837e-308	"3"	"ADAMTS12"	"P"
"P:r1@BOLA2B"	9.1819123447618e-313	0.597032435392929	0.902	0.786	6.89717709601472e-308	"2"	"BOLA2B"	"P"
"P:r1@FGF5"	2.46888799371855e-312	4.2120328617031	0.663	0.109	1.85455459424156e-307	"6"	"FGF5"	"P"
"P:r1@SEPTIN10"	2.73361589021408e-312	0.656029468968293	0.852	0.6	2.05341024825211e-307	"3"	"SEPTIN10"	"P"
"P:r1@GAS6"	3.65769180576736e-312	0.593093096475727	0.79	0.56	2.74754835373827e-307	"0"	"GAS6"	"P"
"P:r1@GLB1,r1@TMPPE"	4.00032247374568e-312	0.632358582188666	0.784	0.653	3.00492223260354e-307	"0"	"GLB1,r1@TMPPE"	"P"
"P:r1@RALB"	4.30899254406917e-312	0.908576975907907	0.584	0.312	3.23678592932843e-307	"3"	"RALB"	"P"
"P:r1@CASTOR2"	4.70101266119962e-312	1.10999576718529	0.419	0.185	3.53125968071332e-307	"3"	"CASTOR2"	"P"
"P:r1@ORMDL2"	5.31314234415768e-312	0.853739254478156	0.656	0.385	3.99107313466092e-307	"3"	"ORMDL2"	"P"
"P:r1@GCLC"	1.52287910801568e-311	1.26468645471373	0.445	0.226	1.14394109956813e-306	"2"	"GCLC"	"P"
"P:r1@ATP8B1"	2.07422245562637e-311	3.21213476227377	0.504	0.057	1.55809368199286e-306	"6"	"ATP8B1"	"P"
"D:r1@ADDG21008398844.F"	3.46053807773889e-311	1.33119955571857	1	0.998	2.59945238785512e-306	"5"	"ADDG21008398844.F"	"D"
"P:r1@COL25A1"	3.64828904730938e-311	7.89906811415988	0.312	0.004	2.74048528366739e-306	"9"	"COL25A1"	"P"
"P:r1@PRRC1"	4.05600388725044e-311	0.78522120692044	0.725	0.452	3.04674843998591e-306	"3"	"PRRC1"	"P"
"P:r1@ADAM12"	1.07608809928725e-310	0.697341398458605	0.853	0.62	8.08325097541602e-306	"3"	"ADAM12"	"P"
"P:r1@GPC4"	1.52618031376913e-310	1.4910298877197	0.321	0.13	1.14642086629396e-305	"2"	"GPC4"	"P"
"P:r1@DALRD3"	5.1570930768866e-310	0.883224910510129	0.615	0.34	3.87385360656491e-305	"3"	"DALRD3"	"P"
"P:r1@CEPT1"	8.32407746174917e-310	1.33819144778207	0.422	0.213	6.25279726694212e-305	"2"	"CEPT1"	"P"
"P:r1@CPZ"	9.54893342116351e-310	1.05025391537452	0.495	0.288	7.17287231797539e-305	"0"	"CPZ"	"P"
"P:r1@DEK"	2.65002322330238e-309	0.629948504260776	0.89	0.678	1.99061794464805e-304	"3"	"DEK"	"P"
"P:r1@KIF13A"	2.69018797173303e-309	0.969433571806434	0.552	0.289	2.0207884987267e-304	"3"	"KIF13A"	"P"
"P:r1@CAMK2G"	4.48027134083516e-309	1.21858041344526	0.364	0.148	3.36544542309515e-304	"3"	"CAMK2G"	"P"
"P:r1@SLC38A10"	1.19796428231955e-308	0.85307728014133	0.652	0.381	8.99874829949974e-304	"3"	"SLC38A10"	"P"
"P:r1@SEMA7A"	2.60366202204559e-308	3.58666850557332	0.701	0.121	1.95579280109998e-303	"6"	"SEMA7A"	"P"
"P:r2@SMARCA2"	2.70574587858379e-308	1.44258444026423	0.386	0.17	2.03247513161579e-303	"3"	"SMARCA2"	"P"
"P:r1@VOPP1"	3.06840074225823e-308	0.901543902056104	0.602	0.332	2.30489058556211e-303	"3"	"VOPP1"	"P"
"P:r1@TGOLN2"	3.8369497181522e-308	0.692274438607222	0.836	0.61	2.88220151978439e-303	"3"	"TGOLN2"	"P"
"P:r2@TCF12"	7.50158932963813e-308	1.76640074246751	0.272	0.112	5.63496885674428e-303	"0"	"TCF12"	"P"
"P:r1@EZR"	1.32010316894417e-307	3.28894966577929	0.751	0.14	9.91621897415794e-303	"6"	"EZR"	"P"
"P:r1@TLE5"	1.35082326049799e-307	0.538874073641623	0.928	0.764	1.01469790858827e-302	"3"	"TLE5"	"P"
"P:r1@CAMK2D"	1.6415110717887e-307	0.891096610515105	0.668	0.405	1.23305387179551e-302	"3"	"CAMK2D"	"P"
"P:r1@DANCR,r1@LINC01618,r1@MIR4449"	3.00793974982246e-307	0.567742440793615	0.913	0.893	2.25947410187413e-302	"0"	"DANCR,r1@LINC01618,r1@MIR4449"	"P"
"P:r1@AMZ2"	3.78372139981586e-307	0.696655585568278	0.809	0.564	2.84221800389968e-302	"3"	"AMZ2"	"P"
"P:r1@CUL7"	4.02441186740403e-307	1.03425749794303	0.467	0.221	3.02301746243789e-302	"3"	"CUL7"	"P"
"P:r1@KIAA1191"	8.47139815711617e-307	0.843099282253119	0.674	0.402	6.36346015368096e-302	"3"	"KIAA1191"	"P"
"P:r1@APOBEC3C,r1@AL022318.4"	1.01140634088412e-306	1.10009895059587	0.427	0.192	7.59738101081927e-302	"3"	"APOBEC3C,r1@AL022318.4"	"P"
"P:r1@PTBP1"	1.58089558384445e-306	0.790441036596522	0.719	0.441	1.18752133571643e-301	"3"	"PTBP1"	"P"
"P:r1@PACSIN2"	1.93908698600213e-306	0.90893196886265	0.569	0.303	1.45658397127522e-301	"3"	"PACSIN2"	"P"
"P:r1@BAIAP2L2"	2.88566169340778e-306	3.30707506754429	0.525	0.063	2.16762249423712e-301	"6"	"BAIAP2L2"	"P"
"P:r2@MYO1C"	3.58867353018251e-306	1.00063697170847	0.514	0.259	2.6957038956672e-301	"3"	"MYO1C"	"P"
"D:r1@ADDG11061314168.F"	6.41509550544823e-306	1.15806175987314	0.441	0.206	4.81882729082755e-301	"3"	"ADDG11061314168.F"	"D"
"D:r1@ADDG21008209995.F"	8.64793502000052e-306	0.555485327133515	0.999	0.998	6.49606934897379e-301	"0"	"ADDG21008209995.F"	"D"
"P:r1@SSRP1"	9.28348190438105e-306	0.781262766221913	0.715	0.437	6.97347310211391e-301	"3"	"SSRP1"	"P"
"P:r1@RELA"	2.46140574189838e-305	0.843988210660077	0.633	0.359	1.84893415114181e-300	"3"	"RELA"	"P"
"P:r1@ACADS"	1.12830295049246e-304	1.13737346938867	0.49	0.267	8.47547327321421e-300	"2"	"ACADS"	"P"
"P:r1@RBBP7"	5.66080751585202e-304	0.816861972686019	0.81	0.732	4.25222878168256e-299	"0"	"RBBP7"	"P"
"P:r1@SPRED1"	6.65854468172826e-304	1.03882383167115	0.475	0.23	5.00169900857381e-299	"3"	"SPRED1"	"P"
"P:r1@OGFOD3"	1.16278593756588e-303	0.830629939176122	0.667	0.393	8.73449912721361e-299	"3"	"OGFOD3"	"P"
"P:r1@BCCIP"	2.16837035402266e-303	0.624233871941064	0.866	0.732	1.6288147588312e-298	"2"	"BCCIP"	"P"
"P:r1@SKA2"	5.63934607404294e-303	0.941468366467515	0.518	0.261	4.23610759043883e-298	"3"	"SKA2"	"P"
"P:r1@SLC20A1"	6.53518520516921e-303	1.10326162204463	0.512	0.264	4.90903507056695e-298	"3"	"SLC20A1"	"P"
"P:r2@RSRC1"	7.843895799806e-303	1.37429991947178	0.304	0.132	5.89209920794027e-298	"0"	"RSRC1"	"P"
"P:r1@ADDG0X047649913.R,r1@ELK1"	2.23073931336825e-302	1.05413173557359	0.458	0.216	1.67566445002283e-297	"3"	"ADDG0X047649913.R,r1@ELK1"	"P"
"P:r1@TMEM263"	4.94278529824764e-302	0.535158021213267	0.95	0.813	3.71287203248468e-297	"3"	"TMEM263"	"P"
"P:r1@ADDG21008210877.F"	1.32957543364756e-301	1.66002426978899	0.986	0.965	9.9873717849304e-297	"5"	"ADDG21008210877.F"	"P"
"P:r2@FUT8"	2.05222043416384e-301	1.01003064569144	0.478	0.27	1.54156642353085e-296	"0"	"FUT8"	"P"
"P:r1@SLC16A7"	2.06304054956923e-301	1.06142396503309	0.468	0.225	1.54969416961991e-296	"3"	"SLC16A7"	"P"
"P:r1@MUS81"	2.41518241213692e-301	1.19687092912604	0.381	0.163	1.81421257252489e-296	"3"	"MUS81"	"P"
"P:r1@NR3C1"	2.64976108304773e-301	0.635574727521081	0.906	0.724	1.99042103275296e-296	"3"	"NR3C1"	"P"
"P:r2@TPM1"	2.80130487545009e-301	0.81082388083275	0.731	0.555	2.10425618329184e-296	"0"	"TPM1"	"P"
"P:r1@MRPL4"	2.88394592346271e-301	0.576639355378375	0.91	0.81	2.16633365932748e-296	"2"	"MRPL4"	"P"
"P:r1@ATP6V0B"	5.65685352103849e-301	0.761454849638101	0.957	0.922	4.24925865939848e-296	"4"	"ATP6V0B"	"P"
"P:r1@NPR3"	6.35185203008352e-301	1.33053771157671	0.324	0.127	4.77132068943784e-296	"3"	"NPR3"	"P"
"P:r1@TBC1D9B"	1.34545641153247e-300	0.884058457650853	0.619	0.349	1.01066649265084e-295	"3"	"TBC1D9B"	"P"
"P:r1@EGFR"	1.55897489005519e-300	0.806641279409912	0.638	0.361	1.17105516816276e-295	"3"	"EGFR"	"P"
"D:r1@ADDG09121368912.B"	1.83331419425237e-300	1.47101832449513	0.303	0.119	1.37713062329655e-295	"2"	"ADDG09121368912.B"	"D"
"P:r1@PEX10"	1.94858688932331e-300	0.959898010887014	0.518	0.262	1.46372001365299e-295	"3"	"PEX10"	"P"
"P:r1@RFC3"	2.98342436625867e-300	3.44596094932275	0.42	0.041	2.24105888120253e-295	"6"	"RFC3"	"P"
"P:r1@TXNDC15"	4.37020527244267e-300	0.634150458197672	0.864	0.637	3.28276709450076e-295	"3"	"TXNDC15"	"P"
"D:r1@ADDG10004944123.B"	4.50914200333171e-300	1.34669544306958	0.341	0.159	3.38713219864268e-295	"1"	"ADDG10004944123.B"	"D"
"P:r2@NCOR2"	6.44936702113707e-300	1.51112713027251	0.262	0.088	4.84457102526753e-295	"3"	"NCOR2"	"P"
"P:r1@AMIGO2"	8.24868191565866e-300	1.99443845139517	0.261	0.09	6.19616239458532e-295	"3"	"AMIGO2"	"P"
"P:r1@LRRC59"	3.33877058424131e-299	0.577992949102376	0.938	0.811	2.50798429976454e-294	"3"	"LRRC59"	"P"
"P:r1@ABI2"	3.82143453062478e-299	0.924490682040542	0.505	0.249	2.87054697636942e-294	"3"	"ABI2"	"P"
"P:r1@GFPT2"	6.92937173008589e-299	0.846727731329332	0.615	0.407	5.20513616248862e-294	"0"	"GFPT2"	"P"
"P:r1@CLPTM1L"	2.68630352596665e-298	1.14660421672434	0.785	0.613	2.01787061960037e-293	"4"	"CLPTM1L"	"P"
"P:r1@SAMM50"	2.96139149921224e-298	0.609962443010914	0.875	0.75	2.22450845246326e-293	"2"	"SAMM50"	"P"
"P:r2@ZNF106"	3.64660775094854e-298	0.984361767491296	0.417	0.203	2.73922234428002e-293	"2"	"ZNF106"	"P"
"P:r1@IAH1"	3.73660372330707e-298	0.581660112070537	0.911	0.719	2.80682461883657e-293	"3"	"IAH1"	"P"
"P:r1@DCBLD2"	3.97643475675928e-298	1.02527036083591	0.683	0.432	2.98697849623487e-293	"3"	"DCBLD2"	"P"
"P:r1@CACNA2D1"	6.77597427886427e-298	1.0514858790648	0.469	0.228	5.08990859905448e-293	"3"	"CACNA2D1"	"P"
"P:r1@LSP1"	9.13635934016754e-298	1.01546520262462	0.443	0.241	6.86295904555365e-293	"0"	"LSP1"	"P"
"P:r1@ID3"	1.49137967551084e-297	0.742800321698108	0.89	0.686	1.12027967085348e-292	"3"	"ID3"	"P"
"P:r1@AC007405.3"	2.5107693488931e-297	2.99598115143103	0.265	0.075	1.88601461180803e-292	"4"	"AC007405.3"	"P"
"P:r1@ACTB"	4.03115983351818e-297	1.17986985625456	0.382	0.164	3.02808633214385e-292	"3"	"ACTB"	"P"
"P:r1@MRPL27"	4.61678963383512e-297	0.600974999217624	0.876	0.657	3.46799386924793e-292	"3"	"MRPL27"	"P"
"P:r1@MIR3188"	1.04453981960022e-296	1.55737705747873	0.285	0.107	7.84626976289098e-292	"2"	"MIR3188"	"P"
"P:r1@MAP4K3-DT"	1.62183112760249e-296	1.14343440208416	0.38	0.161	1.21827088812116e-291	"3"	"MAP4K3-DT"	"P"
"P:r1@PTEN"	1.86303333007267e-296	0.543104265631968	0.903	0.833	1.39945474655068e-291	"1"	"PTEN"	"P"
"P:r1@PTPRS"	1.86468510442045e-296	0.77527131673753	0.745	0.557	1.40069550988751e-291	"2"	"PTPRS"	"P"
"P:r1@SPCS2"	2.0717571699164e-296	0.776124715049224	0.952	0.906	1.5562418333261e-291	"4"	"SPCS2"	"P"
"P:r1@COMP"	2.45144748105857e-296	1.72429303115416	0.562	0.384	1.84145380434677e-291	"0"	"COMP"	"P"
"P:r1@UBE2R2"	4.24969804804827e-296	0.679001823794436	0.808	0.556	3.19224568275242e-291	"3"	"UBE2R2"	"P"
"P:r1@ERO1B"	4.50700169557472e-296	2.30717107626566	0.283	0.083	3.38552446366486e-291	"4"	"ERO1B"	"P"
"D:r1@ADDG21008988652.B"	6.75553537286629e-296	1.15852175023014	0.998	0.996	5.07455550603597e-291	"5"	"ADDG21008988652.B"	"D"
"P:r1@ZBTB38"	8.24276091932021e-296	0.858184838342201	0.63	0.363	6.19171471976576e-291	"3"	"ZBTB38"	"P"
"P:r1@CSNK1D"	1.11142085338847e-295	0.725905080544375	0.752	0.475	8.34866002439821e-291	"3"	"CSNK1D"	"P"
"P:r1@P4HA3"	1.697864695391e-295	1.27355282038564	0.281	0.099	1.27538502323686e-290	"3"	"P4HA3"	"P"
